readnames	chr	start	end	count
SRR10612065.6676237_SRR10612065.7804138_SRR10612065.3861217	chr11	67192263	67192373	3
SRR10612065.6676317	chr1	25783142	25785383	1
SRR10612065.6676477	chr16	23683492	23683678	1
SRR10612065.6676868	chr11	132706903	132707117	1
SRR10612065.6676882	chr1	228315774	228316163	1
SRR10612065.6676904	chr1	115263223	115266574	1
SRR10612065.6676988	chr2	168823726	168824010	1
SRR10612065.6677056	chr11	11984715	11984882	1
SRR10612065.6677064	chr8	75356834	75357067	1
SRR10612065.6677266	chr12	525845	525957	1
SRR10612065.6677429_SRR10612065.6728480	chr19	7174627	7184492	2
SRR10612065.6677499	chr15	54312926	54313140	1
SRR10612065.6677849	chr2	169628408	169628569	1
SRR10612065.6678207	chr12	32420002	32420192	1
SRR10612065.6678381	chr3	159404727	159405106	1
SRR10612065.6678410	chr13	80088070	80088259	1
SRR10612065.6678436	chr15	60949960	60950106	1
SRR10612065.6678930	chr18	6347601	6347761	1
SRR10612065.6679032	chr6	62262531	62262725	1
SRR10612065.6679058	chr16	48303925	48337216	1
SRR10612065.6679227	chr5	87691856	87692203	1
SRR10612065.6679531	chr17	40106915	40107082	1
SRR10612065.6680098	chr3	24231565	24231827	1
SRR10612065.6680150	chr3	113288397	113288544	1
SRR10612065.6680312	chr15	52841399	52841528	1
SRR10612065.6680388	chr5	78129613	78130578	1
SRR10612065.6680489	chr14	33014903	33015127	1
SRR10612065.6680523	chr1	14185870	14185987	1
SRR10612065.6680692	chr8	94736489	94736740	1
SRR10612065.6680876	chr5	80840481	80840680	1
SRR10612065.6681037	chr16	69726195	69726443	1
SRR10612065.6681252_SRR10612065.7102767	chr11	132519596	132519727	2
SRR10612065.6681336	chrX	103031772	103040534	1
SRR10612065.6681346	chr19	39853760	39853982	1
SRR10612065.6681737	chr7	90355881	90356019	1
SRR10612065.6682094	chr14	24016332	24016447	1
SRR10612065.6682252	chr12	82537336	82537512	1
SRR10612065.6682955	chr8	75350857	75525175	1
SRR10612065.6683456	chr11	102004806	102005143	1
SRR10612065.6683491	chr8	145625604	145625832	1
SRR10612065.6683526	chr3	171159482	171160007	1
SRR10612065.6683623	chr5	32288005	32288217	1
SRR10612065.6684003	chr1	76941623	76941840	1
SRR10612065.6684057	chr1	237885042	237885311	1
SRR10612065.6684074	chr10	65226707	65226934	1
SRR10612065.6684147	chr1	21073015	21073101	1
SRR10612065.6684342	chr1	248646965	248727721	1
SRR10612065.6684450	chrX	134558598	134558736	1
SRR10612065.6684472	chr3	183368409	183368753	1
SRR10612065.6684583	chr20	36531658	36531871	1
SRR10612065.6684616	chr17	30267308	30300244	1
SRR10612065.6685234	chr14	19741915	19833570	1
SRR10612065.6685937	chr2	131862888	131883397	1
SRR10612065.6686208_SRR10612065.7187161	chr6	73023338	73043538	2
SRR10612065.6686492	chr12	113537389	113537527	1
SRR10612065.6686527	chr3	47727539	47734791	1
SRR10612065.6686782	chr19	18612715	18612910	1
SRR10612065.6686828	chr1	51821766	51831671	1
SRR10612065.6686859	chr14	42914838	42915022	1
SRR10612065.6686944	chr11	62338461	62339108	1
SRR10612065.6687128	chr1	175671051	175671172	1
SRR10612065.6687513	chr20	33890491	33890671	1
SRR10612065.6687666	chr11	120312424	120317184	1
SRR10612065.6687757	chr2	228342542	228342693	1
SRR10612065.6687865	chr11	118789214	118789345	1
SRR10612065.6687906	chr6	30856539	30856789	1
SRR10612065.6688231	chr5	110782383	110784901	1
SRR10612065.6688271	chr19	57054281	57054588	1
SRR10612065.6688344	chr4	182141763	182141946	1
SRR10612065.6688438	chr8	15447146	15447306	1
SRR10612065.6688838	chr11	121925065	121925213	1
SRR10612065.6689146	chr11	94905105	94905230	1
SRR10612065.6689277	chr11	11465897	11466121	1
SRR10612065.6689289	chr2	158390330	158390548	1
SRR10612065.6689683	chr2	239558445	239558626	1
SRR10612065.6689942	chr5	58764555	58764742	1
SRR10612065.6690302	chr9	108200951	108201103	1
SRR10612065.6690350	chr13	29408640	29408816	1
SRR10612065.6690402_SRR10612065.3556075	chr8	102700865	102701014	2
SRR10612065.6690433	chr8	21924327	21925080	1
SRR10612065.6690618_SRR10612065.6734737_SRR10612065.6246504	chr11	118619223	118619411	3
SRR10612065.6690717	chr8	21811107	21811383	1
SRR10612065.6690841	chr19	1825920	1827189	1
SRR10612065.6690996	chr9	88668858	88669103	1
SRR10612065.6691152	chr10	24936023	24936328	1
SRR10612065.6691167	chr3	14196362	14196513	1
SRR10612065.6692113	chr8	131145350	131145565	1
SRR10612065.6692164	chr2	107459990	107460099	1
SRR10612065.6692681	chr19	17759298	17759793	1
SRR10612065.6692693	chr10	112724427	112724777	1
SRR10612065.6692924	chr4	151656408	151719296	1
SRR10612065.6693394	chr14	74346757	74364969	1
SRR10612065.6693667	chr12	2798706	2798889	1
SRR10612065.6694064	chr11	46713876	46714043	1
SRR10612065.6694201	chr5	58924750	58924975	1
SRR10612065.6694647	chr19	56162654	56163946	1
SRR10612065.6694841	chr5	134263840	134263997	1
SRR10612065.6695678	chr5	88241109	88241404	1
SRR10612065.6695933	chr5	149626115	149626444	1
SRR10612065.6696187	chr20	10165664	10165787	1
SRR10612065.6696339	chr2	153196511	153197213	1
SRR10612065.6696728	chr9	134371609	134371760	1
SRR10612065.6697076	chr19	51133380	51135584	1
SRR10612065.6697141	chr2	209189804	209189961	1
SRR10612065.6698582	chr6	76376531	76385695	1
SRR10612065.6698594	chr1	32151900	32152147	1
SRR10612065.6698889	chr5	19712247	19712508	1
SRR10612065.6699082	chr8	15966342	15966603	1
SRR10612065.6699513	chr12	49527042	49527282	1
SRR10612065.6699561	chr5	112128141	112164658	1
SRR10612065.6700141	chr12	58009435	58009677	1
SRR10612065.6700902	chr1	100859442	100859750	1
SRR10612065.6701416	chr16	53893226	53922839	1
SRR10612065.6701873	chr2	191992859	191993431	1
SRR10612065.6701908	chr6	30259468	30259555	1
SRR10612065.6702224	chr6	17633119	17633741	1
SRR10612065.6702240	chr8	139391296	139391456	1
SRR10612065.6702342	chr15	67933809	67934578	1
SRR10612065.6702458	chr16	89379447	89379752	1
SRR10612065.6702490	chr7	63989019	63989453	1
SRR10612065.6702947	chr3	49713353	49713865	1
SRR10612065.6703770	chr12	118242921	118243338	1
SRR10612065.6704385	chr8	6289070	6296585	1
SRR10612065.6704622	chr9	130237206	130237352	1
SRR10612065.6704898	chr13	97221802	97221908	1
SRR10612065.6705357	chr17	41960610	41975685	1
SRR10612065.6705539	chr11	106836203	106836364	1
SRR10612065.6705639	chr2	162728801	162757521	1
SRR10612065.6705967	chr13	96622436	96651536	1
SRR10612065.6706589	chrX	221827	224090	1
SRR10612065.6706891	chr22	46500136	46500265	1
SRR10612065.6707423	chr3	137841080	137932068	1
SRR10612065.6707753_SRR10612065.8108366	chr20	20579323	20616264	2
SRR10612065.6708232	chr11	43511882	43515694	1
SRR10612065.6708528	chr1	28087551	28088010	1
SRR10612065.6708682	chrX	110406196	110416285	1
SRR10612065.6709059	chr3	139766855	139767075	1
SRR10612065.6709242	chr1	249151962	249152334	1
SRR10612065.6709428	chr3	9406859	9408605	1
SRR10612065.6709555	chr8	42012340	42015631	1
SRR10612065.6709589	chr6	54110696	54110858	1
SRR10612065.6709905	chr4	6069092	6069304	1
SRR10612065.6710331	chr20	5175804	5176700	1
SRR10612065.6710390	chr15	30911709	30911958	1
SRR10612065.6710551	chr1	193222473	193222629	1
SRR10612065.6710853	chr17	76232321	76247187	1
SRR10612065.6710854	chr13	79942941	79945129	1
SRR10612065.6711038_SRR10612065.7558556_SRR10612065.7682658_SRR10612065.6952392_SRR10612065.7412665	chr1	154215693	154218731	5
SRR10612065.6711312	chrX	148615236	148616370	1
SRR10612065.6711337	chr3	178895790	178896049	1
SRR10612065.6711389	chr1	146693220	146693577	1
SRR10612065.6711513	chr2	168986240	168996851	1
SRR10612065.6711601	chr21	45177220	45177371	1
SRR10612065.6712044	chr9	9502866	9503088	1
SRR10612065.6712467_SRR10612065.3458221	chr13	96624861	96642327	2
SRR10612065.6713837	chr6	37414075	37414193	1
SRR10612065.6713898	chr19	18882916	18883135	1
SRR10612065.6714220	chr12	50146304	50149517	1
SRR10612065.6714817	chr15	43812838	43813627	1
SRR10612065.6714910	chr8	19517782	19518114	1
SRR10612065.6715091	chr20	62704226	62704434	1
SRR10612065.6715244	chr19	34715359	34715666	1
SRR10612065.6715552	chr11	121437648	121445013	1
SRR10612065.6716321	chr8	28430583	28430796	1
SRR10612065.6716446	chr5	17196470	17196623	1
SRR10612065.6717135	chr3	183368895	183381427	1
SRR10612065.6717739	chr1	109517191	109524400	1
SRR10612065.6718080	chr13	47408966	47409244	1
SRR10612065.6718224	chr15	28908596	28912402	1
SRR10612065.6718244	chr4	38702118	38702310	1
SRR10612065.6718439	chr3	57618991	57627474	1
SRR10612065.6718626	chr1	236871528	236871709	1
SRR10612065.6718629	chr16	9199604	9200164	1
SRR10612065.6719017	chr18	32628249	32628365	1
SRR10612065.6719067	chr7	31380048	31380188	1
SRR10612065.6719101_SRR10612065.7390720	chr7	14724961	14758238	2
SRR10612065.6719197	chr5	147790223	147793776	1
SRR10612065.6719255	chrX	29111461	29111872	1
SRR10612065.6719503	chr19	19338822	19339008	1
SRR10612065.6719792	chr7	14188367	14188478	1
SRR10612065.6719994	chr1	44163844	44164160	1
SRR10612065.6720339	chr4	148775837	148887988	1
SRR10612065.6720344	chr5	92919402	92919638	1
SRR10612065.6720410	chr11	126135041	126135245	1
SRR10612065.6720789	chr19	4363777	4364113	1
SRR10612065.6721032	chr7	624149	635841	1
SRR10612065.6721205	chr1	200777314	200777613	1
SRR10612065.6721619	chr7	5327437	5327616	1
SRR10612065.6722722	chr6	22598843	22599177	1
SRR10612065.6722788	chr10	126494317	126494495	1
SRR10612065.6723027	chr2	241723183	241725791	1
SRR10612065.6723673	chr19	15462354	15462563	1
SRR10612065.6723903	chr16	88123013	88123176	1
SRR10612065.6723944	chrX	46513120	46522016	1
SRR10612065.6724084	chr2	97532086	97533578	1
SRR10612065.6724268	chr7	91915115	91915232	1
SRR10612065.6724456	chr22	19709839	19710081	1
SRR10612065.6725318_SRR10612065.8188816_SRR10612065.8408101	chr1	44878376	44881875	3
SRR10612065.6725323	chr10	126833624	126833823	1
SRR10612065.6725417	chr15	62254947	62256128	1
SRR10612065.6725661	chr19	30192717	30193035	1
SRR10612065.6725702	chr7	96303627	96303872	1
SRR10612065.6725862	chrX	153069773	153069960	1
SRR10612065.6726316	chr3	44481978	44482113	1
SRR10612065.6726408	chr16	53268560	53268852	1
SRR10612065.6726747	chr1	205543492	205543615	1
SRR10612065.6726874_SRR10612065.8114097	chr3	112930549	112930710	2
SRR10612065.6726962	chr11	867065	867174	1
SRR10612065.6727302	chr17	34050721	34050848	1
SRR10612065.6727853	chr6	124445977	124446124	1
SRR10612065.6728134	chr2	32740730	32740839	1
SRR10612065.6728162	chr10	70496629	70502326	1
SRR10612065.6728247	chr14	105716675	105716872	1
SRR10612065.6728331	chr7	36834222	36834372	1
SRR10612065.6728403	chr12	29446233	29474857	1
SRR10612065.6728559	chr1	224152302	224159311	1
SRR10612065.6728754_SRR10612065.7937082	chr7	30363256	30363353	2
SRR10612065.6728998	chr2	13106244	13106470	1
SRR10612065.6728999	chr2	40656853	40657076	1
SRR10612065.6729392	chr10	89250131	89250309	1
SRR10612065.6729829	chr17	57991835	57991974	1
SRR10612065.6729843	chr5	41449379	41449731	1
SRR10612065.6729913	chr1	245169696	245170153	1
SRR10612065.6730023	chr2	31457557	31457717	1
SRR10612065.6730134	chr17	43666665	43666828	1
SRR10612065.6730304	chr6	135788276	135788434	1
SRR10612065.6730371	chr7	129061102	129061873	1
SRR10612065.6730768	chr13	102411658	102411779	1
SRR10612065.6731073	chr2	196581615	196599840	1
SRR10612065.6732178	chr4	83454369	83454579	1
SRR10612065.6732361	chr1	41232311	41236452	1
SRR10612065.6732574	chr5	176382960	176409621	1
SRR10612065.6732749	chr8	79674343	79674573	1
SRR10612065.6732822_SRR10612065.7251837_SRR10612065.8062163	chr17	42987993	42988735	3
SRR10612065.6733022	chr3	183910644	183910972	1
SRR10612065.6733167	chr1	16919580	16919814	1
SRR10612065.6733426	chr14	105173059	105173235	1
SRR10612065.6733478	chr15	85619962	85626874	1
SRR10612065.6733579	chr16	6335790	6336049	1
SRR10612065.6733613	chr8	57887625	57887714	1
SRR10612065.6733738	chr13	25741065	25741218	1
SRR10612065.6733902	chr1	209916424	209916538	1
SRR10612065.6733948	chr12	31841941	31862362	1
SRR10612065.6734006	chr2	48573527	48573700	1
SRR10612065.6734043	chr7	128667170	128667334	1
SRR10612065.6734054_SRR10612065.7998056	chr2	55528173	55528342	2
SRR10612065.6734501	chr2	44126714	44128644	1
SRR10612065.6734558	chr9	42972538	42972677	1
SRR10612065.6734779	chr14	82570582	82570880	1
SRR10612065.6734897	chrX	106844228	106844362	1
SRR10612065.6734929	chr6	35321787	35322096	1
SRR10612065.6735914	chr11	125104939	125221272	1
SRR10612065.6735983	chr10	62229530	62229656	1
SRR10612065.6736283	chr15	84867106	84955492	1
SRR10612065.6736787	chr14	103988192	103988486	1
SRR10612065.6737457	chr1	230487321	230487409	1
SRR10612065.6737549	chr10	68753921	68754141	1
SRR10612065.6737679	chr11	45268011	45275878	1
SRR10612065.6738005	chr10	126279308	126279522	1
SRR10612065.6738493	chr3	115724326	115726746	1
SRR10612065.6738784	chr16	15766539	15766690	1
SRR10612065.6738886	chr13	77791977	77799689	1
SRR10612065.6738958	chr8	61672200	61672525	1
SRR10612065.6739018	chr20	37549132	37549279	1
SRR10612065.6739075	chr1	154918815	154919135	1
SRR10612065.6739138	chr17	15133390	15133653	1
SRR10612065.6740006	chrX	9605386	9605514	1
SRR10612065.6740181_SRR10612065.7364250	chr5	86665572	86665672	2
SRR10612065.6740298	chr4	21206645	21206831	1
SRR10612065.6740395	chr1	235467340	235467521	1
SRR10612065.6740434	chr18	48918693	48918902	1
SRR10612065.6740476	chr7	140273579	140273732	1
SRR10612065.6740490	chr2	71626086	71626258	1
SRR10612065.6740492	chr10	344442	344634	1
SRR10612065.6740593	chr12	118582918	118583382	1
SRR10612065.6740752	chr20	24489684	24489990	1
SRR10612065.6740758	chr10	83760542	83760675	1
SRR10612065.6740860	chr18	47753747	47765075	1
SRR10612065.6740913	chr6	166826247	166827342	1
SRR10612065.6740917	chr3	149646169	149646447	1
SRR10612065.6741173	chr8	4236090	4236259	1
SRR10612065.6741508	chr22	38308395	38315117	1
SRR10612065.6741572	chr17	49329427	49329578	1
SRR10612065.6741746	chr19	34935969	34941243	1
SRR10612065.6741820	chr9	10131646	10131791	1
SRR10612065.6742511	chr5	65338904	65340027	1
SRR10612065.6742553_SRR10612065.7476353_SRR10612065.1963950	chr22	46096195	46098661	3
SRR10612065.6743077	chr2	24362296	24369869	1
SRR10612065.6743769	chr3	74000377	74000558	1
SRR10612065.6743824	chr4	87024372	87024607	1
SRR10612065.6743832	chr6	119215506	119215795	1
SRR10612065.6744169	chr7	138756268	138756499	1
SRR10612065.6744262	chr16	70697723	70698863	1
SRR10612065.6744447	chr7	32588458	32591908	1
SRR10612065.6744526	chr18	74691180	74692068	1
SRR10612065.6744680	chr16	5077464	5077576	1
SRR10612065.6744867	chr3	62400854	62401159	1
SRR10612065.6744894	chr6	16618965	16619319	1
SRR10612065.6745369	chr3	148704224	148704383	1
SRR10612065.6745594	chr20	34361472	34361582	1
SRR10612065.6745688	chr10	116975451	117045907	1
SRR10612065.6745926	chr19	11276218	11276323	1
SRR10612065.6746018	chr2	111327690	111327837	1
SRR10612065.6746177	chr1	15873301	15874797	1
SRR10612065.6746816	chr15	90443095	90443713	1
SRR10612065.6746879	chr4	91124235	91124362	1
SRR10612065.6746882	chr6	72739212	72739326	1
SRR10612065.6747109	chr19	14104336	14104708	1
SRR10612065.6747172	chr16	30074860	30075011	1
SRR10612065.6747316	chr1	118003111	118045560	1
SRR10612065.6747584	chr10	11204234	11204373	1
SRR10612065.6748545	chr5	14408279	14408687	1
SRR10612065.6748664	chr11	45673567	45686833	1
SRR10612065.6749014	chr19	18980821	18981098	1
SRR10612065.6749226	chr7	153826094	153826284	1
SRR10612065.6749563	chr14	48015729	48015981	1
SRR10612065.6749651	chr19	30192783	30192980	1
SRR10612065.6749658	chr12	104167165	104167508	1
SRR10612065.6750516	chr3	15984381	15988362	1
SRR10612065.6751216	chr8	93112160	93112344	1
SRR10612065.6751274	chr4	99498301	99498435	1
SRR10612065.6751597	chr13	67722492	67722711	1
SRR10612065.6751862	chr9	45874662	45874900	1
SRR10612065.6751955	chrX	31268442	31268633	1
SRR10612065.6752189	chr2	168921848	168986256	1
SRR10612065.6752283_SRR10612065.7357816	chr11	95801745	95801870	2
SRR10612065.6752442	chr10	97073065	97073337	1
SRR10612065.6752449	chr6	131164076	131164286	1
SRR10612065.6752510	chr20	47570171	47580435	1
SRR10612065.6752803_SRR10612065.8438284	chr2	166176973	166177150	2
SRR10612065.6752883	chr6	166721453	166721553	1
SRR10612065.6753279	chr1	176176262	176176412	1
SRR10612065.6753368	chr13	67309597	67309805	1
SRR10612065.6754429	chr14	70236549	70236864	1
SRR10612065.6754553	chr2	48573847	48589828	1
SRR10612065.6754716_SRR10612065.6902059	chr10	96273567	96273760	2
SRR10612065.6754858	chrY	22590547	22590745	1
SRR10612065.6755119	chr3	123431922	123432406	1
SRR10612065.6755904	chr7	135615140	135615315	1
SRR10612065.6756109	chr6	71185184	71185433	1
SRR10612065.6756374_SRR10612065.7981820	chr20	10286911	10287280	2
SRR10612065.6756978	chr22	44643972	44644081	1
SRR10612065.6757456	chr19	47666782	47667139	1
SRR10612065.6757654_SRR10612065.7771694_SRR10612065.3897098	chr10	117040922	117045779	3
SRR10612065.6758789_SRR10612065.8338411	chr12	88526391	88526572	2
SRR10612065.6758959	chr11	73445009	73445182	1
SRR10612065.6759488	chr3	195405331	195406452	1
SRR10612065.6759644	chr1	222923122	222923302	1
SRR10612065.6759836	chr12	105505754	105505875	1
SRR10612065.6759854	chr13	29297755	29297896	1
SRR10612065.6759889	chr13	67777461	67777763	1
SRR10612065.6760725	chr2	77421231	77423017	1
SRR10612065.6760743	chr11	118619657	118619781	1
SRR10612065.6761194	chr15	42462377	42462569	1
SRR10612065.6761282	chr5	102201865	102203005	1
SRR10612065.6761392	chr15	73138579	73198508	1
SRR10612065.6761518	chr11	108044189	108044381	1
SRR10612065.6761545	chr9	35517790	35517960	1
SRR10612065.6762746	chr15	37270284	37270382	1
SRR10612065.6762789	chr1	243922017	243922365	1
SRR10612065.6762799	chr10	60055591	60055728	1
SRR10612065.6763080	chr2	69555403	69565705	1
SRR10612065.6763336	chr8	10214692	10214905	1
SRR10612065.6763540	chr2	47274920	47275130	1
SRR10612065.6763558	chr13	98650493	98650621	1
SRR10612065.6763782	chr17	62804248	62804428	1
SRR10612065.6763858	chr8	42262138	42262408	1
SRR10612065.6763871	chr15	101869509	101869617	1
SRR10612065.6764153	chr15	26040867	26041111	1
SRR10612065.6764213	chr6	148817263	148817392	1
SRR10612065.6764373	chr1	52813311	52813484	1
SRR10612065.6764504	chr17	42392524	42392894	1
SRR10612065.6765170	chrX	38525445	38530694	1
SRR10612065.6765285	chr5	83328635	83328837	1
SRR10612065.6765585	chrX	70277394	70278015	1
SRR10612065.6766085_SRR10612065.7746015	chr22	27065345	27065532	2
SRR10612065.6766380	chr13	67789718	67789944	1
SRR10612065.6766660	chr11	47130603	47159280	1
SRR10612065.6766769	chr4	26685319	26719606	1
SRR10612065.6766910	chr5	78238442	78238677	1
SRR10612065.6767036	chrX	38540804	38540950	1
SRR10612065.6767079	chr10	90700368	90700534	1
SRR10612065.6767092	chr5	20510019	20510190	1
SRR10612065.6767192	chr8	1781563	1781839	1
SRR10612065.6767300_SRR10612065.7982303_SRR10612065.8046682	chr12	124071294	124074996	3
SRR10612065.6767345	chr17	46133832	46133945	1
SRR10612065.6767803	chr1	184043966	184044154	1
SRR10612065.6767870	chr17	64447308	64447744	1
SRR10612065.6767992	chr18	60430059	60430244	1
SRR10612065.6768125	chr1	237666589	237693810	1
SRR10612065.6768382	chr19	11129656	11130377	1
SRR10612065.6768515	chr13	35619140	35624516	1
SRR10612065.6768587	chr16	24551931	24557507	1
SRR10612065.6768602	chr12	31841941	31854943	1
SRR10612065.6768750	chr16	56301808	56301901	1
SRR10612065.6769401_SRR10612065.6337281	chr3	26730052	26730168	2
SRR10612065.6769485	chr12	44944851	44944982	1
SRR10612065.6770052	chr19	11547206	11548945	1
SRR10612065.6770419	chr19	7584787	7585140	1
SRR10612065.6770493	chr8	22862072	22862928	1
SRR10612065.6771467	chr9	116148858	116149051	1
SRR10612065.6771777	chr15	25227143	25227253	1
SRR10612065.6772275_SRR10612065.8185739	chrX	49055439	49056652	2
SRR10612065.6772284	chr11	84320636	84320846	1
SRR10612065.6772649	chrX	49050670	49050771	1
