readname	chr	start	end
SRR10612065.2343881	chr2	230356645	230356748
SRR10612065.2345592	chr4	52729601	52744020
SRR10612065.2345732	chr12	83527126	83527334
SRR10612065.2346853	chr4	52729605	52744014
SRR10612065.2347869	chr2	72945346	72958361
SRR10612065.2348614	chr18	49867621	49867735
SRR10612065.2348886	chr1	89236034	89251897
SRR10612065.2349090	chr1	567317	567423
SRR10612065.2350131	chr3	27490155	27493941
SRR10612065.2350178	chr9	103278964	103279053
SRR10612065.2350577	chr9	101340294	101470746
SRR10612065.2351478	chr2	230356636	230356737
SRR10612065.2351680	chr2	230356616	230356731
SRR10612065.2352465	chr15	64010851	64011061
SRR10612065.2352740	chr5	89913629	89913769
SRR10612065.2352819	chr5	96063208	96066550
SRR10612065.2353544	chr2	230356616	230356733
SRR10612065.2354697	chr5	95091308	95091455
SRR10612065.2354930	chr13	50464842	50464945
SRR10612065.2355577	chr2	230356632	230356748
SRR10612065.2355605	chr2	203836381	203839075
SRR10612065.2355617	chr15	76584807	76587969
SRR10612065.2356262	chr7	126379836	126379969
SRR10612065.2356423	chr17	42984158	42984375
SRR10612065.2357118	chr2	2175572	2175702
SRR10612065.2357421	chr3	42259034	42259148
SRR10612065.2358152	chr2	230356616	230356732
SRR10612065.2359178	chr1	144957423	144957650
SRR10612065.2359992	chr9	99252689	99252857
SRR10612065.2360144	chr10	75302599	75302868
SRR10612065.2360172	chr19	43120709	43121223
SRR10612065.2361195	chr2	171902683	171906684
SRR10612065.2361891	chr14	23771158	23771291
SRR10612065.2362644	chr9	87359889	87366996
SRR10612065.2363490	chr4	164030142	164030271
SRR10612065.2364316	chr2	230356640	230356750
SRR10612065.2364675	chr2	230356645	230356748
SRR10612065.2365544	chr2	230356623	230356722
SRR10612065.2365582	chr9	103261561	103271392
SRR10612065.2365649	chr11	73829286	73829382
SRR10612065.2366104	chr5	137323237	137328541
SRR10612065.2366657	chr5	176370336	176385144
SRR10612065.2367507	chr5	135483521	135489572
SRR10612065.2367845	chr2	230356644	230356749
SRR10612065.2369049	chr5	98215266	98215436
SRR10612065.2369837	chr1	160111762	160111885
SRR10612065.2369942	chr11	65272211	65272306
SRR10612065.2370027	chr10	73822175	73822342
SRR10612065.2370591	chr5	114482933	114495370
SRR10612065.2372259	chr1	206749894	206750011
SRR10612065.2372587	chr4	52729605	52744020
SRR10612065.2372727	chr2	230356635	230356747
SRR10612065.2373466	chr10	117221449	117309046
SRR10612065.2373593	chr2	230356643	230356748
SRR10612065.2373743	chr2	236740983	236741095
SRR10612065.2373908	chr3	65454927	65455180
SRR10612065.2374354	chr12	109366189	109371221
SRR10612065.2377984	chr9	19511477	19511590
SRR10612065.2379068	chr7	126379817	126379943
SRR10612065.2380826	chr2	230356628	230356747
SRR10612065.2381054	chr3	196118705	196120491
SRR10612065.2381257	chr8	85320514	85320759
SRR10612065.2384951	chr15	94112664	94131385
SRR10612065.2385192	chr17	19172440	19172623
SRR10612065.2385488	chr2	240929515	240929597
SRR10612065.2385598	chr20	3944554	3955049
SRR10612065.2385756	chr3	139073782	139073915
SRR10612065.2391664	chr19	2038645	2038785
SRR10612065.2391788	chr10	14026405	14026598
SRR10612065.2392046	chr3	129557770	129557879
SRR10612065.2393144	chr2	230356645	230356749
SRR10612065.2393391	chr11	89947185	89948400
SRR10612065.2394179	chr6	70070874	70071051
SRR10612065.2396161	chr2	168819895	168819998
SRR10612065.2397601	chr3	141669294	141669425
SRR10612065.2397765	chr1	72363514	72363671
SRR10612065.2399731	chr6	99322463	99322703
SRR10612065.2400116	chr2	207144264	207146550
SRR10612065.2400177	chr2	230356646	230356748
SRR10612065.2400224	chr1	169100690	169100833
SRR10612065.2400314	chr2	168873035	168873593
SRR10612065.2401260	chr1	32501343	32501463
SRR10612065.2402037	chr4	153332558	153332678
SRR10612065.2402173	chr14	73614527	73614790
SRR10612065.2402906	chr2	135075098	135076310
SRR10612065.2402943	chr2	230356647	230356747
SRR10612065.2403414	chr5	27112272	27112442
SRR10612065.2403606	chr12	51068256	51074546
SRR10612065.2404220	chr14	29261083	29261452
SRR10612065.2405623	chr2	230356616	230356733
SRR10612065.2406082	chr19	47112211	47112474
SRR10612065.2406956	chr2	230356629	230356748
SRR10612065.2407122	chr15	38544874	38544979
SRR10612065.2407492	chr2	230356626	230356733
SRR10612065.2407563	chr6	86267691	86284099
SRR10612065.2408659	chr1	169094133	169100768
SRR10612065.2409303	chr7	2257613	2262313
SRR10612065.2409731	chr11	35827907	35828080
SRR10612065.2409771	chr4	52729601	52744020
SRR10612065.2409846	chr12	46622936	46637097
SRR10612065.2409847	chr9	14146688	14179781
SRR10612065.2410426	chr2	230356639	230356747
SRR10612065.2411070	chr11	109294519	109294606
SRR10612065.2414602	chr2	230356616	230356726
SRR10612065.2414863	chr13	32697238	32697512
SRR10612065.2415293	chr11	10124083	10124175
SRR10612065.2417963	chr2	230356626	230356733
SRR10612065.2418414	chr5	137323218	137323994
SRR10612065.2419209	chr13	115010389	115012430
SRR10612065.2419458	chr2	230356634	230356750
SRR10612065.2420749	chr1	48821399	48825349
SRR10612065.2420895	chr12	79458446	79458603
SRR10612065.2421600	chr6	71442079	71508442
SRR10612065.2422711	chr15	77544733	77544871
SRR10612065.2422975	chr8	134516005	134516108
SRR10612065.2423449	chr12	1399040	1399176
SRR10612065.2424935	chr4	52729601	52744020
SRR10612065.2425104	chr2	230356649	230356749
SRR10612065.2426463	chr2	210886983	210887129
SRR10612065.2426607	chr12	22738543	22744184
SRR10612065.2427165	chr11	119172456	119172612
SRR10612065.2427752	chr2	230356644	230356748
SRR10612065.2429043	chr21	37635841	37635934
SRR10612065.2429611	chr2	233104139	233104255
SRR10612065.2429811	chr4	52729601	52744020
SRR10612065.2430511	chr2	215646112	215657109
SRR10612065.2430526	chr12	57037239	57037337
SRR10612065.2432143	chr4	144361248	144361378
SRR10612065.2432192	chr5	76342174	76342358
SRR10612065.2432314	chr6	109175433	109197554
SRR10612065.2432763	chr14	105255945	105256060
SRR10612065.2433233	chr19	722347	722489
SRR10612065.2433616	chr5	146213390	146213486
SRR10612065.2433788	chr5	76342174	76342326
SRR10612065.2434803	chr7	3658771	3658866
SRR10612065.2436958	chr2	230356645	230356748
SRR10612065.2437430	chr3	3851315	3851405
SRR10612065.2438346	chr2	230356639	230356747
SRR10612065.2438754	chr5	37121817	37122563
SRR10612065.2439774	chr8	22386017	22390531
SRR10612065.2440013	chrY	15417933	15418098
SRR10612065.2440419	chr4	52729614	52744020
SRR10612065.2441330	chr1	8601334	8617501
SRR10612065.2441512	chr2	39870115	39870213
SRR10612065.2442541	chr15	76580184	76585043
SRR10612065.2443234	chr2	230356654	230356748
SRR10612065.2446004	chr12	101316002	101336313
SRR10612065.2446614	chr2	230356616	230356726
SRR10612065.2446867	chr9	34403395	34403507
SRR10612065.2447861	chr18	74156558	74156672
SRR10612065.2448774	chr19	57967020	57967551
SRR10612065.2449074	chr2	40656108	40656196
SRR10612065.2449731	chr2	806036	831330
SRR10612065.2450393	chr2	230356635	230356748
SRR10612065.2451116	chr2	230356644	230356750
SRR10612065.2453081	chr3	49162759	49162897
SRR10612065.2453272	chr13	25825989	25848330
SRR10612065.2453462	chr17	51183442	51183615
SRR10612065.2453621	chr5	123710304	123710419
SRR10612065.2454586	chr10	24873519	24875037
SRR10612065.2456300	chr4	52729601	52744020
SRR10612065.2456665	chr1	49535820	49535911
SRR10612065.2457181	chr2	230356645	230356750
SRR10612065.2457296	chr2	230356616	230356737
SRR10612065.2457654	chr4	159199020	159199163
SRR10612065.2459210	chr7	40041597	40085550
SRR10612065.2459335	chr5	132227862	132228809
SRR10612065.2459376	chr2	230356640	230356750
SRR10612065.2460459	chr19	33584266	33584425
SRR10612065.2460682	chr2	230356647	230356747
SRR10612065.2460872	chr2	230356616	230356730
SRR10612065.2461336	chr4	52729601	52744020
SRR10612065.2461844	chr16	2945569	2945821
SRR10612065.2463587	chr16	81080131	81080296
SRR10612065.2465024	chr15	76577980	76585037
SRR10612065.2465531	chr12	2524260	2524400
SRR10612065.2465758	chr13	94197534	94197670
SRR10612065.2465913	chr9	91773331	91773548
SRR10612065.2466034	chr2	230356655	230356748
SRR10612065.2466324	chr1	67356836	67371060
SRR10612065.2467976	chr5	31421405	31423051
SRR10612065.2469473	chr6	80238595	80238693
SRR10612065.2469616	chr2	230356657	230356747
SRR10612065.2469714	chr5	95091325	95091478
SRR10612065.2469873	chr3	39566302	39566509
SRR10612065.2470109	chr19	47111472	47111819
SRR10612065.2470560	chr2	230356644	230356748
SRR10612065.2470919	chr2	230356648	230356748
SRR10612065.2471115	chr1	114065084	114092253
SRR10612065.2471656	chr18	1050069	1061487
SRR10612065.2471827	chr2	230356648	230356748
SRR10612065.2471899	chr5	11564498	11564625
SRR10612065.2471950	chr8	105069596	105069702
SRR10612065.2474278	chr19	57967024	57967551
SRR10612065.2474542	chr18	46905020	46906104
SRR10612065.2474645	chr4	52729601	52744020
SRR10612065.2475806	chr3	39566302	39566509
SRR10612065.2477041	chr2	230356628	230356747
SRR10612065.2479060	chr9	122113460	122113548
SRR10612065.2479417	chr14	76173360	76187046
SRR10612065.2479659	chr2	230356646	230356751
SRR10612065.2481563	chr11	62731871	62732917
SRR10612065.2482942	chr17	7138963	7139054
SRR10612065.2483644	chr18	46858234	46906132
SRR10612065.2485630	chr18	32335940	32374213
SRR10612065.2485917	chr4	52729601	52744020
SRR10612065.2486399	chr14	60063317	60063424
SRR10612065.2488020	chr4	79209179	79209375
SRR10612065.2488132	chr2	230356616	230356731
SRR10612065.2488743	chr2	230356627	230356748
SRR10612065.2489103	chr2	201721405	201721718
SRR10612065.2489203	chr2	230356644	230356748
SRR10612065.2490632	chr2	230356646	230356748
SRR10612065.2492626	chr1	165930050	165930233
SRR10612065.2493221	chr13	79915256	79918929
SRR10612065.2493361	chr17	3404702	3404827
SRR10612065.2493612	chr16	57299322	57299454
SRR10612065.2494034	chr15	25213104	25219501
SRR10612065.2494906	chr10	89074277	89074529
SRR10612065.2495935	chr2	230356647	230356748
SRR10612065.2496501	chr15	75303645	75303881
SRR10612065.2496812	chr6	62388792	62417310
SRR10612065.2496924	chr1	64091991	64092130
SRR10612065.2497891	chr3	15297558	15297676
SRR10612065.2498281	chr11	120925977	120929127
SRR10612065.2498331	chr2	230356637	230356722
SRR10612065.2500074	chr11	33397771	33397873
SRR10612065.2501048	chr2	170610139	170610252
SRR10612065.2501073	chr2	15629018	15651476
SRR10612065.2501335	chr5	95970391	95970522
SRR10612065.2501908	chr4	53924350	53924443
SRR10612065.2501996	chr2	230356640	230356747
SRR10612065.2503461	chr3	32794491	32794726
SRR10612065.2504058	chr18	21776087	21819347
SRR10612065.2504492	chr14	52905921	52937398
SRR10612065.2504783	chr12	94818500	94818676
SRR10612065.2505268	chr12	16552468	16552586
SRR10612065.2505545	chr8	3255392	3255494
SRR10612065.2505708	chr2	40655643	40657353
SRR10612065.2506193	chr2	230356639	230356747
SRR10612065.2506463	chr3	178545995	178546157
SRR10612065.2507507	chr20	15843442	15918187
SRR10612065.2508235	chr2	171884848	171902874
SRR10612065.2508832	chr2	72958136	72960249
SRR10612065.2508940	chr22	32149949	32154577
SRR10612065.2509024	chr1	173324476	173324578
SRR10612065.2509948	chr13	42390849	42393433
SRR10612065.2511081	chr3	85374864	85374973
SRR10612065.2511130	chr17	40673701	40673899
SRR10612065.2512088	chr6	99365377	99365513
SRR10612065.2512348	chr2	230356616	230356744
SRR10612065.2513998	chr1	160319956	160321084
SRR10612065.2514239	chr16	18827730	18828706
SRR10612065.2515311	chr2	50793828	50793975
SRR10612065.2515747	chr7	151261255	151262862
SRR10612065.2516020	chr7	63982846	64004170
SRR10612065.2516716	chr3	66293625	66313803
SRR10612065.2516717	chr8	107761661	107761870
SRR10612065.2517549	chr18	14222044	14222343
SRR10612065.2518626	chr9	122113454	122113540
SRR10612065.2519507	chr10	103558974	103559160
SRR10612065.2519613	chr16	58545399	58545742
SRR10612065.2519793	chr4	52729601	52744020
SRR10612065.2520131	chr7	31862306	31862488
SRR10612065.2520384	chr4	8108295	8160475
SRR10612065.2520853	chr2	230356647	230356748
SRR10612065.2520953	chr5	60702056	60702135
SRR10612065.2521901	chr2	112622396	112625673
SRR10612065.2522039	chr11	128638064	128638153
SRR10612065.2522718	chr4	41016212	41016357
SRR10612065.2523400	chr12	88912576	88926265
SRR10612065.2524750	chrX	115084723	115084829
SRR10612065.2524800	chr12	123778717	123778962
SRR10612065.2527441	chr2	230356640	230356750
SRR10612065.2528754	chr4	52729624	52744020
SRR10612065.2529057	chr20	61919587	61919691
SRR10612065.2530003	chr18	4366594	4366692
SRR10612065.2530356	chr2	230356640	230356748
SRR10612065.2530756	chr13	100992416	101020831
SRR10612065.2530775	chr1	231592217	231592392
SRR10612065.2530974	chr18	48255892	48255999
SRR10612065.2531048	chr8	38877762	38877879
SRR10612065.2531412	chr1	183593931	183594038
SRR10612065.2532439	chr1	212870395	212873080
SRR10612065.2532927	chr4	141305720	141305937
SRR10612065.2532981	chr10	96109873	96112161
SRR10612065.2533162	chr16	57206166	57206269
SRR10612065.2533242	chr9	19763946	19764042
SRR10612065.2533579	chr3	193120078	193120230
SRR10612065.2534367	chr9	122113454	122113550
SRR10612065.2534620	chr6	124277662	124277762
SRR10612065.2534810	chr12	133632114	133632355
SRR10612065.2535325	chr2	230356616	230356733
SRR10612065.2536249	chr2	230356654	230356747
SRR10612065.2536588	chr1	70541823	70541955
SRR10612065.2536770	chr2	230356642	230356747
SRR10612065.2537912	chr4	52729607	52744020
SRR10612065.2538513	chr2	230356644	230356748
SRR10612065.2539913	chr8	95950346	95950603
SRR10612065.2542591	chr2	230356616	230356733
SRR10612065.2543273	chr4	52729601	52744020
SRR10612065.2543670	chr20	48269561	48269699
SRR10612065.2545090	chr1	145581981	145582118
SRR10612065.2545896	chr14	72117096	72125068
SRR10612065.2547532	chr3	47079156	47088098
SRR10612065.2549579	chr2	230356650	230356748
SRR10612065.2550739	chr5	51995093	51995219
SRR10612065.2551398	chr8	141595222	141595329
SRR10612065.2551706	chr3	197591900	197592063
SRR10612065.2552043	chr6	136963658	136977504
SRR10612065.2552798	chr12	88912521	88926250
SRR10612065.2553041	chr2	230356622	230356733
SRR10612065.2553892	chr2	230356640	230356750
SRR10612065.2554698	chr3	39568507	39568656
SRR10612065.2555066	chr9	23762185	23765065
SRR10612065.2555630	chr5	109135008	109135117
SRR10612065.2557791	chr3	168054811	168054906
SRR10612065.2558242	chr10	32740564	32740691
SRR10612065.2558392	chr3	105182559	105182689
SRR10612065.2559098	chr2	230356616	230356726
SRR10612065.2561497	chr1	155851855	155851988
SRR10612065.2564052	chr9	7020591	7020709
SRR10612065.2565776	chr10	134208581	134208731
SRR10612065.2565883	chr2	230356639	230356747
SRR10612065.2566795	chr2	230356640	230356747
SRR10612065.2567163	chr4	52729601	52744020
SRR10612065.2568244	chr20	48486562	48486691
SRR10612065.2568927	chr2	230356645	230356749
SRR10612065.2569852	chr4	170506646	170509855
SRR10612065.2569861	chr14	20811260	20811353
SRR10612065.2570062	chr17	38065199	38068750
SRR10612065.2571418	chr4	52729601	52744020
SRR10612065.2574458	chr2	230356647	230356750
SRR10612065.2574648	chr4	52729601	52744020
SRR10612065.2574870	chr18	22769855	22769956
SRR10612065.2575487	chrX	44383323	44383473
SRR10612065.2575563	chr14	79533382	79533616
SRR10612065.2577102	chr6	170846310	170858204
SRR10612065.2578087	chr1	8601329	8617497
SRR10612065.2579953	chr2	230356635	230356748
SRR10612065.2580441	chrY	22686155	22686293
SRR10612065.2582056	chr5	89949526	89949652
SRR10612065.2582986	chr4	72352664	72363256
SRR10612065.2583149	chr3	62570871	62571000
SRR10612065.2584974	chr1	240351507	240494049
SRR10612065.2585525	chr10	76598438	76603236
SRR10612065.2586309	chr5	36117837	36143510
SRR10612065.2586421	chr2	230356647	230356750
SRR10612065.2587375	chr11	65272270	65272439
SRR10612065.2587475	chrY	16734285	16734472
SRR10612065.2587477	chr21	44129494	44129602
SRR10612065.2588056	chr6	16435705	16435886
SRR10612065.2588774	chr12	56384556	56385204
SRR10612065.2589053	chr2	230356667	230356748
SRR10612065.2589325	chr4	52729646	52740522
SRR10612065.2589386	chr6	126451869	126452004
SRR10612065.2590293	chr3	51603237	51603369
SRR10612065.2593261	chr4	177070957	177073116
SRR10612065.2593535	chr18	19353587	19359580
SRR10612065.2594442	chr1	60383934	60384237
SRR10612065.2594902	chr5	90281162	90281259
SRR10612065.2594939	chr2	99786013	99787894
SRR10612065.2595053	chrX	74824755	74844723
SRR10612065.2595182	chr19	55816052	55816192
SRR10612065.2595258	chr8	134516020	134516145
SRR10612065.2595424	chr7	141385702	141385815
SRR10612065.2595540	chr7	64513952	64514088
SRR10612065.2596706	chr9	5772563	5773082
SRR10612065.2597877	chr9	28638010	28638115
SRR10612065.2598253	chr2	230356616	230356744
SRR10612065.2598269	chr1	60383904	60384235
SRR10612065.2599954	chr9	122113454	122113550
SRR10612065.2600909	chr12	123353086	123355610
SRR10612065.2602667	chr4	62213098	62213406
SRR10612065.2603675	chr5	71493818	71493930
SRR10612065.2603789	chr9	103261561	103271388
SRR10612065.2604837	chr16	85122819	85122949
SRR10612065.2604915	chr2	230356638	230356748
SRR10612065.2605439	chr8	134516001	134516145
SRR10612065.2605712	chr18	46904984	46906132
SRR10612065.2605902	chr2	230356627	230356728
SRR10612065.2608005	chr11	16077393	16117667
SRR10612065.2608845	chr2	230356626	230356722
SRR10612065.2612162	chr2	203836383	203839075
SRR10612065.2612653	chr8	18499591	18499730
SRR10612065.2615102	chr1	92789007	92789169
SRR10612065.2616309	chr2	230356643	230356745
SRR10612065.2616666	chr2	230356645	230356748
SRR10612065.2616747	chr10	75575824	75575960
SRR10612065.2616809	chr13	73482771	73505318
SRR10612065.2618758	chr6	136963658	136977493
SRR10612065.2619737	chr2	230353186	230356750
SRR10612065.2621136	chr2	230356647	230356749
SRR10612065.2623766	chr5	58476421	58511798
SRR10612065.2624820	chr1	92789000	92789121
SRR10612065.2624845	chr3	47143290	47143444
SRR10612065.2626036	chr19	37935808	37945977
SRR10612065.2626222	chr2	230356654	230356747
SRR10612065.2626459	chr12	1399017	1399170
SRR10612065.2626747	chr14	93180168	93183808
SRR10612065.2627160	chr17	22018696	22031907
SRR10612065.2627184	chr11	33308239	33308357
SRR10612065.2628098	chr18	72346948	72347064
SRR10612065.2629425	chr13	78293665	78320992
SRR10612065.2629832	chr4	52729601	52744020
SRR10612065.2630273	chr2	110052100	110052225
SRR10612065.2630374	chr17	29679377	29683556
SRR10612065.2631313	chr5	43675613	43704503
SRR10612065.2631639	chr22	24497439	24497760
SRR10612065.2632381	chr2	230356654	230356747
SRR10612065.2632452	chr2	230356646	230356747
SRR10612065.2633215	chr14	101394218	101394337
SRR10612065.2633336	chr4	52729601	52744020
SRR10612065.2633444	chr2	230356640	230356750
SRR10612065.2633673	chr15	43314925	43317140
SRR10612065.2633756	chr2	58425728	58459250
SRR10612065.2634855	chr6	84575564	84575732
SRR10612065.2635612	chr1	11237975	11238096
SRR10612065.2635624	chr1	162325670	162325798
SRR10612065.2635786	chr18	46783396	46784803
SRR10612065.2636413	chr15	99207272	99207494
SRR10612065.2637675	chr2	230356647	230356745
SRR10612065.2638622	chr19	23309743	23309893
SRR10612065.2638774	chr12	46598167	46599913
SRR10612065.2639120	chr2	230356644	230356747
SRR10612065.2639493	chr2	230356640	230356748
SRR10612065.2639914	chr2	3215954	3216070
SRR10612065.2640068	chr7	65888367	65888690
SRR10612065.2640765	chr4	2986241	3024176
SRR10612065.2641990	chr2	33809585	33809732
SRR10612065.2642067	chr4	52729601	52744020
SRR10612065.2642466	chr18	74698516	74698664
SRR10612065.2643238	chr2	230356644	230356749
SRR10612065.2644313	chr8	18662260	18662367
SRR10612065.2644432	chr2	120889229	120900705
SRR10612065.2645326	chr1	20809326	20809446
SRR10612065.2645546	chr4	3088664	3109150
SRR10612065.2645850	chr6	62390793	62390949
SRR10612065.2646243	chr7	38530649	38543303
SRR10612065.2646547	chr6	31609141	31609365
SRR10612065.2647530	chr2	133660365	133660520
SRR10612065.2647552	chr17	18768782	18769266
SRR10612065.2648186	chrX	148583587	148583683
SRR10612065.2649139	chr2	230356648	230356747
SRR10612065.2649161	chr2	230356646	230356750
SRR10612065.2649189	chr5	73930966	73931097
SRR10612065.2649588	chr14	23395742	23395984
SRR10612065.2649707	chr2	230356616	230356733
SRR10612065.2649804	chr2	40635522	40635635
SRR10612065.2650721	chr1	49891903	49891995
SRR10612065.2651092	chrY	15021295	15023871
SRR10612065.2651600	chr9	122113454	122113553
SRR10612065.2652810	chr2	230356639	230356747
SRR10612065.2653779	chr2	74329275	74329383
SRR10612065.2655475	chrX	62857656	62857761
SRR10612065.2658244	chr11	46105744	46113774
SRR10612065.2659144	chr2	122516317	122519020
SRR10612065.2659456	chr11	72598513	72613685
SRR10612065.2659458	chr2	230356616	230356724
SRR10612065.2659859	chr14	20811264	20811452
SRR10612065.2660865	chr12	96717725	96728645
SRR10612065.2661567	chr17	22018691	22031909
SRR10612065.2662016	chr8	25156505	25156608
SRR10612065.2662526	chr4	52729602	52744021
SRR10612065.2662581	chr8	63776170	63776337
SRR10612065.2663061	chr22	29449819	29449959
SRR10612065.2664384	chr7	8043540	8099877
SRR10612065.2665422	chr2	111292440	111292623
SRR10612065.2665431	chr4	170712336	170712661
SRR10612065.2666105	chr2	230356644	230356747
SRR10612065.2667477	chr9	122113477	122113567
SRR10612065.2667525	chr9	27326488	27326612
SRR10612065.2668882	chr2	166335754	166335891
SRR10612065.2669127	chr3	130881295	130884356
SRR10612065.2669390	chr7	56034285	56034411
SRR10612065.2669397	chr2	230356616	230356721
SRR10612065.2669574	chr2	230356622	230356720
SRR10612065.2669810	chr6	109175577	109175673
SRR10612065.2670267	chr1	567209	567298
SRR10612065.2670351	chr2	230356627	230356721
SRR10612065.2671082	chr9	103278974	103279053
SRR10612065.2671265	chr18	35156116	35156271
SRR10612065.2671544	chr2	230356647	230356750
SRR10612065.2672010	chr16	622897	623346
SRR10612065.2672983	chr9	122113454	122113550
SRR10612065.2673081	chr16	21916119	21916217
SRR10612065.2673172	chr2	230356654	230356748
SRR10612065.2673462	chr10	7839010	7844817
SRR10612065.2674442	chr2	230356616	230356735
SRR10612065.2674616	chr2	230356627	230356739
SRR10612065.2675843	chr9	122113454	122113550
SRR10612065.2676340	chr14	68116921	68117099
SRR10612065.2676544	chr4	47354104	47354215
SRR10612065.2676547	chr9	130396139	130396258
SRR10612065.2677461	chr11	74475053	74475155
SRR10612065.2678167	chr2	168869143	168986270
SRR10612065.2679288	chr17	36363097	36363263
SRR10612065.2679335	chr9	122113447	122113544
SRR10612065.2679767	chr2	197278928	197279271
SRR10612065.2680220	chr2	230356624	230356748
SRR10612065.2683536	chr11	121996538	121996696
SRR10612065.2684069	chr2	230356654	230356748
SRR10612065.2685629	chr2	230356629	230356747
SRR10612065.2688235	chr1	92789036	92789204
SRR10612065.2688254	chr6	29639314	29639573
SRR10612065.2689024	chr13	113843719	113843930
SRR10612065.2689055	chr10	115162586	115162699
SRR10612065.2689793	chr4	53492336	53494199
SRR10612065.2690215	chr6	163992956	163993135
SRR10612065.2690403	chr2	20512086	20512184
SRR10612065.2690466	chr7	76382086	76400347
SRR10612065.2690922	chr4	52729601	52744020
SRR10612065.2691153	chr4	53492345	53494196
SRR10612065.2691459	chr15	25207290	25213230
SRR10612065.2693340	chr2	230356616	230356724
SRR10612065.2693932	chr8	133265393	133265518
SRR10612065.2694693	chr3	169831144	169840538
SRR10612065.2695149	chr11	107913099	107913252
SRR10612065.2695615	chr12	129429871	129431965
SRR10612065.2697309	chr11	35829851	35829976
SRR10612065.2698461	chr4	38091624	38097623
SRR10612065.2698731	chr20	21319680	21321467
SRR10612065.2700942	chr9	103271286	103271414
SRR10612065.2702339	chr15	84228023	84233915
SRR10612065.2702431	chr14	78777048	78777194
SRR10612065.2702829	chr10	116879948	116975640
SRR10612065.2702998	chr4	88104445	88106428
SRR10612065.2704620	chr2	230356647	230356748
SRR10612065.2705496	chr4	85699683	85699793
SRR10612065.2706756	chr6	30037106	30037382
SRR10612065.2707465	chr10	123246875	123247627
SRR10612065.2707515	chr2	230356640	230356739
SRR10612065.2708483	chr4	140399947	140400234
SRR10612065.2709401	chr2	230356645	230356748
SRR10612065.2709467	chr8	107736729	107736817
SRR10612065.2710184	chr12	52139686	52145378
SRR10612065.2710414	chr15	78461479	78461568
SRR10612065.2710721	chr6	170626692	170626802
SRR10612065.2711088	chr2	230356616	230356726
SRR10612065.2711816	chr1	231930987	231954260
SRR10612065.2712039	chr12	92472526	92472790
SRR10612065.2712244	chr2	54456610	54456692
SRR10612065.2713263	chr2	230356616	230356733
SRR10612065.2715032	chr4	140958321	140958527
SRR10612065.2715575	chr20	5189918	5190045
SRR10612065.2715737	chr2	178096192	178096349
SRR10612065.2716343	chr2	230356621	230356735
SRR10612065.2716839	chr14	89109315	89110829
SRR10612065.2719407	chr12	24287740	24287820
SRR10612065.2719491	chr2	230356647	230356748
SRR10612065.2720049	chr7	127945919	127946059
SRR10612065.2720171	chr9	125751615	125751734
SRR10612065.2720632	chr2	230356640	230356748
SRR10612065.2721087	chr2	230356616	230356721
SRR10612065.2721165	chr20	34450934	34451321
SRR10612065.2721247	chr2	76388186	76388450
SRR10612065.2722985	chr4	120253574	120299384
SRR10612065.2723542	chr14	36226078	36230198
SRR10612065.2723719	chr4	56273449	56273611
SRR10612065.2723777	chr5	143100941	143101084
SRR10612065.2724207	chr5	179706999	179707591
SRR10612065.2725886	chr1	27750756	27751240
SRR10612065.2726597	chr4	52729601	52744020
SRR10612065.2728289	chr11	65268959	65269087
SRR10612065.2731396	chr1	70650469	70653016
SRR10612065.2731574	chr2	230356644	230356748
SRR10612065.2732125	chr2	230356626	230356737
SRR10612065.2735224	chr11	72598580	72600990
SRR10612065.2735776	chr2	230356640	230356743
SRR10612065.2736007	chr2	230356616	230356720
SRR10612065.2736878	chr2	230356640	230356747
SRR10612065.2737441	chr4	52729601	52744020
SRR10612065.2737795	chr2	230356654	230356748
SRR10612065.2742046	chr17	65971897	65971998
SRR10612065.2742342	chr7	111465943	111466064
SRR10612065.2742832	chr2	26486246	26500028
SRR10612065.2742868	chr10	122647962	122648093
SRR10612065.2744438	chr2	230356616	230356728
SRR10612065.2747195	chr15	59323334	59323491
SRR10612065.2747906	chr15	33842496	33858912
SRR10612065.2751196	chr2	230356616	230356733
SRR10612065.2751359	chr3	129599148	129599404
SRR10612065.2751381	chrX	153295736	153295848
SRR10612065.2754179	chr5	83664629	83664709
SRR10612065.2755422	chr2	230356646	230356747
SRR10612065.2756051	chr12	99166819	99174985
SRR10612065.2757258	chr2	230356654	230356748
SRR10612065.2757422	chr2	230356659	230356748
SRR10612065.2758356	chr13	22127474	22127611
SRR10612065.2759113	chr9	122113454	122113551
SRR10612065.2759561	chr9	86292755	86293432
SRR10612065.2760012	chr10	69177501	69177621
SRR10612065.2761279	chr4	88116476	88116844
SRR10612065.2762468	chr9	110068722	110081144
SRR10612065.2763070	chr20	13539654	13568019
SRR10612065.2763219	chr4	15009018	15009150
SRR10612065.2764525	chr2	230356657	230356750
SRR10612065.2764656	chr2	230356628	230356742
SRR10612065.2764686	chr2	207144284	207146589
SRR10612065.2764835	chr1	160111762	160111885
SRR10612065.2765623	chr7	50799969	50823757
SRR10612065.2765942	chr17	62291431	62291583
SRR10612065.2766081	chr2	99811214	99832580
SRR10612065.2766714	chr14	99927622	99929901
SRR10612065.2766718	chr1	175348811	175348917
SRR10612065.2767005	chr2	230356646	230356748
SRR10612065.2767780	chr13	41573562	41573733
SRR10612065.2768435	chr1	156215821	156215943
