readnames	chr	start	end	count
SRR10612066.1979298	chr17	56636857	56638962	1
SRR10612066.1979333	chr2	157265141	157265257	1
SRR10612066.1979446	chr2	32053261	32053421	1
SRR10612066.1979524	chr4	15627264	15627379	1
SRR10612066.1979816_SRR10612066.4323195	chr1	212006743	212006892	2
SRR10612066.1979830	chr18	33635060	33635537	1
SRR10612066.1979870	chr16	74040019	74040119	1
SRR10612066.1979898	chr2	97933396	97935668	1
SRR10612066.1980017	chr19	18592439	18592641	1
SRR10612066.1980127	chr1	87446335	87446501	1
SRR10612066.1980171	chr2	25991188	25991359	1
SRR10612066.1980289_SRR10612066.2892350_SRR10612066.3622766	chr19	6120222	6120395	3
SRR10612066.1980339	chr14	25634824	25635008	1
SRR10612066.1980358_SRR10612066.4318513	chr13	96444786	96444949	2
SRR10612066.1980386	chr20	61061131	61061300	1
SRR10612066.1980707	chr2	97953165	98086091	1
SRR10612066.1980984	chr18	2727139	2727468	1
SRR10612066.1980997	chr13	25881944	25889567	1
SRR10612066.1981364	chr19	19589720	19589835	1
SRR10612066.1981366	chr7	33454695	33454893	1
SRR10612066.1981423	chr1	144192331	144198567	1
SRR10612066.1981536	chr2	9429364	9429481	1
SRR10612066.1981540	chr11	67049558	67049760	1
SRR10612066.1981579	chr11	236488	236653	1
SRR10612066.1981739	chr10	77534626	77534764	1
SRR10612066.1981840	chr1	23621574	23621721	1
SRR10612066.1981913	chr7	96777355	96777951	1
SRR10612066.1982068	chr17	4700170	4700379	1
SRR10612066.1982150	chr22	22981183	22981393	1
SRR10612066.1982190	chr10	26927591	26933270	1
SRR10612066.1982226	chr13	42301375	42303810	1
SRR10612066.1982480_SRR10612066.1815566	chr1	43248427	43248551	2
SRR10612066.1982502_SRR10612066.6488322	chr11	3789810	3789948	2
SRR10612066.1982513	chr10	34543407	34543498	1
SRR10612066.1982549	chr10	32761399	32762941	1
SRR10612066.1982556	chr5	107259944	107260282	1
SRR10612066.1982602_SRR10612066.2199850	chr17	16169163	16169271	2
SRR10612066.1982721	chr10	63812086	63812343	1
SRR10612066.1982745	chr8	101098504	101098895	1
SRR10612066.1982804_SRR10612066.2821283	chr19	43137455	43158025	2
SRR10612066.1982906	chr22	30416664	30416835	1
SRR10612066.1983230	chr6	11490544	11503897	1
SRR10612066.1983293_SRR10612066.6360815_SRR10612066.7077609	chr6	13632661	13634774	3
SRR10612066.1983479	chr19	44252926	44253179	1
SRR10612066.1983488_SRR10612066.2318291	chr11	45926732	45927267	2
SRR10612066.1983786	chr3	47125569	47125793	1
SRR10612066.1983814	chr15	77684151	77684418	1
SRR10612066.1984488	chr15	20559049	20559374	1
SRR10612066.1984494	chr6	42023304	42025251	1
SRR10612066.1984542	chr9	14639893	14662320	1
SRR10612066.1984721	chr10	105970875	105971293	1
SRR10612066.1984978	chr1	180053159	180053290	1
SRR10612066.1984980	chr2	24009019	24011468	1
SRR10612066.1985387	chr8	17822105	17822245	1
SRR10612066.1985426	chr4	85888763	85927316	1
SRR10612066.1985512	chr9	113728182	113728408	1
SRR10612066.1985624	chr4	57236167	57236285	1
SRR10612066.1985875_SRR10612066.7150383	chr1	169951127	169951985	2
SRR10612066.1985938	chr12	123361620	123361969	1
SRR10612066.1985999_SRR10612066.2551520	chr3	114038997	114039164	2
SRR10612066.1986086	chr9	11751505	11751667	1
SRR10612066.1986221	chr14	74164658	74164881	1
SRR10612066.1986326	chr15	65778979	65779072	1
SRR10612066.1986571	chr8	90776202	90776571	1
SRR10612066.1986639	chr6	112439439	112439540	1
SRR10612066.1986668_SRR10612066.3237350	chr4	119518357	119526857	2
SRR10612066.1986737	chr11	73048911	73049061	1
SRR10612066.1986812	chr1	52244859	52245079	1
SRR10612066.1986814	chr2	128632223	128632417	1
SRR10612066.1986839	chr21	34923268	34923493	1
SRR10612066.1986930	chr17	18418915	18419558	1
SRR10612066.1986932	chr10	12264895	12265406	1
SRR10612066.1986971	chr2	26303219	26304295	1
SRR10612066.1987120	chr5	1085480	1087044	1
SRR10612066.1987170	chr4	40776846	40778141	1
SRR10612066.1987348	chr18	74191221	74191470	1
SRR10612066.1987392	chr7	35877374	35877604	1
SRR10612066.1987416	chr19	11708457	11878104	1
SRR10612066.1987461_SRR10612066.4120246_SRR10612066.4290235	chr19	37784710	37787343	3
SRR10612066.1987536	chr4	88438765	88440086	1
SRR10612066.1987552	chr16	3169360	3169465	1
SRR10612066.1987597	chr22	24884670	24884812	1
SRR10612066.1987657	chr11	85685773	85692206	1
SRR10612066.1987763	chr1	41832319	41832424	1
SRR10612066.1987778	chr1	244599651	244599839	1
SRR10612066.1987814	chr4	41941286	41945836	1
SRR10612066.1987890	chr3	69801201	69801355	1
SRR10612066.1987955	chr22	24247414	24247585	1
SRR10612066.1988108	chr19	58371349	58419826	1
SRR10612066.1988217	chr1	190454966	190455090	1
SRR10612066.1988243_SRR10612066.3862717	chr2	218666913	218667025	2
SRR10612066.1988302	chr16	17448955	17451909	1
SRR10612066.1988364	chr21	47422253	47422514	1
SRR10612066.1988428	chr15	56686362	56687032	1
SRR10612066.1988492	chr7	144247448	144247543	1
SRR10612066.1988542	chr5	102323894	102324052	1
SRR10612066.1988987	chr14	30365217	30366083	1
SRR10612066.1989129	chr2	43768298	43776511	1
SRR10612066.1989601	chr12	122722799	122722905	1
SRR10612066.1989821	chr1	224598352	224658411	1
SRR10612066.1989833	chr7	6632082	6632359	1
SRR10612066.1989906	chr17	43168659	43168854	1
SRR10612066.1989971	chr5	125899003	125899101	1
SRR10612066.1989976	chr11	65203110	65203385	1
SRR10612066.1990040	chr2	48934247	48934453	1
SRR10612066.1990067	chr1	29611491	29611612	1
SRR10612066.1990361	chr1	12639390	12640659	1
SRR10612066.1990404	chr9	6986340	6986666	1
SRR10612066.1990769	chr1	67356850	67359093	1
SRR10612066.1990836	chr2	97270827	97271053	1
SRR10612066.1990847	chr5	69796631	69833658	1
SRR10612066.1991005	chr1	109894516	109894638	1
SRR10612066.1991046	chr3	44684480	44701412	1
SRR10612066.1991148	chr21	47737571	47737719	1
SRR10612066.1991234	chr2	18888449	18888652	1
SRR10612066.1991329	chr7	132644238	132644348	1
SRR10612066.1991355	chr9	37085926	37128948	1
SRR10612066.1991370_SRR10612066.7017756	chr2	242344230	242344815	2
SRR10612066.1991392	chr14	67708476	67708573	1
SRR10612066.1991705	chr21	14421893	14422089	1
SRR10612066.1991838	chr9	129971327	129971465	1
SRR10612066.1991869_SRR10612066.4323965	chr5	1339078	1341838	2
SRR10612066.1991911	chr1	110766181	110766310	1
SRR10612066.1992007	chr7	43315659	43315782	1
SRR10612066.1992025	chr11	72089921	72090659	1
SRR10612066.1992131	chr3	57593821	57594046	1
SRR10612066.1992177	chr19	58231253	58231451	1
SRR10612066.1992231	chr3	195415687	195416045	1
SRR10612066.1992390	chr1	16644520	16644654	1
SRR10612066.1992537	chr12	57492575	57492682	1
SRR10612066.1992850	chr1	20975558	20975731	1
SRR10612066.1992951	chr1	211212543	211212653	1
SRR10612066.1993037	chr18	60241910	60242032	1
SRR10612066.1993229	chr7	127009565	127009818	1
SRR10612066.1993279	chr6	4357440	4357557	1
SRR10612066.1993336_SRR10612066.2422536_SRR10612066.1479665	chr15	77472687	77472806	3
SRR10612066.1993355	chr3	117416777	117417173	1
SRR10612066.1993522	chr7	92086864	92121601	1
SRR10612066.1993555	chr9	90184675	90184808	1
SRR10612066.1993990	chr9	42374411	42374579	1
SRR10612066.1994030	chr14	21709560	21710068	1
SRR10612066.1994363	chr7	116757628	116758153	1
SRR10612066.1994512	chr2	18937149	18937779	1
SRR10612066.1994586	chr1	65033012	65033309	1
SRR10612066.1994652	chr7	30590257	30601735	1
SRR10612066.1994695	chrX	13775983	13776142	1
SRR10612066.1994763	chr5	95572114	95572566	1
SRR10612066.1994824	chr17	41179211	41180116	1
SRR10612066.1994849	chr7	72962671	72977823	1
SRR10612066.1994954_SRR10612066.3455693	chr15	62517143	62517303	2
SRR10612066.1995070	chr12	105321836	105322049	1
SRR10612066.1995199	chr1	35444645	35444778	1
SRR10612066.1995418	chr10	20389695	20389876	1
SRR10612066.1995447_SRR10612066.7226342	chr14	81209418	81244392	2
SRR10612066.1995464	chr12	9146976	9154976	1
SRR10612066.1995504	chr10	96223808	96225878	1
SRR10612066.1995684	chr17	37360365	37360832	1
SRR10612066.1995688	chr12	112036648	112036834	1
SRR10612066.1996399	chr7	75103595	75144793	1
SRR10612066.1996490	chr12	107463398	107463615	1
SRR10612066.1996493	chr6	42797040	42797474	1
SRR10612066.1996823	chr6	154109168	154109277	1
SRR10612066.1997100	chr1	228333347	228333459	1
SRR10612066.1997441	chr12	57765109	57765268	1
SRR10612066.1997494	chr11	80456844	80456956	1
SRR10612066.1997729	chrX	153361971	153362119	1
SRR10612066.1997805	chr1	20661564	20661926	1
SRR10612066.1997932	chr17	58339441	58339612	1
SRR10612066.1997963	chr11	67377200	67377317	1
SRR10612066.1998284_SRR10612066.4356348	chr17	20319152	20319279	2
SRR10612066.1998380	chr16	2713863	2714042	1
SRR10612066.1998581	chr17	7329732	7330061	1
SRR10612066.1998582	chr1	26065102	26065244	1
SRR10612066.1998759	chr11	130131746	130184531	1
SRR10612066.1998761	chr17	29062051	29086557	1
SRR10612066.1998914	chr13	79980528	79992011	1
SRR10612066.1998965	chr15	22200349	22282949	1
SRR10612066.1999038	chr12	56088732	56089423	1
SRR10612066.1999216	chr6	130501719	130502022	1
SRR10612066.1999273	chr1	26597964	26598152	1
SRR10612066.1999310	chr7	65784519	65784640	1
SRR10612066.1999393	chr6	131186734	131188722	1
SRR10612066.1999399	chr5	131167403	131169568	1
SRR10612066.1999418	chr17	9932798	9933020	1
SRR10612066.1999419	chr5	145499153	145499305	1
SRR10612066.1999667	chr4	151761291	151761422	1
SRR10612066.1999731	chr9	35700319	35703655	1
SRR10612066.1999784	chr1	26585711	26585926	1
SRR10612066.1999944	chr8	48811272	48812043	1
SRR10612066.2000021	chr8	82284847	82285105	1
SRR10612066.2000035	chr12	988595	994311	1
SRR10612066.2000041	chr12	93108970	93109130	1
SRR10612066.2000061	chr7	65915077	66218488	1
SRR10612066.2000315	chr10	88255440	88255649	1
SRR10612066.2000815	chr1	247878088	247878246	1
SRR10612066.2000932	chr11	119032031	119032145	1
SRR10612066.2000950	chr22	31802613	31803073	1
SRR10612066.2001003	chr2	201844783	201844884	1
SRR10612066.2001035	chr21	45524864	45524949	1
SRR10612066.2001102	chr5	70895566	70898460	1
SRR10612066.2001183	chr9	119129558	119129723	1
SRR10612066.2001194	chr9	69466172	69470701	1
SRR10612066.2001231	chr2	85828569	85828863	1
SRR10612066.2001245	chr8	93046728	93046898	1
SRR10612066.2001378	chr1	186375213	186394393	1
SRR10612066.2001464	chr8	48845581	48846647	1
SRR10612066.2001597	chr11	36415394	36422832	1
SRR10612066.2001898	chr1	120594282	120594396	1
SRR10612066.2001903	chr14	93399089	93401221	1
SRR10612066.2001989	chr11	537306	537467	1
SRR10612066.2002232_SRR10612066.3347891_SRR10612066.5378647	chr3	195663672	195725788	3
SRR10612066.2002249	chr10	73047759	73048055	1
SRR10612066.2002284	chr3	63895240	63895533	1
SRR10612066.2002457	chr2	48000677	48000824	1
SRR10612066.2002527	chr10	22957932	22958022	1
SRR10612066.2002596	chr7	110763896	110764010	1
SRR10612066.2002796_SRR10612066.2271760_SRR10612066.4349755_SRR10612066.655356_SRR10612066.1154481	chr1	27614706	27614803	5
SRR10612066.2002859	chr7	104997269	105016625	1
SRR10612066.2002899	chr22	20063506	20063676	1
SRR10612066.2003006	chr9	125995975	125996278	1
SRR10612066.2003140	chr2	80512924	80513289	1
SRR10612066.2003259	chr1	71284555	71285561	1
SRR10612066.2003364	chr7	94237967	94238276	1
SRR10612066.2003736	chr1	154479351	154479777	1
SRR10612066.2003788	chr9	26872020	26872305	1
SRR10612066.2004154_SRR10612066.3893129	chr10	5417597	5417711	2
SRR10612066.2004160	chr20	62664772	62664918	1
SRR10612066.2004225	chr2	172809448	172822428	1
SRR10612066.2004250	chr11	4103526	4104217	1
SRR10612066.2004307	chr11	66682799	66682891	1
SRR10612066.2004462	chr2	96498622	96501415	1
SRR10612066.2004482	chr2	96587537	96594894	1
SRR10612066.2004487	chrX	131525025	131540369	1
SRR10612066.2004578	chr19	46582904	46582984	1
SRR10612066.2004590	chr2	125003623	125003835	1
SRR10612066.2004671	chr11	111347648	111347838	1
SRR10612066.2004750	chr6	170626744	170626830	1
SRR10612066.2004784	chr2	87219368	87219596	1
SRR10612066.2004793_SRR10612066.4718170_SRR10612066.6400048_SRR10612066.6750491_SRR10612066.7253721_SRR10612066.7083996	chr12	89860592	89861449	6
SRR10612066.2004947	chr1	28833892	28835235	1
SRR10612066.2005086	chr1	144167665	144177905	1
SRR10612066.2005206	chr14	35497332	35497609	1
SRR10612066.2005254	chr1	166885382	166885540	1
SRR10612066.2005701	chr1	12423126	12446394	1
SRR10612066.2005727	chr17	74277979	74278305	1
SRR10612066.2005940	chr11	65451893	65452817	1
SRR10612066.2006009_SRR10612066.3171703_SRR10612066.6324771	chr5	69790850	69812231	3
SRR10612066.2006015_SRR10612066.2154227	chr2	183468381	183468544	2
SRR10612066.2006116	chr17	17891360	17898339	1
SRR10612066.2006200	chr17	51038262	51038942	1
SRR10612066.2006217	chr2	61700946	61701078	1
SRR10612066.2006227	chr9	135622546	135623021	1
SRR10612066.2006297	chr5	174016696	174016855	1
SRR10612066.2006401	chr1	61661721	61661836	1
SRR10612066.2006539	chr16	57240187	57240369	1
SRR10612066.2006558	chr3	27401167	27401327	1
SRR10612066.2006636	chr7	44472940	44473137	1
SRR10612066.2006641	chr16	4924578	4924861	1
SRR10612066.2006713_SRR10612066.3577008	chr5	866433	866555	2
SRR10612066.2006775	chrX	134928886	134947989	1
SRR10612066.2006907	chr3	188132720	188133005	1
SRR10612066.2006918	chr19	46365429	46365534	1
SRR10612066.2007083	chr9	36467907	36468172	1
SRR10612066.2007136	chr2	96607213	96607357	1
SRR10612066.2007222_SRR10612066.3381127	chr7	143975284	143975394	2
SRR10612066.2007363	chr5	70323908	70324268	1
SRR10612066.2007371	chr2	202469369	202483831	1
SRR10612066.2007455	chr7	151917607	151921702	1
SRR10612066.2007471	chr15	74920935	74921325	1
SRR10612066.2007477_SRR10612066.974372	chr1	144174740	144178023	2
SRR10612066.2007823	chr11	46439461	46455178	1
SRR10612066.2007959	chr2	234359660	234360704	1
SRR10612066.2007962	chr6	77747060	77747204	1
SRR10612066.2007984	chr14	86500229	86500691	1
SRR10612066.2008277	chr3	184037152	184037309	1
SRR10612066.2008291	chr4	101984449	102004423	1
SRR10612066.2008304	chr12	6979570	6979784	1
SRR10612066.2008336	chr18	77105221	77105396	1
SRR10612066.2008530	chr3	50334660	50334990	1
SRR10612066.2008682	chr2	24480778	24480903	1
SRR10612066.2009182	chr14	61212740	61212831	1
SRR10612066.2009347	chr7	91936898	91948709	1
SRR10612066.2009531	chr21	29945526	29945725	1
SRR10612066.2009583	chr14	23081504	23081801	1
SRR10612066.2009745	chr14	59826966	59827234	1
SRR10612066.2009855	chr4	169667428	169676402	1
SRR10612066.2009898	chr6	170893400	170893529	1
SRR10612066.2010200	chr3	80604254	80604432	1
SRR10612066.2010522	chr19	49578038	49769703	1
SRR10612066.2010600	chr1	166447021	166570765	1
SRR10612066.2010714	chr9	471675	471982	1
SRR10612066.2010845	chr8	90600134	90608681	1
SRR10612066.2010858	chr1	8432616	8432958	1
SRR10612066.2010868	chr8	12459043	12517198	1
SRR10612066.2011328	chr5	134696864	134697082	1
SRR10612066.2011618	chrX	56591943	56592098	1
SRR10612066.2011732	chr6	144477630	144477785	1
SRR10612066.2011769	chr19	19556804	19556960	1
SRR10612066.2011870	chr21	15015212	15015475	1
SRR10612066.2011985	chr9	33867325	33867444	1
SRR10612066.2012140	chr4	13157318	13157462	1
SRR10612066.2012172	chr20	34637870	34638777	1
SRR10612066.2012416	chr7	102107785	102108199	1
SRR10612066.2012689	chr5	180661860	180662025	1
SRR10612066.2012838	chr17	26931619	26986753	1
SRR10612066.2013088	chr17	74393932	74394415	1
SRR10612066.2013132	chr1	68270651	68270801	1
SRR10612066.2013183	chr16	57683764	57684029	1
SRR10612066.2013247	chr9	12334591	12334701	1
SRR10612066.2013274	chr6	44838636	45144216	1
SRR10612066.2013315	chr18	59816290	59816455	1
SRR10612066.2013509	chr3	136191255	136192487	1
SRR10612066.2013602	chr11	38891624	38901930	1
SRR10612066.2013609_SRR10612066.4609780_SRR10612066.4775106_SRR10612066.5102770_SRR10612066.6314417_SRR10612066.7032640	chr18	51797812	51800391	6
SRR10612066.2013709	chr2	187296110	187302628	1
SRR10612066.2013967	chr6	167382946	167409431	1
SRR10612066.2013971_SRR10612066.6082856	chr1	149813988	149858765	2
SRR10612066.2013978	chr11	108098078	108098363	1
SRR10612066.2014031	chr19	10812276	10812693	1
SRR10612066.2014207	chr11	113586745	113586955	1
SRR10612066.2014352	chr2	220892956	220893150	1
SRR10612066.2014455	chr17	36508240	36521216	1
SRR10612066.2014634	chr5	69363316	69363452	1
SRR10612066.2014639	chr20	3906120	3907335	1
SRR10612066.2014675	chr1	43133089	43134133	1
SRR10612066.2014677	chr5	137911844	137912280	1
SRR10612066.2014715	chr1	246707900	246707984	1
SRR10612066.2014721	chr4	103717843	103718417	1
SRR10612066.2014816	chr17	79865260	79865365	1
SRR10612066.2014848	chr10	5827815	5827902	1
SRR10612066.2014940	chr3	58378698	58378962	1
SRR10612066.2015285	chr2	232147270	232147564	1
SRR10612066.2015393	chr7	45815454	45815645	1
SRR10612066.2015394	chr5	140991165	140991381	1
SRR10612066.2015407	chr2	10989193	10989368	1
SRR10612066.2015819	chr5	133713174	133713277	1
SRR10612066.2015878_SRR10612066.6748694	chr12	28458612	28458739	2
SRR10612066.2015896	chr2	97828830	97829091	1
SRR10612066.2015919	chr19	37041997	37042170	1
SRR10612066.2016073	chr8	67926758	67929895	1
SRR10612066.2016186	chr8	133629279	133629909	1
SRR10612066.2016336	chr8	144356178	144356451	1
SRR10612066.2016416	chr1	32596392	32596551	1
SRR10612066.2016537	chr15	23316141	23317042	1
SRR10612066.2016541	chr8	73084165	73084458	1
SRR10612066.2016550_SRR10612066.2322853	chr12	6646954	6647118	2
SRR10612066.2016559	chr12	117624309	117628053	1
SRR10612066.2016637	chr6	70473932	70474146	1
SRR10612066.2016656	chr18	21736947	21739541	1
SRR10612066.2016702	chr15	24514202	24680574	1
SRR10612066.2016940	chr16	68191772	68200918	1
SRR10612066.2017309	chr15	75656490	75656943	1
SRR10612066.2017511	chr5	10696003	10696220	1
SRR10612066.2017548	chr4	89200021	89200213	1
SRR10612066.2017664	chr17	76399508	76399592	1
SRR10612066.2017674	chr3	47670867	47671116	1
SRR10612066.2017777	chr5	79479122	79479254	1
SRR10612066.2018008_SRR10612066.2805992_SRR10612066.7135604	chr2	95438665	95448275	3
SRR10612066.2018197	chr11	72123386	72123550	1
SRR10612066.2018607_SRR10612066.3622976	chr16	11582149	11582314	2
SRR10612066.2018631	chr9	121664634	121739712	1
SRR10612066.2018743	chr6	84631493	84631729	1
SRR10612066.2018781	chr16	14803486	14842838	1
SRR10612066.2018859	chr12	122507664	122507796	1
SRR10612066.2018876	chr6	158314282	158314403	1
SRR10612066.2019151	chr14	89178615	89221017	1
SRR10612066.2019279	chr3	49162299	49162598	1
SRR10612066.2019302	chr19	14807379	14807528	1
SRR10612066.2019386	chr10	81550201	81550442	1
SRR10612066.2019391	chr21	38570488	38570901	1
SRR10612066.2019412	chr16	3554746	3558427	1
SRR10612066.2019413	chr17	34910665	34912990	1
SRR10612066.2019559	chr4	178894937	178895105	1
SRR10612066.2019785	chr8	27462494	27462672	1
SRR10612066.2019888	chr1	224184911	224185107	1
SRR10612066.2019920	chr13	41701359	41701491	1
SRR10612066.2019936	chr8	26248757	26248921	1
SRR10612066.2019996	chr6	111133717	111133886	1
SRR10612066.2020023	chr6	46360387	46360587	1
SRR10612066.2020120	chr7	124649066	124649223	1
SRR10612066.2020124	chr16	24751183	24751587	1
SRR10612066.2020169	chr10	15841870	15842103	1
SRR10612066.2020282	chr17	29088548	29088712	1
SRR10612066.2020285	chr16	75269813	75270887	1
SRR10612066.2020337	chr14	97319174	97322569	1
SRR10612066.2020404_SRR10612066.3189895	chr6	15495148	15495338	2
SRR10612066.2020486	chr6	152534852	152536118	1
SRR10612066.2020661	chr1	53322954	53329685	1
SRR10612066.2020728	chr4	170859776	170859939	1
SRR10612066.2020927	chr1	93803579	93804183	1
SRR10612066.2020967	chr16	68600349	68600498	1
SRR10612066.2021062_SRR10612066.4544445_SRR10612066.4857257_SRR10612066.5608583_SRR10612066.5680033_SRR10612066.5810503_SRR10612066.5884374_SRR10612066.6641218_SRR10612066.6790151_SRR10612066.6792725_SRR10612066.5905509	chr20	2944928	2945615	11
SRR10612066.2021105	chr9	133664833	133664944	1
SRR10612066.2021316	chr13	114453783	114454088	1
SRR10612066.2021317	chr4	13475562	13475739	1
