readname	chr	start	end
SRR10612066.5124827	chr7	45621452	45621568
SRR10612066.5124980	chr13	49048739	49049034
SRR10612066.5125031	chr6	150255987	150256219
SRR10612066.5125244	chr2	135451532	135451664
SRR10612066.5125923	chr1	52212382	52213421
SRR10612066.5126231	chr11	85396385	85396537
SRR10612066.5126282	chr2	99779077	99779157
SRR10612066.5126379	chr14	20811264	20811380
SRR10612066.5126466	chr11	3833863	3833971
SRR10612066.5126840	chr9	43049213	43059351
SRR10612066.5127046	chr3	122449440	122449550
SRR10612066.5127105	chr10	135371101	135371229
SRR10612066.5127448	chr3	128514227	128526429
SRR10612066.5127681	chr15	78955703	78955812
SRR10612066.5128105	chr2	230356616	230356750
SRR10612066.5128179	chr7	109992600	110006947
SRR10612066.5128195	chr1	26193065	26193297
SRR10612066.5128206	chr2	230356638	230356750
SRR10612066.5128366	chr22	41738541	41739577
SRR10612066.5128995	chr15	44044579	44044713
SRR10612066.5129094	chr18	3228610	3228744
SRR10612066.5129368	chr17	32366179	32366304
SRR10612066.5129369	chr2	230356616	230359757
SRR10612066.5129580	chr2	230356616	230359758
SRR10612066.5131536	chr1	246600450	246644610
SRR10612066.5131711	chr16	89288067	89288373
SRR10612066.5131896	chr10	8055801	8055924
SRR10612066.5132460	chr3	47094988	47095180
SRR10612066.5132649	chr2	230356617	230359758
SRR10612066.5133049	chr18	18534842	18548772
SRR10612066.5133851	chr22	37765148	37765269
SRR10612066.5133864	chr22	41971188	41971300
SRR10612066.5134180	chr14	20811230	20811346
SRR10612066.5134630	chr2	230356616	230359759
SRR10612066.5134638	chr9	6825518	6825637
SRR10612066.5134783	chr6	155129210	155129315
SRR10612066.5135199	chr7	45621418	45621568
SRR10612066.5135238	chr14	20811330	20811516
SRR10612066.5135598	chr2	230356616	230359758
SRR10612066.5135815	chr2	191484277	191484415
SRR10612066.5135871	chr8	22367951	22368063
SRR10612066.5136033	chr9	125751606	125751739
SRR10612066.5136441	chr8	139097395	139097521
SRR10612066.5138753	chrX	53621471	53621586
SRR10612066.5138828	chr2	230356616	230356716
SRR10612066.5138840	chr21	10959741	10970061
SRR10612066.5138971	chr1	214531038	214531164
SRR10612066.5139272	chr9	15744674	15745583
SRR10612066.5139426	chr15	89872922	89873007
SRR10612066.5139471	chr9	110045486	110045942
SRR10612066.5139828	chr4	56402408	56402590
SRR10612066.5140218	chr4	153332455	153403815
SRR10612066.5140601	chr12	13451554	13451700
SRR10612066.5140672	chr2	230356636	230356733
SRR10612066.5140904	chr1	231157455	231157606
SRR10612066.5141042	chr17	44257994	44258127
SRR10612066.5141102	chr8	43095053	43095458
SRR10612066.5141272	chr21	45482655	45482793
SRR10612066.5141530	chr7	92221320	92229910
SRR10612066.5141533	chr12	7523390	7523532
SRR10612066.5142289	chr2	230356616	230359758
SRR10612066.5142303	chr19	58630910	58631015
SRR10612066.5142490	chr10	65229349	65230191
SRR10612066.5142787	chr7	73608531	73608654
SRR10612066.5144011	chr3	112267379	112269111
SRR10612066.5145040	chr7	98572176	98572298
SRR10612066.5145339	chr18	36354394	36354489
SRR10612066.5146195	chr6	57013230	57013444
SRR10612066.5146338	chr3	32707700	32707906
SRR10612066.5146554	chrX	33174602	33174712
SRR10612066.5146814	chr12	122277837	122277923
SRR10612066.5147165	chr22	41738510	41739580
SRR10612066.5147814	chr14	20811233	20811346
SRR10612066.5147935	chr14	75189975	75201631
SRR10612066.5148608	chr11	102324711	102324795
SRR10612066.5148913	chr5	177960407	177960557
SRR10612066.5148915	chr12	1399018	1399180
SRR10612066.5149127	chr3	52592370	52595852
SRR10612066.5149184	chr5	77813946	77814050
SRR10612066.5149253	chr2	230356616	230359758
SRR10612066.5149721	chr12	133365613	133367844
SRR10612066.5149978	chr3	169831144	169840534
SRR10612066.5150747	chr3	74740811	74740917
SRR10612066.5151495	chr11	62293775	62296755
SRR10612066.5151751	chr7	45621488	45621568
SRR10612066.5152104	chr1	136257	136423
SRR10612066.5152302	chr1	243828073	243828186
SRR10612066.5152362	chr7	45621383	45621563
SRR10612066.5152495	chr1	246235183	246235743
SRR10612066.5153191	chr14	20811230	20811366
SRR10612066.5153476	chr2	230356630	230356733
SRR10612066.5153621	chr19	198514	198677
SRR10612066.5153906	chr15	79075529	79075657
SRR10612066.5154117	chr4	119661365	119661460
SRR10612066.5154387	chr15	99828096	99857701
SRR10612066.5154561	chr16	21161674	21161844
SRR10612066.5154809	chr15	76196350	76196461
SRR10612066.5154933	chr14	20811239	20811346
SRR10612066.5155069	chr2	168993508	168993689
SRR10612066.5155546	chr13	20606993	20607109
SRR10612066.5155654	chr16	30776303	30776536
SRR10612066.5156194	chr2	230356645	230356748
SRR10612066.5156382	chr2	207144264	207145400
SRR10612066.5156424	chr2	215696614	215696698
SRR10612066.5157206	chr11	118453893	118453985
SRR10612066.5157465	chr7	73100956	73101181
SRR10612066.5157888	chr14	53619704	53619851
SRR10612066.5158121	chr8	48805698	48852247
SRR10612066.5158257	chr15	89872900	89873016
SRR10612066.5158407	chr1	120836326	120838220
SRR10612066.5158417	chr14	20811264	20811380
SRR10612066.5158439	chr7	102915683	102915815
SRR10612066.5158519	chr2	230356616	230359758
SRR10612066.5159364	chr4	4434512	4434625
SRR10612066.5159575	chr14	72931472	72931646
SRR10612066.5159689	chr5	34205422	34205625
SRR10612066.5159825	chr17	30267303	30267505
SRR10612066.5160095	chr22	41738542	41739575
SRR10612066.5160335	chr4	73956708	73956894
SRR10612066.5160411	chr2	230356616	230359758
SRR10612066.5161425	chr14	35270335	35272117
SRR10612066.5161477	chr7	67872970	67873465
SRR10612066.5161784	chr7	45621383	45621568
SRR10612066.5161966	chr5	1581279	1581553
SRR10612066.5162580	chr2	132055320	132114999
SRR10612066.5162981	chr2	230356645	230356748
SRR10612066.5163108	chr7	45621383	45621563
SRR10612066.5163319	chr7	45621418	45621568
SRR10612066.5164543	chr14	20811283	20811396
SRR10612066.5164880	chr9	36373531	36373661
SRR10612066.5165224	chr6	11735872	11768551
SRR10612066.5165463	chr4	99802192	99823118
SRR10612066.5165542	chr7	45621448	45621568
SRR10612066.5165881	chr19	17530924	17531192
SRR10612066.5166337	chr2	230356648	230356747
SRR10612066.5167157	chr2	71595608	71595698
SRR10612066.5167704	chr2	230356616	230359758
SRR10612066.5168120	chr7	100174178	100174288
SRR10612066.5168131	chr2	230356616	230356726
SRR10612066.5168591	chr8	48817428	48824988
SRR10612066.5168774	chr2	89087833	89091985
SRR10612066.5168838	chr2	230356616	230359758
SRR10612066.5168871	chrX	54836368	54836508
SRR10612066.5169209	chr7	45621383	45621568
SRR10612066.5169251	chr17	45481321	45481999
SRR10612066.5169601	chr2	24042682	24046449
SRR10612066.5169715	chr7	45621418	45621563
SRR10612066.5169871	chr8	48355492	48355591
SRR10612066.5169883	chr2	230356616	230359758
SRR10612066.5170152	chr15	63595967	63596159
SRR10612066.5170253	chr1	116575301	116576489
SRR10612066.5170298	chr14	20811231	20811346
SRR10612066.5170369	chr9	9741291	9741521
SRR10612066.5170618	chr1	158182460	158182721
SRR10612066.5170850	chr2	88094642	88100212
SRR10612066.5170920	chr22	18682893	18875042
SRR10612066.5171018	chr15	96669214	96669320
SRR10612066.5171286	chr2	144423724	144423852
SRR10612066.5171860	chr2	242421888	242422178
SRR10612066.5172151	chr17	71386460	71386595
SRR10612066.5172472	chr12	124192149	124192302
SRR10612066.5172520	chr22	34147411	34147506
SRR10612066.5173738	chr1	148008585	148011001
SRR10612066.5173849	chr19	7679807	7679924
SRR10612066.5174368	chr8	30034058	30034149
SRR10612066.5174501	chr20	33969799	33971922
SRR10612066.5176549	chr3	195102094	195102251
SRR10612066.5176636	chr7	45621418	45621563
SRR10612066.5176805	chr16	53190192	53190338
SRR10612066.5177591	chr6	130404763	130415457
SRR10612066.5177952	chr8	27466517	27468041
SRR10612066.5178203	chr3	15297055	15297196
SRR10612066.5178582	chr2	31976606	32050629
SRR10612066.5178872	chr2	89087841	89091969
SRR10612066.5178928	chr22	34157372	34243691
SRR10612066.5179342	chr14	20811234	20811353
SRR10612066.5179390	chr17	33085069	33085302
SRR10612066.5179433	chr5	95091377	95091466
SRR10612066.5179791	chr12	121220457	121222397
SRR10612066.5179816	chr2	230356616	230359758
SRR10612066.5180041	chr22	41738545	41739575
SRR10612066.5180635	chr16	54971528	54971645
SRR10612066.5181310	chr1	167757420	167757520
SRR10612066.5181440	chr1	235860408	235860496
SRR10612066.5181498	chr2	230356628	230356745
SRR10612066.5181574	chr11	93141409	93141541
SRR10612066.5181962	chr3	139117712	139163321
SRR10612066.5182366	chr9	95526795	95526898
SRR10612066.5182629	chr2	230356616	230359758
SRR10612066.5182660	chr1	154221872	154224023
SRR10612066.5183033	chr1	61553980	61554119
SRR10612066.5183039	chr3	21847798	21847910
SRR10612066.5183405	chr7	133344651	133345038
SRR10612066.5183440	chr16	74167487	74167575
SRR10612066.5183876	chr1	158182460	158182721
SRR10612066.5183886	chr1	158182460	158182721
SRR10612066.5183925	chr2	230356616	230359758
SRR10612066.5183952	chr7	45621452	45621568
SRR10612066.5184318	chr7	45621452	45621568
SRR10612066.5184645	chr2	230356628	230356734
SRR10612066.5184698	chr18	72343704	72344128
SRR10612066.5184850	chr2	230356615	230359758
SRR10612066.5185547	chr9	36369717	36376041
SRR10612066.5187231	chr1	1581809	1645104
SRR10612066.5187624	chr19	45355707	45355808
SRR10612066.5187695	chr10	97285010	97285114
SRR10612066.5187770	chr6	18236685	18267514
SRR10612066.5187853	chr11	65270879	65270971
SRR10612066.5188604	chr2	131218466	131218560
SRR10612066.5188663	chr7	45621452	45621568
SRR10612066.5188716	chr4	62155897	62156148
SRR10612066.5188856	chr2	230356616	230359758
SRR10612066.5189346	chr4	149174120	149174278
SRR10612066.5189404	chr7	45621452	45621568
SRR10612066.5189809	chr15	66811228	66811390
SRR10612066.5189828	chr17	7150618	7154563
SRR10612066.5190075	chr17	57033009	57047032
SRR10612066.5190126	chr9	31864466	31864573
SRR10612066.5190206	chr2	230356616	230356742
SRR10612066.5191160	chr14	20811230	20811353
SRR10612066.5192167	chr15	30871490	30871615
SRR10612066.5192454	chr2	188130431	188130566
SRR10612066.5192557	chr21	44394701	44424495
SRR10612066.5192801	chr10	93870832	93940776
SRR10612066.5193306	chr5	137321053	137323212
SRR10612066.5193330	chr1	227922422	227922746
SRR10612066.5193666	chr17	80958596	80958732
SRR10612066.5193786	chr8	68079080	68079323
SRR10612066.5194090	chr13	33268358	33284175
SRR10612066.5194186	chr8	17539474	17539829
SRR10612066.5194320	chr2	207431946	207432046
SRR10612066.5194410	chr1	146033908	146214937
SRR10612066.5194442	chr1	161286288	161286428
SRR10612066.5194676	chr11	74570203	74574068
SRR10612066.5194729	chr12	53717399	53717491
SRR10612066.5195183	chr17	41168104	41168412
SRR10612066.5195298	chr7	45621383	45621568
SRR10612066.5195367	chr19	53116872	53384569
SRR10612066.5196056	chr14	20811234	20811346
SRR10612066.5196427	chr8	26199888	26200001
SRR10612066.5196690	chr2	130792707	130797995
SRR10612066.5196853	chr11	10529671	10529875
SRR10612066.5196932	chr9	79957175	79957291
SRR10612066.5197798	chr3	51422904	51423053
SRR10612066.5199301	chr12	57605321	57605754
SRR10612066.5199373	chr1	154221859	154223663
SRR10612066.5199414	chr11	74521239	74521374
SRR10612066.5199469	chr20	48776929	48777221
SRR10612066.5199543	chr12	2329890	2330862
SRR10612066.5200298	chr1	11832196	11832318
SRR10612066.5200401	chr2	70223816	70224021
SRR10612066.5200500	chr15	24893256	24893388
SRR10612066.5200623	chr7	45621418	45621568
SRR10612066.5200929	chr14	20811245	20811363
SRR10612066.5201289	chr21	10951271	10951393
SRR10612066.5201822	chr11	33307987	33308127
SRR10612066.5201959	chr2	230356616	230359758
SRR10612066.5202080	chr4	87687583	87689029
SRR10612066.5202608	chr10	99023181	99025886
SRR10612066.5202799	chr9	86293443	86294956
SRR10612066.5203054	chr14	32196569	32199966
SRR10612066.5203761	chr11	100560768	100560938
SRR10612066.5203813	chr7	45621418	45621568
SRR10612066.5204176	chr14	20811245	20811402
SRR10612066.5204255	chr2	95488747	95497832
SRR10612066.5204542	chr17	8647018	8647468
SRR10612066.5204780	chr2	230356617	230359758
SRR10612066.5205145	chr5	101795369	101795481
SRR10612066.5205381	chr21	11047477	11047595
SRR10612066.5206378	chr14	20811264	20811363
SRR10612066.5206545	chr7	56438981	56440325
SRR10612066.5206700	chr2	230356616	230359758
SRR10612066.5208068	chr14	20811246	20811336
SRR10612066.5208185	chr3	15455528	15455676
SRR10612066.5208202	chr15	56686426	56686970
SRR10612066.5208373	chr3	97131328	97132933
SRR10612066.5208808	chr3	52547939	52548190
SRR10612066.5208994	chr18	56582858	56583029
SRR10612066.5209818	chr2	230356645	230356747
SRR10612066.5209949	chr9	86284196	86292707
SRR10612066.5210071	chr2	230356616	230359758
SRR10612066.5210153	chr3	167761555	167761880
SRR10612066.5210550	chr2	42543161	42544642
SRR10612066.5210895	chr7	65705336	65705429
SRR10612066.5211263	chr20	43959135	43959259
SRR10612066.5211556	chrX	107892605	107892822
SRR10612066.5211845	chr7	128357059	128357224
SRR10612066.5212085	chr16	67329172	67329325
SRR10612066.5212258	chr14	91682009	91682209
SRR10612066.5212300	chr9	100874919	100876858
SRR10612066.5212354	chr2	228366	228515
SRR10612066.5212397	chr2	96587529	96628297
SRR10612066.5212575	chr9	340202	340290
SRR10612066.5212701	chr2	230356616	230356749
SRR10612066.5213492	chr17	40726571	40726717
SRR10612066.5213579	chr2	74131670	74131812
SRR10612066.5213641	chr4	120327092	120327993
SRR10612066.5214137	chr7	45621488	45621583
SRR10612066.5214561	chr2	230356616	230359758
SRR10612066.5214562	chr14	42614447	42614526
SRR10612066.5214711	chr4	96172693	96172860
SRR10612066.5214897	chr1	26608203	26608335
SRR10612066.5214910	chr6	85529468	85529589
SRR10612066.5214982	chr22	35658314	35680036
SRR10612066.5215278	chr2	130901616	130901758
SRR10612066.5215461	chr1	45656966	45657314
SRR10612066.5215644	chr2	230356616	230356733
SRR10612066.5215733	chr2	186692881	186696608
SRR10612066.5216119	chr15	72338321	72338482
SRR10612066.5216384	chr22	41647025	41650375
SRR10612066.5216723	chr14	74424366	74424515
SRR10612066.5217088	chr14	75154088	75154284
SRR10612066.5217531	chr19	57967020	57967551
SRR10612066.5217646	chr2	219360546	219360655
SRR10612066.5218196	chr2	230356632	230356747
SRR10612066.5218402	chr19	47584799	47585534
SRR10612066.5218703	chr2	47220630	47221588
SRR10612066.5218859	chr13	96238343	96239882
SRR10612066.5219109	chr15	21016137	21016271
SRR10612066.5219441	chr1	29481331	29481427
SRR10612066.5219678	chrX	149282111	149296992
SRR10612066.5219757	chr10	82240057	82240169
SRR10612066.5219774	chr2	230356616	230356733
SRR10612066.5219847	chr14	20811278	20811455
SRR10612066.5219962	chr5	5460583	5460702
SRR10612066.5220906	chr7	45621488	45621568
SRR10612066.5220974	chr14	50320366	50329555
SRR10612066.5221306	chr2	230356616	230359759
SRR10612066.5221849	chr14	20811232	20811346
SRR10612066.5222383	chr18	34526305	34526402
SRR10612066.5222390	chr2	27275830	27276018
SRR10612066.5222410	chr1	230548759	230548915
SRR10612066.5223292	chr14	20811234	20811338
SRR10612066.5223376	chr2	230356616	230356750
SRR10612066.5223417	chr14	89038492	89038954
SRR10612066.5223515	chr18	76966936	76974039
SRR10612066.5223570	chr6	25726999	25727146
SRR10612066.5223593	chr17	38209735	38209874
SRR10612066.5223726	chr10	7188789	7188886
SRR10612066.5223868	chr4	10141652	10141804
SRR10612066.5224262	chr2	230356631	230356724
SRR10612066.5224570	chr18	77500346	77500504
SRR10612066.5225563	chr3	62246200	62246575
SRR10612066.5226595	chr4	105631291	105631458
SRR10612066.5226846	chr14	20811276	20811370
SRR10612066.5227131	chr2	230356616	230359758
SRR10612066.5227501	chr14	50320395	50329566
SRR10612066.5227942	chr7	45621423	45621563
SRR10612066.5228454	chr21	11021111	11026805
SRR10612066.5228526	chr13	19749746	19749894
SRR10612066.5228562	chr3	193771079	193771218
SRR10612066.5228866	chr12	123054285	123055455
SRR10612066.5228941	chr17	32366216	32366306
SRR10612066.5229438	chr14	20811232	20811346
SRR10612066.5229472	chr14	53108438	53113631
SRR10612066.5229575	chr9	7191010	7191127
SRR10612066.5229626	chr1	26232267	26232387
SRR10612066.5229677	chr7	66158034	66158187
SRR10612066.5229862	chr17	60876028	60876122
SRR10612066.5230502	chr13	25121064	25121459
SRR10612066.5230838	chr2	230356616	230356733
SRR10612066.5230988	chr7	15369811	15369914
SRR10612066.5230999	chr13	79915256	79918929
SRR10612066.5231128	chr4	151791682	151814296
SRR10612066.5231205	chr2	172782049	172803267
SRR10612066.5231393	chr14	51260584	51260669
SRR10612066.5231668	chr12	64819630	64821850
SRR10612066.5231837	chr13	82322791	82323189
SRR10612066.5231971	chr8	25403468	25403568
SRR10612066.5232010	chr1	202464444	202464564
SRR10612066.5232104	chr2	234164754	234164839
SRR10612066.5232269	chr1	161173302	161176249
SRR10612066.5232275	chr3	41746770	41756985
SRR10612066.5232297	chr7	74880321	74880436
SRR10612066.5232547	chr11	46681196	46681381
SRR10612066.5232639	chr1	2545372	2545511
SRR10612066.5232934	chr2	230356616	230359759
SRR10612066.5233142	chr8	132983176	132983272
SRR10612066.5233451	chr12	53664050	53664173
SRR10612066.5234372	chr3	184038337	184038510
SRR10612066.5234811	chr4	23061752	23065751
SRR10612066.5235030	chr4	155241615	155241816
SRR10612066.5235251	chr2	64169670	64171791
SRR10612066.5235446	chr7	45621418	45621568
SRR10612066.5235549	chr17	79864718	79866506
SRR10612066.5235663	chr12	97954629	97954729
SRR10612066.5235689	chr2	230356616	230359758
SRR10612066.5235895	chr14	20811234	20811367
SRR10612066.5235930	chr7	35707161	35712844
SRR10612066.5236012	chr2	153479682	153479796
SRR10612066.5236071	chr7	45621383	45621568
SRR10612066.5236309	chr7	94448623	94448735
SRR10612066.5236567	chr1	158182460	158182721
SRR10612066.5236708	chr7	45621383	45621568
SRR10612066.5236766	chr6	159004985	159006457
SRR10612066.5237052	chr11	93141396	93141537
SRR10612066.5237075	chr10	127438738	127438836
SRR10612066.5237197	chr1	158182460	158182721
SRR10612066.5237406	chr20	58174224	58174315
SRR10612066.5237682	chr14	95053987	95054123
SRR10612066.5237932	chr13	35751131	35785316
SRR10612066.5238265	chr13	73352325	73352518
SRR10612066.5238848	chr2	230356616	230359758
SRR10612066.5238934	chr1	151867634	151881917
SRR10612066.5238962	chr20	2082706	2082830
SRR10612066.5239802	chr17	46133802	46133918
SRR10612066.5239904	chr3	38265379	38266177
SRR10612066.5239928	chr7	158566030	158591763
SRR10612066.5240241	chr11	33307956	33308153
SRR10612066.5240446	chr14	20811264	20811379
SRR10612066.5240477	chr1	156219314	156219404
SRR10612066.5240955	chr5	32937209	32937340
SRR10612066.5241004	chr2	230356616	230359745
SRR10612066.5241126	chr2	202021452	202021616
SRR10612066.5241294	chr2	230356623	230356750
SRR10612066.5241301	chr5	34831762	34831901
SRR10612066.5241578	chr14	20811260	20811366
SRR10612066.5241883	chr7	45621488	45621568
SRR10612066.5242684	chr9	340202	340290
SRR10612066.5242852	chr2	132037613	132038264
SRR10612066.5242867	chr14	20811231	20811530
SRR10612066.5242868	chr2	230356616	230359758
SRR10612066.5243572	chr19	12341825	12341986
SRR10612066.5243868	chr2	230356639	230356747
SRR10612066.5243977	chr1	45212150	45212258
SRR10612066.5244084	chr17	35800606	35800764
SRR10612066.5244701	chr2	71595601	71595730
SRR10612066.5244862	chr2	230356616	230356737
SRR10612066.5245004	chr16	68597127	68597221
SRR10612066.5245330	chr8	38994218	39004724
SRR10612066.5245466	chr22	29013604	29013740
SRR10612066.5245587	chr2	135093788	135107511
SRR10612066.5246090	chr14	20811260	20811353
SRR10612066.5246106	chr16	29818135	29818314
SRR10612066.5246376	chr7	100173975	100174131
SRR10612066.5246396	chr7	45621418	45621568
SRR10612066.5246898	chr2	230356616	230359758
SRR10612066.5247081	chr14	23282596	23284625
SRR10612066.5247142	chr1	246603364	246644550
SRR10612066.5247236	chr2	88806868	88806950
SRR10612066.5247301	chr9	27284925	27286345
SRR10612066.5247410	chr19	9406133	9406476
SRR10612066.5247571	chr2	230356623	230356737
SRR10612066.5247756	chr2	230356616	230359758
SRR10612066.5247896	chr1	182355603	182356146
SRR10612066.5247926	chr1	7327173	7327263
SRR10612066.5248130	chr2	230356646	230356736
SRR10612066.5248572	chr3	157114834	157114940
SRR10612066.5248725	chr2	230356616	230359758
SRR10612066.5248871	chr19	49895969	49896168
SRR10612066.5248936	chr14	20811234	20811360
SRR10612066.5249326	chr6	167409349	167411003
SRR10612066.5249451	chr21	15238275	15257963
SRR10612066.5249843	chr7	44244181	44246037
SRR10612066.5249856	chr12	121531901	121531998
SRR10612066.5250630	chr7	45621488	45621568
SRR10612066.5250697	chr2	230356616	230359747
SRR10612066.5251048	chr2	230356616	230359758
SRR10612066.5251268	chr15	22067167	22067468
SRR10612066.5251293	chr2	230356616	230359758
SRR10612066.5251348	chr2	230356616	230359758
SRR10612066.5251546	chr14	20811275	20811380
SRR10612066.5251638	chr19	472442	472577
SRR10612066.5251711	chr22	16266928	16279264
SRR10612066.5251778	chr2	230356653	230356745
SRR10612066.5251921	chr9	33998788	34017108
SRR10612066.5252088	chr7	113741293	113741444
SRR10612066.5252094	chr2	15649838	15649962
SRR10612066.5252768	chr14	50320446	50329544
SRR10612066.5253083	chr7	128317627	128317757
SRR10612066.5253298	chr9	340202	340290
SRR10612066.5253398	chr19	37935844	37945977
SRR10612066.5253832	chr13	26343186	26343367
SRR10612066.5254070	chr7	45621450	45621568
SRR10612066.5255104	chr12	125486557	125486693
SRR10612066.5255313	chr9	6329121	6329238
SRR10612066.5255577	chr14	20811283	20811411
SRR10612066.5255624	chr19	10801784	10801969
SRR10612066.5255642	chr2	20820569	20820737
SRR10612066.5255755	chr21	41904565	41904748
SRR10612066.5256524	chr1	220662753	220662901
SRR10612066.5256727	chr9	340202	340290
SRR10612066.5256954	chr2	173433513	173435552
SRR10612066.5258258	chr15	55522134	55522295
SRR10612066.5258267	chr1	67355865	67371064
SRR10612066.5259374	chr2	230356619	230356731
SRR10612066.5259439	chr7	45621383	45621568
SRR10612066.5259480	chr2	230356647	230356748
SRR10612066.5260031	chr2	230356614	230356750
SRR10612066.5260235	chr3	197947811	197947985
SRR10612066.5260240	chr17	16230076	16230219
SRR10612066.5260310	chr1	182872174	182874786
SRR10612066.5260312	chr2	230356616	230359758
SRR10612066.5260612	chr8	121468807	121471491
SRR10612066.5260877	chr10	42757024	42757148
SRR10612066.5260930	chr1	155425608	155425752
SRR10612066.5261719	chr2	230356617	230359758
SRR10612066.5261748	chr2	230356616	230359758
SRR10612066.5261865	chr15	74941250	74941342
SRR10612066.5262257	chr2	230356616	230359758
SRR10612066.5262312	chr2	230356616	230356742
SRR10612066.5262481	chr15	42003462	42005395
SRR10612066.5262559	chr1	8924796	8924895
SRR10612066.5263153	chr16	29945042	29945187
SRR10612066.5263250	chr7	104844133	104846884
SRR10612066.5263584	chr4	83349537	83350499
SRR10612066.5263639	chr2	230356616	230359758
SRR10612066.5263726	chr2	173433495	173435514
SRR10612066.5263964	chr5	3036371	3036487
SRR10612066.5264038	chr14	20811233	20811355
SRR10612066.5264141	chr14	20811283	20811455
SRR10612066.5264648	chr1	118413205	118420723
SRR10612066.5264752	chr5	12131018	12159168
SRR10612066.5264801	chr2	38972300	38975243
SRR10612066.5265629	chr2	100891606	100891762
SRR10612066.5265647	chr2	230356616	230359758
SRR10612066.5265651	chr15	99759103	99759255
SRR10612066.5266212	chr7	45621383	45621568
SRR10612066.5266320	chr1	158182460	158182721
SRR10612066.5266348	chr7	45621452	45621568
SRR10612066.5266687	chr2	230356616	230359758
SRR10612066.5266736	chr20	56287408	56287572
SRR10612066.5266976	chr3	11478803	11478927
SRR10612066.5267463	chr3	65823654	65823753
SRR10612066.5267950	chr2	215347151	215347319
SRR10612066.5268541	chr19	4475442	4475546
SRR10612066.5268803	chr10	60955135	60966572
SRR10612066.5268880	chr14	20811398	20811571
SRR10612066.5268921	chr14	20811264	20811355
SRR10612066.5269368	chr17	61224131	61228661
SRR10612066.5269380	chr5	179074357	179074502
SRR10612066.5269560	chr2	230356616	230359758
SRR10612066.5269607	chr1	231448085	231453109
SRR10612066.5269706	chr16	29432587	29534429
SRR10612066.5269747	chr7	23153065	23153428
SRR10612066.5269785	chr3	71572081	71572163
SRR10612066.5270318	chr2	230356616	230356730
SRR10612066.5270575	chr2	230356616	230359745
SRR10612066.5270901	chr9	26881508	26883368
SRR10612066.5271770	chr6	148323573	148323702
SRR10612066.5271822	chr17	18416705	18417965
SRR10612066.5272113	chr19	1428921	1430243
SRR10612066.5272436	chr4	123254804	123254927
SRR10612066.5272507	chr7	149644268	149644404
SRR10612066.5272521	chr17	49279374	49280235
SRR10612066.5272824	chr10	43289310	43289432
SRR10612066.5273011	chr2	230356616	230359758
SRR10612066.5274081	chr2	230356616	230359758
SRR10612066.5274200	chr14	50320384	50329555
SRR10612066.5274529	chr2	230356616	230359758
SRR10612066.5274791	chr1	33833820	33833919
SRR10612066.5274801	chr10	70252923	70263433
SRR10612066.5274880	chr17	26943114	26943417
SRR10612066.5275312	chr1	28733923	28735428
SRR10612066.5275465	chr15	40760100	40760237
SRR10612066.5276168	chr19	2938576	2938713
SRR10612066.5276398	chr3	100502319	100502451
SRR10612066.5276532	chr2	230356632	230356726
SRR10612066.5276600	chr1	152223841	152223948
SRR10612066.5276676	chr9	17163314	17163402
SRR10612066.5276928	chr9	130616634	130616765
SRR10612066.5277219	chr14	20811245	20811353
SRR10612066.5277506	chr16	74445445	74445719
SRR10612066.5277901	chr1	39585301	39585500
SRR10612066.5277908	chr14	99927645	99929895
SRR10612066.5277950	chr2	61009828	61010338
SRR10612066.5278106	chr14	20811424	20811555
SRR10612066.5278248	chr14	62217044	62217268
SRR10612066.5279967	chr7	6749950	6750094
SRR10612066.5280249	chr2	230356616	230359758
SRR10612066.5280537	chr12	112644937	112645054
SRR10612066.5280985	chr22	26877779	26877913
SRR10612066.5281540	chr17	21558945	21559089
SRR10612066.5281612	chr11	87181516	87181627
SRR10612066.5281855	chr14	20811233	20811442
SRR10612066.5282035	chr14	20811264	20811402
SRR10612066.5282074	chr22	25500556	25500757
SRR10612066.5282415	chr6	119740328	119740444
SRR10612066.5282423	chr14	53561219	53561450
SRR10612066.5282572	chr15	22042403	22043760
SRR10612066.5282947	chr18	12134972	12135155
SRR10612066.5282980	chr9	127288041	127288162
SRR10612066.5283175	chr6	167447361	167453758
SRR10612066.5283224	chr6	82920531	82920611
SRR10612066.5283552	chr3	126322690	126322803
SRR10612066.5283901	chr15	33537828	33537925
SRR10612066.5284021	chr20	56541165	56541289
SRR10612066.5284181	chr11	44687858	44687972
SRR10612066.5284309	chr14	55053888	55054092
SRR10612066.5284399	chr2	230356616	230359758
SRR10612066.5284676	chr2	230356616	230356733
SRR10612066.5285251	chr1	94846459	94846557
SRR10612066.5285302	chr11	78176922	78204242
SRR10612066.5285378	chr7	45621452	45621568
SRR10612066.5285880	chr17	42170690	42170857
SRR10612066.5286092	chr11	123989351	123989725
SRR10612066.5286284	chr9	140966266	140966428
SRR10612066.5286462	chr16	27447916	27448091
SRR10612066.5286489	chr7	45621452	45621568
SRR10612066.5286751	chr2	230356616	230356705
SRR10612066.5286828	chr2	230356616	230359758
SRR10612066.5287194	chr11	14559870	14560038
SRR10612066.5287255	chr7	45621418	45621568
SRR10612066.5287723	chr2	230356616	230359758
SRR10612066.5287737	chr2	230356650	230356743
SRR10612066.5287781	chr4	123131036	123132142
SRR10612066.5287782	chr2	230356616	230359757
SRR10612066.5287964	chr10	69717335	69717464
