readname	chr	start	end
SRR10612066.4971559	chr2	230356627	230356748
SRR10612066.4971668	chr2	230356616	230359758
SRR10612066.4971883	chr2	230356616	230356734
SRR10612066.4972189	chr2	230356616	230359757
SRR10612066.4972307	chr2	230356630	230356750
SRR10612066.4972603	chr7	45621452	45621568
SRR10612066.4973124	chr2	71597014	71607411
SRR10612066.4973756	chr7	45621383	45621568
SRR10612066.4973834	chr2	228777190	228781469
SRR10612066.4973918	chr6	112865776	112874106
SRR10612066.4973976	chr2	69575394	69577238
SRR10612066.4974433	chr2	196545518	196545613
SRR10612066.4974435	chr1	43031965	43055154
SRR10612066.4974458	chr5	65355525	65554982
SRR10612066.4975387	chr2	128252470	128253638
SRR10612066.4976097	chr15	49531539	49575798
SRR10612066.4976394	chr1	148283070	148286330
SRR10612066.4976421	chr2	230356645	230356748
SRR10612066.4977525	chr2	26486246	26500028
SRR10612066.4977757	chr5	69499725	69521482
SRR10612066.4977778	chr1	217364925	217365039
SRR10612066.4978121	chr14	103953528	103953610
SRR10612066.4978473	chr19	15939548	15946565
SRR10612066.4978629	chr2	230356624	230356734
SRR10612066.4978661	chr2	131185617	131185724
SRR10612066.4979603	chr1	162549231	162549384
SRR10612066.4980054	chr12	8940745	8948545
SRR10612066.4980060	chr17	56696772	56696928
SRR10612066.4980239	chr8	68075989	68076743
SRR10612066.4980591	chr2	230356616	230356750
SRR10612066.4980711	chr2	230356615	230356733
SRR10612066.4980863	chr8	95549331	95550576
SRR10612066.4981347	chr2	230356616	230356718
SRR10612066.4981352	chr14	20811400	20811507
SRR10612066.4982297	chr3	51744991	51745091
SRR10612066.4983094	chr2	230356618	230359748
SRR10612066.4983095	chr2	230356616	230359757
SRR10612066.4983226	chr15	57524926	57526274
SRR10612066.4983404	chr14	20811264	20811365
SRR10612066.4984650	chr2	230356616	230359759
SRR10612066.4984790	chr9	340202	340290
SRR10612066.4984892	chr22	45996018	45996144
SRR10612066.4984940	chr3	196842799	196846401
SRR10612066.4984972	chr7	45621452	45621568
SRR10612066.4985054	chr14	20811241	20811353
SRR10612066.4985261	chr1	158182460	158182721
SRR10612066.4985435	chr6	13639947	13641475
SRR10612066.4985448	chr9	39885133	39887529
SRR10612066.4985815	chr17	56166768	56166906
SRR10612066.4986149	chr4	100003142	100003269
SRR10612066.4986274	chr2	230356616	230359758
SRR10612066.4986770	chr7	101459172	101459269
SRR10612066.4986799	chr19	24246978	24257602
SRR10612066.4986997	chr5	102394759	102404892
SRR10612066.4987542	chr2	230356616	230356728
SRR10612066.4988053	chr2	128528397	128528493
SRR10612066.4988799	chr19	7594122	7594253
SRR10612066.4988978	chr2	230356616	230359758
SRR10612066.4989152	chr7	45621418	45621563
SRR10612066.4989354	chr2	230356626	230356734
SRR10612066.4989699	chr3	188477096	188477283
SRR10612066.4989950	chr7	45621422	45621568
SRR10612066.4989988	chr17	26509511	26509662
SRR10612066.4990089	chr14	70235573	70235969
SRR10612066.4990142	chr2	230356616	230359763
SRR10612066.4990405	chr2	230356616	230359758
SRR10612066.4990522	chr10	111891196	111891341
SRR10612066.4990885	chr2	230356616	230359758
SRR10612066.4991068	chrX	53631550	53634662
SRR10612066.4991264	chr2	230356619	230356750
SRR10612066.4991534	chr8	23301363	23301468
SRR10612066.4991707	chr17	57157115	57165769
SRR10612066.4991790	chr13	111149729	111149872
SRR10612066.4992115	chr7	45621383	45621568
SRR10612066.4992445	chr7	30425148	30425327
SRR10612066.4993241	chr2	230356616	230359758
SRR10612066.4993414	chr2	230356616	230356733
SRR10612066.4993454	chr7	45621432	45621560
SRR10612066.4993524	chr8	58944614	58944741
SRR10612066.4993860	chr1	150136724	150136821
SRR10612066.4994270	chr8	133637523	133637673
SRR10612066.4994377	chr2	230356616	230359757
SRR10612066.4994436	chr18	77743329	77743441
SRR10612066.4994466	chr14	20811264	20811362
SRR10612066.4994635	chr14	20811283	20811396
SRR10612066.4994973	chr2	230356616	230356733
SRR10612066.4995467	chr15	43296073	43299334
SRR10612066.4995509	chr11	44099844	44099994
SRR10612066.4995731	chr14	53619704	53619862
SRR10612066.4995989	chr9	100074649	100074866
SRR10612066.4996094	chr2	230356616	230359758
SRR10612066.4996240	chr17	33914323	33921078
SRR10612066.4996742	chr1	54291498	54293697
SRR10612066.4996827	chr2	230356616	230356733
SRR10612066.4997030	chr17	1316946	1321666
SRR10612066.4997351	chr2	230356616	230359758
SRR10612066.4997366	chr13	46984494	46984625
SRR10612066.4997463	chr2	230356616	230359757
SRR10612066.4997678	chr2	230356617	230356733
SRR10612066.4997689	chr2	230356628	230356750
SRR10612066.4998829	chr22	39121231	39121372
SRR10612066.4998845	chr2	230356616	230356750
SRR10612066.4999044	chr22	41738510	41739580
SRR10612066.4999463	chr14	101323735	101323877
SRR10612066.4999506	chr4	39918680	39918770
SRR10612066.4999592	chr7	45621452	45621568
SRR10612066.4999832	chr14	20811243	20811358
SRR10612066.4999865	chr13	112814208	112814319
SRR10612066.5000012	chr7	45621435	45621568
SRR10612066.5000746	chr1	114450630	114450817
SRR10612066.5001040	chr2	230356629	230356744
SRR10612066.5001186	chr1	150307430	150307673
SRR10612066.5001313	chr3	39008793	39008886
SRR10612066.5001415	chr14	20811260	20811353
SRR10612066.5001979	chr13	100671241	100671340
SRR10612066.5001985	chr2	230356616	230359758
SRR10612066.5002066	chr7	45621418	45621568
SRR10612066.5002164	chr2	230356616	230356726
SRR10612066.5002170	chr7	53877024	53877147
SRR10612066.5002371	chr2	230356624	230356728
SRR10612066.5002960	chr2	230356624	230356734
SRR10612066.5002997	chr9	131890476	131890597
SRR10612066.5003461	chr1	41536362	41540956
SRR10612066.5003507	chr2	230356616	230359758
SRR10612066.5003646	chr17	27621493	27621613
SRR10612066.5004193	chr2	230356616	230359758
SRR10612066.5004797	chr2	230356616	230359758
SRR10612066.5005036	chr2	230356643	230356747
SRR10612066.5005077	chr7	158214326	158214481
SRR10612066.5005414	chr2	230356620	230356728
SRR10612066.5005782	chr2	47366485	47366651
SRR10612066.5006831	chr12	53686174	53686357
SRR10612066.5007176	chr3	27157431	27183077
SRR10612066.5007254	chr12	6646775	6646879
SRR10612066.5007519	chr1	244574588	244601069
SRR10612066.5007567	chr2	230356619	230356734
SRR10612066.5007805	chr2	230356616	230359758
SRR10612066.5007924	chr1	33167376	33167509
SRR10612066.5007948	chr2	230356616	230356731
SRR10612066.5008171	chr9	77632169	77632257
SRR10612066.5008269	chr14	50320395	50329563
SRR10612066.5008857	chr8	28866939	28867263
SRR10612066.5009233	chr7	45621418	45621568
SRR10612066.5009454	chr2	230356656	230356747
SRR10612066.5009909	chr7	45621452	45621568
SRR10612066.5010143	chr9	86284196	86292707
SRR10612066.5011017	chr8	39203382	39203504
SRR10612066.5011035	chr2	230356616	230356730
SRR10612066.5011047	chr7	45621423	45621576
SRR10612066.5011179	chr22	31851249	31851936
SRR10612066.5011275	chr5	137027099	137027246
SRR10612066.5011511	chr4	189061311	189061494
SRR10612066.5011696	chr2	230356619	230356742
SRR10612066.5012047	chr8	58944614	58944741
SRR10612066.5012078	chr8	144990388	144990519
SRR10612066.5012124	chr9	14658766	14658886
SRR10612066.5012187	chr2	230356616	230359758
SRR10612066.5012211	chr2	220046451	220046931
SRR10612066.5012544	chr22	41738510	41739580
SRR10612066.5012646	chr17	22023403	22023578
SRR10612066.5012657	chr2	230356616	230359758
SRR10612066.5012680	chr7	45621452	45621568
SRR10612066.5013067	chr7	45621488	45621568
SRR10612066.5013102	chr7	45621383	45621568
SRR10612066.5013355	chr14	53619703	53619852
SRR10612066.5014112	chr7	56438993	56441568
SRR10612066.5014196	chr11	13002405	13007654
SRR10612066.5014516	chr2	230356616	230359759
SRR10612066.5014883	chr2	230356619	230356750
SRR10612066.5015373	chr11	74701546	74701694
SRR10612066.5015387	chr1	158182460	158182546
SRR10612066.5015401	chr2	230356616	230356732
SRR10612066.5015539	chr2	32225080	32225172
SRR10612066.5015546	chr2	42615611	42642683
SRR10612066.5015722	chr16	1674662	1674961
SRR10612066.5015751	chr2	230356616	230359758
SRR10612066.5015986	chr7	117185356	117185468
SRR10612066.5016005	chr2	230356616	230359758
SRR10612066.5016115	chr3	136206193	136206302
SRR10612066.5016445	chr2	230356646	230356748
SRR10612066.5016929	chr12	31850699	31850893
SRR10612066.5017044	chr2	230356636	230356750
SRR10612066.5017048	chr2	230356640	230356750
SRR10612066.5017723	chr7	134567452	134567596
SRR10612066.5017737	chr2	230356616	230359758
SRR10612066.5017908	chr2	154108327	154255184
SRR10612066.5018001	chr2	230356616	230359758
SRR10612066.5018105	chr2	230356616	230356733
SRR10612066.5018252	chr3	113499896	113500021
SRR10612066.5018466	chr15	89650405	89650524
SRR10612066.5018542	chr18	19075102	19075182
SRR10612066.5018549	chr3	81972028	81987285
SRR10612066.5018653	chr14	20811272	20811448
SRR10612066.5018681	chr14	20811264	20811366
SRR10612066.5018700	chr2	230356616	230356729
SRR10612066.5018925	chr2	29375550	29380217
SRR10612066.5018956	chr7	45621452	45621568
SRR10612066.5019025	chr2	230356616	230359758
SRR10612066.5019176	chr2	230356616	230356733
SRR10612066.5019358	chr8	99560217	99560359
SRR10612066.5019423	chr3	113499896	113500021
SRR10612066.5020211	chr2	230356616	230359758
SRR10612066.5020713	chr2	230356616	230356750
SRR10612066.5020841	chr2	230356645	230356749
SRR10612066.5021275	chr2	230356659	230356748
SRR10612066.5022210	chr2	230356616	230356728
SRR10612066.5022574	chr2	230356616	230356733
SRR10612066.5022653	chr2	73303133	73303227
SRR10612066.5023310	chr11	117015045	117023191
SRR10612066.5023393	chr18	34560389	34560537
SRR10612066.5023532	chr16	89576913	89579393
SRR10612066.5023552	chr5	153413351	153414530
SRR10612066.5023738	chr19	33666949	33667077
SRR10612066.5023790	chr4	17921618	17921760
SRR10612066.5023957	chr10	124955631	124955861
SRR10612066.5024107	chr14	19887830	19887958
SRR10612066.5024162	chr7	102667984	102669133
SRR10612066.5024300	chr2	230356615	230359758
SRR10612066.5024992	chr14	20811234	20811375
SRR10612066.5025165	chr2	230356616	230356726
SRR10612066.5025222	chr6	140350287	140350393
SRR10612066.5025270	chr3	142455238	142455351
SRR10612066.5025271	chr7	45621452	45621576
SRR10612066.5025851	chr10	126631732	126631817
SRR10612066.5026068	chr2	230356616	230359758
SRR10612066.5026475	chr2	230356616	230359758
SRR10612066.5026751	chr2	230356622	230356730
SRR10612066.5026855	chr2	230356616	230359759
SRR10612066.5026998	chr2	230356616	230356733
SRR10612066.5027252	chr12	69120277	69120398
SRR10612066.5027434	chr12	45742311	45742403
SRR10612066.5027449	chr3	9881869	9881991
SRR10612066.5027572	chr12	132196762	132196938
SRR10612066.5027744	chr2	230356616	230359758
SRR10612066.5027795	chr14	20811264	20811365
SRR10612066.5027912	chr2	152804475	152804587
SRR10612066.5027992	chr7	45621488	45621568
SRR10612066.5028065	chr14	20811245	20811381
SRR10612066.5028507	chr8	52773392	52773522
SRR10612066.5028526	chr2	230356640	230356739
SRR10612066.5028602	chr2	230356617	230356733
SRR10612066.5029608	chr11	87039589	87039744
SRR10612066.5029612	chr17	65916129	65919106
SRR10612066.5029625	chr10	37579883	37580010
SRR10612066.5029755	chr2	202626455	202632024
SRR10612066.5029948	chr1	51755687	51756296
SRR10612066.5030208	chr15	90809407	90809545
SRR10612066.5030233	chr2	230356616	230359748
SRR10612066.5030361	chr2	230356616	230359758
SRR10612066.5030571	chr7	45621452	45621576
SRR10612066.5030957	chr2	230356616	230359758
SRR10612066.5031190	chr2	230356635	230356746
SRR10612066.5031366	chr9	86284196	86292707
SRR10612066.5031999	chr7	23650984	23651144
SRR10612066.5032058	chr17	56561946	56562043
SRR10612066.5032588	chr8	144588757	144588890
SRR10612066.5032716	chr2	230356616	230359758
SRR10612066.5032772	chr21	11047485	11049483
SRR10612066.5032791	chr17	8398454	8398545
SRR10612066.5032955	chr2	230356643	230356748
SRR10612066.5033116	chr2	99342821	99342947
SRR10612066.5033485	chr11	46765711	46765996
SRR10612066.5033656	chr2	110919390	110919503
SRR10612066.5033688	chr10	102122200	102122322
SRR10612066.5034009	chr17	40726295	40726378
SRR10612066.5034010	chr14	50320420	50329514
SRR10612066.5034032	chr6	165843775	165846492
SRR10612066.5034269	chr2	230356616	230356743
SRR10612066.5035216	chr18	19112239	19112321
SRR10612066.5035358	chr18	34740162	34753044
SRR10612066.5035385	chr2	230356640	230356747
SRR10612066.5035509	chr13	40147160	40147314
SRR10612066.5036223	chr12	19615626	19619779
SRR10612066.5036239	chr15	31272587	31272758
SRR10612066.5036290	chr14	93416811	93416940
SRR10612066.5036329	chr20	34611590	34611693
SRR10612066.5036339	chr7	45621394	45621568
SRR10612066.5036446	chr2	230356616	230356729
SRR10612066.5036934	chr2	230356624	230356750
SRR10612066.5037220	chr2	230356616	230356730
SRR10612066.5037392	chr9	70972016	70999415
SRR10612066.5037595	chr2	230356616	230359758
SRR10612066.5037651	chr14	20811264	20811360
SRR10612066.5037857	chr12	51808463	51808714
SRR10612066.5038075	chr3	125032189	125032321
SRR10612066.5038534	chr7	45621383	45621563
SRR10612066.5038546	chr2	230356624	230356750
SRR10612066.5038710	chr1	158182460	158182721
SRR10612066.5039633	chr2	230356616	230356725
SRR10612066.5039923	chr10	114203100	114203277
SRR10612066.5039931	chr9	34763171	34763310
SRR10612066.5040437	chr14	24710232	24710313
SRR10612066.5040596	chr2	230356616	230356732
SRR10612066.5040749	chr2	34926296	34926399
SRR10612066.5041208	chr9	4860320	4860437
SRR10612066.5041576	chr2	230356616	230356718
SRR10612066.5041851	chr21	40754368	40754488
SRR10612066.5041890	chr22	29025681	29025799
SRR10612066.5041902	chr19	18972822	18975058
SRR10612066.5042101	chr1	41536364	41541039
SRR10612066.5042270	chr17	33953657	33953798
SRR10612066.5042680	chr2	230356616	230356728
SRR10612066.5043182	chr2	230356637	230356748
SRR10612066.5043429	chr9	33996249	33998865
SRR10612066.5043795	chr17	20107644	20107772
SRR10612066.5044021	chr2	230356616	230359758
SRR10612066.5044258	chr5	10011143	10011249
SRR10612066.5044334	chr11	32428943	32429060
SRR10612066.5044519	chr2	190647499	190647638
SRR10612066.5044787	chr2	230356616	230356750
SRR10612066.5045272	chr7	45621488	45621568
SRR10612066.5045353	chr7	134743922	134766542
SRR10612066.5045414	chr2	230356654	230356745
SRR10612066.5045689	chr5	50056139	50059017
SRR10612066.5045705	chr2	230356616	230359759
SRR10612066.5045811	chr17	56536129	56540669
SRR10612066.5045838	chr3	196118684	196129890
SRR10612066.5046103	chr9	42449629	42455983
SRR10612066.5046473	chr7	45621452	45621568
SRR10612066.5046490	chr2	230356616	230359758
SRR10612066.5046522	chr5	80886953	80887098
SRR10612066.5047005	chr2	230356616	230359758
SRR10612066.5047927	chr4	39230182	39230280
SRR10612066.5047958	chr2	230356624	230356726
SRR10612066.5048102	chr2	230356616	230359760
SRR10612066.5048108	chr15	41988631	41988776
SRR10612066.5048132	chr11	128427	128682
SRR10612066.5048577	chr2	230356620	230356741
SRR10612066.5048908	chr16	2436103	2445939
SRR10612066.5049309	chr1	32563853	32563974
SRR10612066.5049501	chr18	19075102	19075182
SRR10612066.5049555	chr7	45621418	45621568
SRR10612066.5049996	chr2	230356618	230359758
SRR10612066.5050074	chr2	230356627	230356748
SRR10612066.5050887	chr16	31135482	31135657
SRR10612066.5051400	chr10	88736649	88736775
SRR10612066.5052032	chr6	118887347	118887456
SRR10612066.5052815	chrX	46472548	46472687
SRR10612066.5053094	chr2	230356647	230356747
SRR10612066.5053394	chr14	20811232	20811346
SRR10612066.5053520	chr2	230356629	230356749
SRR10612066.5053647	chr17	27908760	27908850
SRR10612066.5053755	chr14	20811233	20811331
SRR10612066.5053960	chr3	130749831	130749965
SRR10612066.5054072	chr7	45621418	45621576
SRR10612066.5054099	chr1	46164776	46164906
SRR10612066.5054125	chr19	19017785	19017890
SRR10612066.5054157	chr16	32589045	32589329
SRR10612066.5054206	chr7	45621452	45621568
SRR10612066.5054529	chr2	230356616	230356730
SRR10612066.5054906	chr2	230356616	230359758
SRR10612066.5055251	chr2	45935242	45935382
SRR10612066.5056169	chr1	158182460	158182721
SRR10612066.5056493	chr8	14878849	14878944
SRR10612066.5056500	chr16	30380580	30380677
SRR10612066.5056606	chr14	20811280	20811435
SRR10612066.5056953	chr2	230356616	230359757
SRR10612066.5057199	chr2	230356629	230356748
SRR10612066.5057267	chr21	45507703	45509783
SRR10612066.5057644	chr22	18878264	18884244
SRR10612066.5057692	chr1	155582208	155717853
SRR10612066.5057732	chr11	11414868	11414951
SRR10612066.5057734	chr14	20811245	20811367
SRR10612066.5057783	chr7	97780705	97784184
SRR10612066.5057870	chr22	46485275	46485451
SRR10612066.5057934	chr1	28168200	28168328
SRR10612066.5058034	chr7	45621418	45621562
SRR10612066.5058358	chr16	47675520	47682492
SRR10612066.5058584	chr2	230356616	230359758
SRR10612066.5058738	chr14	20811245	20811349
SRR10612066.5058867	chr15	80414122	80415112
SRR10612066.5058871	chr2	230356616	230359758
SRR10612066.5058904	chr5	176333748	176333878
SRR10612066.5059139	chr2	86454493	86454604
SRR10612066.5059786	chr1	207985202	207985375
SRR10612066.5059877	chr19	4110506	4110630
SRR10612066.5059902	chr12	133269113	133269786
SRR10612066.5060169	chr8	145167229	145168378
SRR10612066.5060431	chr14	20811239	20811381
SRR10612066.5060840	chr2	196545023	196545152
SRR10612066.5060958	chr8	91963473	91963580
SRR10612066.5061242	chr2	230356616	230356743
SRR10612066.5061793	chr7	45621452	45621568
SRR10612066.5062021	chr14	104754796	104755074
SRR10612066.5062162	chr15	35224518	35231016
SRR10612066.5062236	chr6	158457387	158457488
SRR10612066.5062354	chr4	140058841	140058964
SRR10612066.5062457	chr2	230356624	230356729
SRR10612066.5062539	chr3	197254877	197254998
SRR10612066.5062785	chr2	230356616	230359757
SRR10612066.5063040	chr14	20811283	20811452
SRR10612066.5063352	chr15	64587449	64587615
SRR10612066.5063484	chr2	230356616	230359759
SRR10612066.5063553	chr21	37734482	37736494
SRR10612066.5063702	chr2	230356616	230359758
SRR10612066.5063709	chr2	230356616	230356750
SRR10612066.5063810	chr4	1837693	1837790
SRR10612066.5064824	chr1	95447337	95447530
SRR10612066.5064951	chr11	46665878	46667440
SRR10612066.5065340	chr1	172520653	172526929
SRR10612066.5065874	chr19	53601843	53631715
SRR10612066.5066014	chr2	230356616	230356741
SRR10612066.5066198	chr6	6605964	6606062
SRR10612066.5066306	chr1	152223844	152223936
SRR10612066.5066548	chrX	48340791	48340894
SRR10612066.5066992	chr13	33091993	33101670
SRR10612066.5067011	chr13	51066858	51067666
SRR10612066.5067102	chr14	20811283	20811394
SRR10612066.5067637	chr8	22476339	22476451
SRR10612066.5067932	chr10	20364025	20364181
SRR10612066.5068752	chr2	230356616	230356733
SRR10612066.5068796	chr9	43041607	43054653
SRR10612066.5068846	chr2	230356616	230356732
SRR10612066.5069021	chr7	45621383	45621568
SRR10612066.5069765	chr11	125394718	125394827
SRR10612066.5069870	chr6	43453045	43453174
SRR10612066.5069982	chr2	230356626	230356726
SRR10612066.5070074	chr9	97136827	97136994
SRR10612066.5070078	chr2	230356631	230356749
SRR10612066.5070191	chr11	67012739	67012828
SRR10612066.5070358	chr9	100091653	100091795
SRR10612066.5070481	chr2	230356616	230356730
SRR10612066.5070644	chr8	136659288	136659390
SRR10612066.5071310	chr1	35321481	35323640
SRR10612066.5071587	chr2	230356617	230356748
SRR10612066.5071592	chr6	43416920	43417273
SRR10612066.5071944	chr2	230356616	230359758
SRR10612066.5072135	chr3	51706574	51706694
SRR10612066.5072174	chr9	35930051	35930132
SRR10612066.5072201	chr2	242622152	242622262
SRR10612066.5072244	chr2	230356628	230356747
SRR10612066.5072597	chr9	66858979	66859472
SRR10612066.5072605	chr2	230356616	230356742
SRR10612066.5072627	chr7	45621488	45621576
SRR10612066.5072629	chr2	230356616	230359758
SRR10612066.5073082	chr9	69184532	69188958
SRR10612066.5073147	chr9	35449938	35450080
SRR10612066.5073311	chr5	92889467	92899170
SRR10612066.5073421	chr2	230356635	230356753
SRR10612066.5073726	chr7	45621452	45621568
SRR10612066.5073824	chr14	77710023	77710159
SRR10612066.5073921	chr1	100568591	100568735
SRR10612066.5074095	chr9	3932364	3932829
SRR10612066.5074404	chr2	171608908	171609077
SRR10612066.5074509	chr2	230356616	230356731
SRR10612066.5074806	chr2	230356631	230356733
SRR10612066.5075868	chr2	230356616	230356733
SRR10612066.5076101	chr19	17167243	17167405
SRR10612066.5076122	chr6	163042219	163042358
SRR10612066.5076207	chr2	230356616	230356731
SRR10612066.5076304	chr2	230356635	230356748
SRR10612066.5076508	chr2	235743210	235743325
SRR10612066.5076561	chr11	93141413	93141593
SRR10612066.5077683	chr2	230356654	230356748
SRR10612066.5077744	chr2	230356656	230356748
SRR10612066.5077772	chr2	230356616	230356733
SRR10612066.5077863	chr2	230356628	230356747
SRR10612066.5077934	chr2	230356616	230359758
SRR10612066.5079537	chr12	6901503	6901643
SRR10612066.5079706	chr14	19952225	19952369
SRR10612066.5079909	chr16	16144783	16144930
SRR10612066.5079937	chr1	116184606	116193919
SRR10612066.5080119	chr2	132036161	132036342
SRR10612066.5080166	chr2	230356619	230356748
SRR10612066.5080446	chr2	230356616	230356736
SRR10612066.5080576	chr6	78756810	78756948
SRR10612066.5080828	chr2	230356616	230356725
SRR10612066.5080857	chr11	93141395	93141529
SRR10612066.5081095	chr2	230356616	230359758
SRR10612066.5081183	chr2	27607574	27607692
SRR10612066.5081303	chr7	98572179	98572304
SRR10612066.5081354	chr7	117326749	117326991
SRR10612066.5081640	chr4	114028740	114028890
SRR10612066.5081830	chr11	77929121	77929252
SRR10612066.5081927	chr2	230356640	230356747
SRR10612066.5082007	chr14	20811276	20811379
SRR10612066.5082220	chr2	230356616	230356728
SRR10612066.5082377	chr2	230356616	230359745
SRR10612066.5082458	chr4	59858438	59858561
SRR10612066.5083111	chr2	230356616	230359748
SRR10612066.5083150	chr2	230356654	230356747
SRR10612066.5083292	chr2	230356626	230356746
SRR10612066.5083313	chr2	70466867	70466979
SRR10612066.5083517	chr14	20811264	20811365
SRR10612066.5083603	chr7	45621383	45621568
SRR10612066.5083810	chr7	45621394	45621568
SRR10612066.5083907	chr3	120114788	120114920
SRR10612066.5084025	chr1	29379782	29391591
SRR10612066.5084123	chr11	65176695	65176903
SRR10612066.5084237	chr2	230356616	230356730
SRR10612066.5085150	chr2	230356642	230356748
SRR10612066.5086031	chr8	39007353	39008997
SRR10612066.5086103	chr2	230356615	230356734
SRR10612066.5086222	chr9	34905682	34905767
SRR10612066.5086276	chr6	151007973	151008106
SRR10612066.5086586	chr11	67023214	67023957
SRR10612066.5086770	chr2	230356616	230356730
SRR10612066.5087244	chr2	230356629	230356748
SRR10612066.5087616	chr1	158182460	158182721
SRR10612066.5087706	chr2	230356616	230356718
SRR10612066.5088265	chr3	129259480	129259630
SRR10612066.5088276	chr16	56422551	56422689
SRR10612066.5088287	chr15	35393600	35393698
SRR10612066.5088313	chr12	96415717	96415859
SRR10612066.5088549	chr9	107690265	107690408
SRR10612066.5088666	chr17	30179639	30179768
SRR10612066.5088673	chr6	148323573	148323703
SRR10612066.5088695	chr7	45621488	45621568
SRR10612066.5088980	chr7	141705329	141705457
SRR10612066.5089614	chr3	49163351	49166008
SRR10612066.5090287	chr2	230356616	230359758
SRR10612066.5090628	chr2	230356616	230359758
SRR10612066.5090638	chr12	117583979	117593616
SRR10612066.5090697	chr2	230356627	230356748
SRR10612066.5090957	chr2	230356616	230356733
SRR10612066.5091124	chr5	159330644	159330736
SRR10612066.5091237	chr8	133914751	133914858
SRR10612066.5091441	chr7	45621488	45621568
SRR10612066.5091521	chr2	230356616	230359757
SRR10612066.5091526	chr2	230356616	230356730
SRR10612066.5091670	chr2	230356656	230356748
SRR10612066.5091711	chr2	230356616	230356732
SRR10612066.5091769	chr17	79528610	79528738
SRR10612066.5092093	chr1	158182460	158182721
SRR10612066.5092154	chrY	13361895	13362004
SRR10612066.5093103	chr14	20811230	20811388
SRR10612066.5093301	chr2	230356619	230356744
SRR10612066.5093384	chr14	20811233	20811346
SRR10612066.5093402	chr2	230356626	230356732
SRR10612066.5093673	chr2	159481596	159481772
SRR10612066.5093764	chr5	170380637	170395294
SRR10612066.5093848	chr2	230356616	230356729
SRR10612066.5093907	chr16	48121241	48121349
SRR10612066.5094003	chr7	45621383	45621568
SRR10612066.5094044	chr2	63424082	63424198
SRR10612066.5094422	chr17	5314023	5320003
SRR10612066.5094490	chr6	8297010	8297148
SRR10612066.5094495	chr2	230356650	230356745
SRR10612066.5094826	chr5	168413602	168413746
SRR10612066.5094897	chr9	100747618	100747747
SRR10612066.5095258	chr2	230356616	230356750
SRR10612066.5096153	chr2	230356616	230356735
SRR10612066.5096872	chr12	48849511	48850596
SRR10612066.5097093	chr7	45621383	45621568
SRR10612066.5097189	chr14	20811232	20811336
SRR10612066.5097211	chr2	230356644	230356748
SRR10612066.5097985	chr2	230356620	230356733
SRR10612066.5098864	chr2	230356618	230356733
SRR10612066.5100163	chr5	65512837	65512981
SRR10612066.5100280	chr7	1517420	1517550
SRR10612066.5100464	chr4	9588262	9588417
SRR10612066.5100795	chr2	230356616	230359758
SRR10612066.5100911	chr7	45621453	45621568
SRR10612066.5101201	chr8	13308168	13308312
SRR10612066.5101988	chr2	30755981	30756081
SRR10612066.5102576	chr7	45621383	45621568
SRR10612066.5102928	chr7	45621383	45621568
SRR10612066.5103550	chr8	18662226	18662360
SRR10612066.5104080	chr2	230356616	230359757
SRR10612066.5104243	chr11	60340591	60340723
SRR10612066.5104669	chr2	230356616	230359758
SRR10612066.5104699	chr6	126451847	126451957
SRR10612066.5104909	chr7	66216260	66216435
SRR10612066.5105055	chr14	20811236	20811372
SRR10612066.5105248	chr7	45621488	45621568
SRR10612066.5105841	chr2	230356616	230359758
SRR10612066.5105843	chr2	230356617	230359762
SRR10612066.5106081	chr2	230356616	230359748
SRR10612066.5106228	chr2	230356616	230356733
SRR10612066.5106307	chr7	45621452	45621568
SRR10612066.5106491	chr10	32197098	32197202
SRR10612066.5106647	chr7	45621488	45621568
SRR10612066.5106809	chr10	107424557	107424748
SRR10612066.5107079	chr2	230356616	230359758
SRR10612066.5107335	chr12	25671781	25671904
SRR10612066.5107356	chr2	230356624	230356733
SRR10612066.5107510	chr2	230356616	230359758
SRR10612066.5107553	chr14	19953412	19955950
SRR10612066.5107588	chr2	230356616	230359758
SRR10612066.5107622	chr2	54086091	54086242
SRR10612066.5107743	chr7	45621457	45621568
SRR10612066.5107774	chr2	230356616	230359759
SRR10612066.5108090	chr1	180366650	180382596
SRR10612066.5108831	chr20	35060266	35060377
SRR10612066.5108959	chr22	41738545	41739575
SRR10612066.5109419	chr2	230356624	230356750
SRR10612066.5109487	chr20	3329163	3356951
SRR10612066.5109522	chr2	230356616	230356720
SRR10612066.5109663	chr2	230356639	230356750
SRR10612066.5109762	chr8	71587053	71593074
SRR10612066.5110259	chr2	230356619	230356750
SRR10612066.5110319	chr7	45621452	45621568
SRR10612066.5110673	chr14	19595034	19598083
SRR10612066.5111078	chr11	116730162	116730283
SRR10612066.5111421	chr2	230356639	230356747
SRR10612066.5112168	chr2	230356616	230359758
SRR10612066.5112508	chr6	37848058	37848175
SRR10612066.5113248	chr2	230356616	230356735
SRR10612066.5113378	chr15	67522107	67522226
SRR10612066.5113653	chr2	230356624	230356733
SRR10612066.5113796	chr7	45621383	45621568
SRR10612066.5113823	chr19	3977910	3977994
SRR10612066.5113932	chr1	212200033	212200179
SRR10612066.5114281	chr2	230356617	230359758
SRR10612066.5114684	chr11	92981557	92985233
SRR10612066.5114958	chr5	56514013	56514141
SRR10612066.5115076	chr17	56540622	56544293
SRR10612066.5115201	chr2	230356639	230356747
