readname	chr	start	end
SRR10612066.5174092	chr10	82266305	82266457
SRR10612066.5174978	chr21	33814339	33814425
SRR10612066.5175228	chr8	144990385	144990519
SRR10612066.5175251	chr2	230356624	230356726
SRR10612066.5175603	chr8	99560201	99608402
SRR10612066.5175773	chr1	178483265	178483440
SRR10612066.5176169	chr15	50592986	50593567
SRR10612066.5176589	chr2	230356616	230356728
SRR10612066.5176654	chr9	126661473	126661592
SRR10612066.5176805	chr16	53190189	53190330
SRR10612066.5176961	chr2	230356616	230356733
SRR10612066.5177111	chr8	99560202	99609535
SRR10612066.5177431	chr2	230356616	230356733
SRR10612066.5177725	chr2	230356629	230356735
SRR10612066.5177952	chr8	27466517	27468041
SRR10612066.5178818	chr2	231579580	231579844
SRR10612066.5179533	chr12	30157214	30157329
SRR10612066.5179683	chr5	132736493	132736578
SRR10612066.5179688	chr2	196642542	196642640
SRR10612066.5179791	chr12	121220457	121222397
SRR10612066.5180688	chr12	49932907	49932998
SRR10612066.5181652	chr11	6547950	6548201
SRR10612066.5181775	chr2	230356616	230356732
SRR10612066.5182322	chr4	99882650	99882788
SRR10612066.5182980	chr2	230356617	230356726
SRR10612066.5183876	chr1	158182460	158182721
SRR10612066.5184698	chr18	72343704	72344138
SRR10612066.5185368	chr9	88611313	88636983
SRR10612066.5185515	chr2	230356616	230356750
SRR10612066.5185915	chr3	171864090	171864246
SRR10612066.5185995	chr10	11363183	11363350
SRR10612066.5186263	chr18	33606870	33613800
SRR10612066.5186674	chr2	230356616	230356731
SRR10612066.5186779	chr2	230356616	230356732
SRR10612066.5186816	chr4	52729619	52758013
SRR10612066.5186873	chr2	230356622	230356726
SRR10612066.5187071	chr9	340202	340290
SRR10612066.5187241	chr6	104509892	104510073
SRR10612066.5187385	chr19	58572632	58572742
SRR10612066.5187409	chr2	230356616	230356732
SRR10612066.5188489	chr2	230356635	230356748
SRR10612066.5188978	chr2	212488686	212495276
SRR10612066.5189809	chr15	66811232	66811390
SRR10612066.5189957	chr1	52216939	52217060
SRR10612066.5190406	chr7	73818389	73818521
SRR10612066.5190568	chr2	230356616	230356732
SRR10612066.5191106	chr14	100067508	100067628
SRR10612066.5191160	chr14	20811234	20811353
SRR10612066.5191310	chr12	109051202	109051333
SRR10612066.5191736	chr1	26772891	26774100
SRR10612066.5191926	chr17	80889432	80889751
SRR10612066.5192531	chr3	71064698	71102917
SRR10612066.5192557	chr21	44394705	44424495
SRR10612066.5193277	chr2	170366422	170366541
SRR10612066.5193330	chr1	227922422	227922745
SRR10612066.5194032	chr15	99931558	99931673
SRR10612066.5194184	chrX	133948746	133948917
SRR10612066.5194248	chr2	230356616	230356733
SRR10612066.5194442	chr1	161286289	161286428
SRR10612066.5194531	chr5	28657770	28711848
SRR10612066.5194742	chr14	20811264	20811376
SRR10612066.5194823	chr2	230356649	230356748
SRR10612066.5195066	chr2	11439541	11439704
SRR10612066.5195167	chr12	100598718	100599524
SRR10612066.5195299	chr2	98385304	98385469
SRR10612066.5195625	chr2	230356616	230359758
SRR10612066.5195857	chr2	112776988	112779073
SRR10612066.5196296	chr2	230356621	230356728
SRR10612066.5196683	chr1	45125135	45125270
SRR10612066.5196932	chr9	79957175	79957291
SRR10612066.5197798	chr3	51422903	51423057
SRR10612066.5197928	chr11	62361378	62361516
SRR10612066.5198287	chr5	141513429	141513534
SRR10612066.5200500	chr15	24893256	24893388
SRR10612066.5200793	chr12	53676114	53676217
SRR10612066.5201394	chr2	230356616	230356732
SRR10612066.5201626	chr12	9485593	9485713
SRR10612066.5202165	chr16	19087128	19088678
SRR10612066.5202855	chr14	20811245	20811337
SRR10612066.5203526	chr8	54908132	54908266
SRR10612066.5203554	chr2	230356647	230356748
SRR10612066.5203827	chr14	20811230	20811355
SRR10612066.5204190	chr8	56980762	56980876
SRR10612066.5204542	chr17	8647018	8647468
SRR10612066.5204821	chr2	230356616	230356733
SRR10612066.5205036	chr22	41738531	41739580
SRR10612066.5206817	chr6	5268831	5268984
SRR10612066.5207777	chr18	77703332	77703444
SRR10612066.5208202	chr15	56686420	56686973
SRR10612066.5210103	chr4	123107294	123108657
SRR10612066.5210328	chr5	101795397	101811483
SRR10612066.5210550	chr2	42543161	42544642
SRR10612066.5210599	chr14	64629562	64629719
SRR10612066.5210799	chr2	230356639	230356745
SRR10612066.5211117	chr19	3167560	3167695
SRR10612066.5211263	chr20	43959141	43959283
SRR10612066.5211691	chr7	18169573	18169660
SRR10612066.5211846	chr21	44324349	44329030
SRR10612066.5211869	chr2	230356616	230356728
SRR10612066.5212575	chr9	340202	340290
SRR10612066.5212802	chr9	84677616	84677740
SRR10612066.5213054	chr7	127574177	127574398
SRR10612066.5213120	chr2	230356619	230356733
SRR10612066.5213227	chr18	19394872	19394987
SRR10612066.5213593	chr6	88873208	88873348
SRR10612066.5213623	chr14	20811264	20811371
SRR10612066.5213883	chr12	104309119	104309311
SRR10612066.5214477	chr2	86251602	86251759
SRR10612066.5214872	chr2	230356645	230356748
SRR10612066.5215543	chr2	230356642	230356748
SRR10612066.5215767	chr8	142163783	142163868
SRR10612066.5216548	chr6	73685299	73685451
SRR10612066.5216723	chr14	74424366	74424519
SRR10612066.5217572	chr2	230356640	230356747
SRR10612066.5217838	chr13	48481246	48501487
SRR10612066.5218150	chr9	134002680	134002841
SRR10612066.5218859	chr13	96238342	96239882
SRR10612066.5218919	chr2	230356628	230356747
SRR10612066.5219372	chr7	90546943	90547034
SRR10612066.5219962	chr5	5460556	5460703
SRR10612066.5220281	chr9	34491839	34491932
SRR10612066.5221061	chr1	212151745	212151845
SRR10612066.5221485	chr3	118456766	118488480
SRR10612066.5223945	chr12	69909239	69909334
SRR10612066.5226595	chr4	105631291	105631469
SRR10612066.5226994	chr14	70987248	70987387
SRR10612066.5228454	chr21	11021117	11026802
SRR10612066.5228562	chr3	193771087	193771218
SRR10612066.5228670	chr7	65649424	65649542
SRR10612066.5229118	chr2	230356616	230356750
SRR10612066.5229946	chr5	78734833	78752840
SRR10612066.5230854	chr17	3567631	3567745
SRR10612066.5230966	chr4	121706210	121719551
SRR10612066.5231176	chr2	230356620	230356730
SRR10612066.5231668	chr12	64819630	64821850
SRR10612066.5231828	chr2	230356620	230356733
SRR10612066.5232155	chr5	112321621	112327862
SRR10612066.5232581	chr9	94027197	94087688
SRR10612066.5232768	chr2	230356616	230356726
SRR10612066.5232810	chr2	230356623	230356732
SRR10612066.5233558	chr2	230356616	230356728
SRR10612066.5233648	chr2	230356616	230356733
SRR10612066.5233888	chr2	230356621	230356733
SRR10612066.5234204	chr7	107825774	107825919
SRR10612066.5234268	chr2	230356616	230356730
SRR10612066.5234396	chr7	32913170	32913330
SRR10612066.5234638	chr7	134743921	134766542
SRR10612066.5235294	chr9	340202	340290
SRR10612066.5235303	chr1	113196217	113202401
SRR10612066.5236309	chr7	94448629	94448737
SRR10612066.5236573	chr10	135116294	135116475
SRR10612066.5236655	chr15	21051166	21062090
SRR10612066.5236700	chr11	62300907	62301061
SRR10612066.5236813	chr19	8453259	8453435
SRR10612066.5237197	chr1	158182460	158182721
SRR10612066.5237611	chr2	230356616	230356732
SRR10612066.5237706	chr2	230356629	230356748
SRR10612066.5238487	chr2	98088652	98088872
SRR10612066.5238516	chr17	1268260	1303418
SRR10612066.5238853	chr2	230356616	230356728
SRR10612066.5239048	chr10	22223244	22223410
SRR10612066.5239367	chr7	94037182	94037675
SRR10612066.5239871	chr6	158736380	158736521
SRR10612066.5240715	chr1	12454204	12454378
SRR10612066.5241269	chr6	87935492	87935680
SRR10612066.5241301	chr5	34831760	34831903
SRR10612066.5241321	chr14	20811263	20811378
SRR10612066.5241449	chr15	22150108	22150251
SRR10612066.5241543	chr8	91963444	91963580
SRR10612066.5241578	chr14	20811260	20811361
SRR10612066.5242684	chr9	340202	340291
SRR10612066.5243009	chr1	48757824	48757935
SRR10612066.5243453	chr15	42108129	42108318
SRR10612066.5243493	chr4	120412335	120412452
SRR10612066.5243714	chr2	230356640	230356750
SRR10612066.5243991	chr2	230356647	230356748
SRR10612066.5244285	chr9	101911489	101911588
SRR10612066.5244856	chr19	21329464	21329564
SRR10612066.5245297	chr5	114466288	114469846
SRR10612066.5245341	chr7	158501642	158502557
SRR10612066.5245466	chr22	29013604	29013736
SRR10612066.5245587	chr2	135093788	135107511
SRR10612066.5246205	chr2	230356616	230356732
SRR10612066.5246345	chr20	42934479	42934647
SRR10612066.5247456	chr9	108287943	108288631
SRR10612066.5248572	chr3	157114837	157114942
SRR10612066.5248713	chr2	230356629	230356742
SRR10612066.5249653	chr14	20811283	20811432
SRR10612066.5249744	chr2	230356616	230356733
SRR10612066.5250051	chr2	177161586	177202301
SRR10612066.5250087	chr2	230356616	230356731
SRR10612066.5250155	chr2	230356629	230356739
SRR10612066.5250418	chrY	28687149	28688923
SRR10612066.5250442	chr1	48821406	48825334
SRR10612066.5251052	chr2	230356628	230356747
SRR10612066.5251638	chr19	472442	472577
SRR10612066.5252949	chr14	38794515	38794638
SRR10612066.5253224	chr15	21138945	21139100
SRR10612066.5253298	chr9	340202	340290
SRR10612066.5254078	chr21	30358460	30359255
SRR10612066.5255104	chr12	125486594	125486715
SRR10612066.5255755	chr21	41904562	41904727
SRR10612066.5255862	chr2	230356616	230356733
SRR10612066.5256737	chr21	47401748	47402636
SRR10612066.5257085	chr2	230356616	230356733
SRR10612066.5257691	chr16	31580487	31580627
SRR10612066.5257884	chr17	60833606	60833721
SRR10612066.5258418	chr15	34227548	34227688
SRR10612066.5258821	chr9	139744148	139744257
SRR10612066.5259445	chr10	103371508	103371618
SRR10612066.5259690	chr14	24878068	24878275
SRR10612066.5260309	chr17	61063104	61063187
SRR10612066.5260360	chr7	70983361	70983625
SRR10612066.5260369	chr2	230356640	230356747
SRR10612066.5260422	chr10	135371063	135371210
SRR10612066.5261795	chr7	154795419	154795649
SRR10612066.5262263	chr1	44415543	44415687
SRR10612066.5263214	chr15	76553262	76553641
SRR10612066.5263250	chr7	104844133	104846884
SRR10612066.5264074	chr2	230356616	230359757
SRR10612066.5264455	chr3	151017337	151018083
SRR10612066.5265022	chr2	230356616	230356718
SRR10612066.5265629	chr2	100891606	100891762
SRR10612066.5265925	chr4	59646966	59650428
SRR10612066.5266320	chr1	158182460	158182721
SRR10612066.5266736	chr20	56287408	56287572
SRR10612066.5267071	chr11	2139047	2139627
SRR10612066.5267283	chr8	144990388	144990520
SRR10612066.5267977	chr1	147280947	147281120
SRR10612066.5268803	chr10	60955127	60966569
SRR10612066.5268921	chr14	20811264	20811380
SRR10612066.5268958	chr7	32852367	32860354
SRR10612066.5269380	chr5	179074357	179074502
SRR10612066.5269607	chr1	231448086	231453104
SRR10612066.5269722	chr2	230356616	230356728
SRR10612066.5269785	chr3	71572080	71572163
SRR10612066.5270943	chr18	6029008	6029159
SRR10612066.5272179	chr2	230356649	230356747
SRR10612066.5272471	chr6	30676375	30676533
SRR10612066.5272649	chr9	124227467	124227597
SRR10612066.5272941	chr9	14797513	14801697
SRR10612066.5273890	chr2	230356616	230356733
SRR10612066.5274102	chr14	20811410	20811530
SRR10612066.5274523	chr2	230356624	230356733
SRR10612066.5274529	chr2	230356616	230356726
SRR10612066.5275166	chr2	207145347	207156762
SRR10612066.5275280	chr2	230356616	230356730
SRR10612066.5275465	chr15	40760100	40760237
SRR10612066.5275551	chr2	230356623	230356733
SRR10612066.5275838	chr1	6660054	6660210
SRR10612066.5276398	chr3	100502286	100502449
SRR10612066.5276600	chr1	152223846	152223936
SRR10612066.5276839	chr2	230356621	230356748
SRR10612066.5276928	chr9	130616646	130616753
SRR10612066.5277395	chr2	230356616	230356733
SRR10612066.5277413	chr6	126842801	126843330
SRR10612066.5277635	chr18	5536190	5536334
SRR10612066.5277924	chr10	5956442	5956541
SRR10612066.5278751	chr8	130908777	130908940
SRR10612066.5278878	chr14	20811245	20811396
SRR10612066.5278949	chr12	53571488	53571595
SRR10612066.5279617	chr2	230356616	230356730
SRR10612066.5279664	chr16	30089169	30089311
SRR10612066.5279808	chr11	101988989	101989104
SRR10612066.5279831	chr2	230356643	230356748
SRR10612066.5279967	chr7	6749950	6750094
SRR10612066.5280537	chr12	112644937	112645054
SRR10612066.5280851	chr14	90449496	90450951
SRR10612066.5280943	chr2	230356640	230356748
SRR10612066.5281154	chr2	230356647	230356737
SRR10612066.5281612	chr11	87181516	87181623
SRR10612066.5281784	chr2	230356616	230356732
SRR10612066.5282797	chr19	12527682	12528666
SRR10612066.5282869	chr14	20811274	20811379
SRR10612066.5282980	chr9	127288037	127288162
SRR10612066.5283224	chr6	82920531	82920611
SRR10612066.5283815	chr2	230356616	230356735
SRR10612066.5283901	chr15	33537828	33537922
SRR10612066.5284181	chr11	44687860	44687972
SRR10612066.5284543	chr10	76639725	76639867
SRR10612066.5284676	chr2	230356616	230356726
SRR10612066.5285302	chr11	78176922	78204242
SRR10612066.5285880	chr17	42170693	42170793
SRR10612066.5286284	chr9	140966266	140966428
SRR10612066.5286462	chr16	27447915	27448095
SRR10612066.5286763	chr2	42513432	42515399
SRR10612066.5288481	chr4	129919064	129920934
SRR10612066.5288493	chr6	4717576	4717729
SRR10612066.5288780	chr2	74041833	74041979
SRR10612066.5288935	chr14	20811264	20811350
SRR10612066.5289454	chr11	57099625	57099897
SRR10612066.5289488	chr5	41806439	41806536
SRR10612066.5289976	chr9	34492942	34493140
SRR10612066.5290305	chrX	48563650	48563742
SRR10612066.5290388	chr5	55046290	55046393
SRR10612066.5290834	chr7	43757419	43757580
SRR10612066.5291767	chr2	230356647	230356747
SRR10612066.5292510	chr2	230356630	230356733
SRR10612066.5292523	chr14	63754244	63754369
SRR10612066.5293375	chr7	15361383	15361539
SRR10612066.5293587	chr1	185204550	185204688
SRR10612066.5293719	chr2	230356639	230356747
SRR10612066.5294022	chr2	230356616	230356733
SRR10612066.5294756	chr2	230356616	230356733
SRR10612066.5294871	chr2	230356616	230356733
SRR10612066.5294965	chrX	15863084	15863220
SRR10612066.5295000	chr3	13373863	13373972
SRR10612066.5295247	chr11	66467015	66468112
SRR10612066.5295638	chr19	16688168	16688335
SRR10612066.5295800	chr7	157235298	157235390
SRR10612066.5295989	chr14	92597379	92600386
SRR10612066.5296040	chr3	51454129	51454258
SRR10612066.5296513	chr2	230356616	230356717
SRR10612066.5297289	chr2	230356616	230356730
SRR10612066.5297748	chr6	7140243	7140363
SRR10612066.5297920	chr1	156714809	156714925
SRR10612066.5298587	chr15	68261815	68261932
SRR10612066.5298944	chr6	152924097	152924201
SRR10612066.5299307	chr19	54947512	54947640
SRR10612066.5300571	chr2	230356617	230356729
SRR10612066.5301178	chr2	196544791	196548632
SRR10612066.5301474	chr2	190202600	190212918
SRR10612066.5301504	chr2	39146501	39148566
SRR10612066.5301671	chr2	230356616	230356725
SRR10612066.5301776	chr18	37001076	37001234
SRR10612066.5302957	chr10	120442727	120442828
SRR10612066.5303061	chr2	230356643	230356747
SRR10612066.5303192	chr11	38013662	38015004
SRR10612066.5303367	chr3	15300534	15300659
SRR10612066.5303471	chr13	32899233	32900287
SRR10612066.5304080	chr3	193848821	193848947
SRR10612066.5305572	chr2	230356648	230356747
SRR10612066.5305615	chr1	49779082	49779264
SRR10612066.5305634	chr2	230356628	230356747
SRR10612066.5305775	chr2	230356616	230356733
SRR10612066.5306138	chr9	115030457	115038261
SRR10612066.5306706	chr2	230356615	230356733
SRR10612066.5306917	chr12	94782569	94782710
SRR10612066.5307191	chr21	47095653	47095778
SRR10612066.5307303	chr14	20811266	20811356
SRR10612066.5308300	chr4	20717769	20717872
SRR10612066.5308546	chr2	136467001	136467798
SRR10612066.5309037	chr19	1206419	1206629
SRR10612066.5309288	chr2	157863367	157863500
SRR10612066.5310082	chr5	82491583	82500710
SRR10612066.5310316	chr1	42284679	42284854
SRR10612066.5312034	chr5	176562958	176618905
SRR10612066.5312489	chr3	9881891	9882252
SRR10612066.5312896	chr5	141513425	141513536
SRR10612066.5313144	chr19	50285063	50285331
SRR10612066.5313754	chr15	72338281	72338392
SRR10612066.5314041	chr1	32823273	32823396
SRR10612066.5314053	chr7	64056148	64056263
SRR10612066.5314404	chr2	230356616	230356733
SRR10612066.5314531	chr3	107463303	107463384
SRR10612066.5314723	chr2	230356617	230356733
SRR10612066.5314761	chr12	49854705	49854816
SRR10612066.5315098	chr10	51592378	51592525
SRR10612066.5315189	chr2	230356616	230356743
SRR10612066.5315212	chr17	65144786	65146100
SRR10612066.5315289	chr2	136232826	136288893
SRR10612066.5315781	chr17	56865035	56865534
SRR10612066.5315788	chr17	30179640	30179763
SRR10612066.5316186	chr2	230356616	230356735
SRR10612066.5316409	chr7	45621452	45621566
SRR10612066.5316542	chr1	114522334	114522482
SRR10612066.5317213	chr22	50217836	50217940
SRR10612066.5317235	chr2	230356616	230356733
SRR10612066.5318602	chrX	132578801	132587488
SRR10612066.5318820	chr2	230356639	230356747
SRR10612066.5319096	chr2	230356616	230356733
SRR10612066.5319849	chr1	35484953	35486068
SRR10612066.5320013	chr7	131060182	131084193
SRR10612066.5320250	chr6	90834927	90835033
SRR10612066.5320350	chr20	45920542	45923525
SRR10612066.5321494	chr2	230356636	230356749
SRR10612066.5322015	chr12	123297910	123310996
SRR10612066.5322419	chr16	69317947	69318149
SRR10612066.5322635	chr2	230356630	230356751
SRR10612066.5322815	chr14	20811283	20811375
SRR10612066.5322920	chr9	116256572	116256711
SRR10612066.5324524	chr10	22896856	22898653
SRR10612066.5324997	chr17	6007453	6007562
SRR10612066.5325438	chr17	18456638	18457366
SRR10612066.5325753	chr2	230356641	230356748
SRR10612066.5325847	chr13	100018528	100018662
SRR10612066.5326006	chr7	104807850	104808541
SRR10612066.5326196	chr5	145475116	145475239
SRR10612066.5326213	chr2	230356624	230356733
SRR10612066.5326617	chr2	230356616	230356733
SRR10612066.5326866	chr2	230356616	230356750
SRR10612066.5327268	chr22	24524797	24524899
SRR10612066.5327571	chr15	83916278	83916619
SRR10612066.5327642	chr14	20811245	20811338
SRR10612066.5327908	chr2	54245847	54245942
SRR10612066.5327975	chrX	105090036	105090137
SRR10612066.5328777	chr11	121362153	121362281
SRR10612066.5329781	chr17	42170690	42170795
SRR10612066.5329874	chr2	230356616	230356728
SRR10612066.5329944	chr10	47723012	47723182
SRR10612066.5331299	chr7	142639335	142639476
SRR10612066.5331367	chr2	128747138	128747442
SRR10612066.5331385	chr2	230356616	230356730
SRR10612066.5331770	chr19	37065220	37065324
SRR10612066.5332025	chr2	73717177	73717282
SRR10612066.5334274	chr6	58061977	58062351
SRR10612066.5334339	chr1	43162358	43162503
SRR10612066.5334621	chr4	127172721	127172852
SRR10612066.5335081	chr3	52794822	52797603
SRR10612066.5335731	chr2	230356641	230356748
SRR10612066.5336093	chr3	51184649	51184803
SRR10612066.5336097	chr2	230356616	230356731
SRR10612066.5336168	chr2	230356628	230356747
SRR10612066.5336248	chr7	102874309	102878224
SRR10612066.5336313	chrX	149115540	149115657
SRR10612066.5336502	chr12	95777349	95777538
SRR10612066.5336840	chr22	28779032	28782401
SRR10612066.5337399	chr7	65924082	65924269
SRR10612066.5337567	chr4	88116476	88116844
SRR10612066.5337684	chr3	101212709	101231972
SRR10612066.5337901	chr2	230356616	230356733
SRR10612066.5338418	chr19	38895810	38895898
SRR10612066.5338890	chr21	10944668	10944779
SRR10612066.5339199	chr8	42259410	42259533
SRR10612066.5340569	chr2	230356640	230356748
SRR10612066.5341443	chr1	94946032	94946124
SRR10612066.5341454	chr14	72525421	72525538
SRR10612066.5342443	chr13	33556809	33556968
SRR10612066.5342598	chr7	8258032	8260933
SRR10612066.5342792	chr22	50845179	50845306
SRR10612066.5344501	chr6	34652219	34652356
SRR10612066.5344676	chr11	33308530	33308653
SRR10612066.5344866	chr2	230356616	230356728
SRR10612066.5345304	chr16	2436212	2445884
SRR10612066.5345388	chr2	230356616	230356733
SRR10612066.5345487	chr1	113558442	113559032
SRR10612066.5346052	chr12	41685753	41685895
SRR10612066.5346119	chr2	44732835	44776821
SRR10612066.5346580	chr9	340202	340290
SRR10612066.5346732	chr2	230356616	230356733
SRR10612066.5346882	chr22	41738535	41739575
SRR10612066.5346885	chr2	230356640	230356747
SRR10612066.5347787	chr14	20811264	20811365
SRR10612066.5347969	chr12	6393739	6393841
SRR10612066.5348097	chr19	50498453	50498534
SRR10612066.5348163	chr22	38918919	38919064
SRR10612066.5348560	chr2	230356641	230356745
SRR10612066.5348610	chr1	33413896	33415203
SRR10612066.5349499	chr1	193119433	193121575
SRR10612066.5349563	chr2	230356624	230356733
SRR10612066.5350092	chr3	9731703	9739430
SRR10612066.5350340	chr2	230356616	230356733
SRR10612066.5350752	chr3	9881891	9882252
SRR10612066.5351376	chr14	53066927	53067010
SRR10612066.5351541	chr2	230356616	230356733
SRR10612066.5351739	chr2	230356639	230356747
SRR10612066.5351968	chr2	230356627	230356743
SRR10612066.5352356	chr5	154179454	154179583
SRR10612066.5353166	chr7	63400339	63400449
SRR10612066.5353625	chr2	230356622	230356733
SRR10612066.5353654	chr11	33308312	33308455
SRR10612066.5355061	chr9	340202	340290
SRR10612066.5355469	chr20	42839342	42839469
SRR10612066.5355957	chr11	87320420	87320522
SRR10612066.5356033	chr2	230356616	230356732
SRR10612066.5356252	chr11	689577	689824
SRR10612066.5356478	chr2	230356616	230356718
SRR10612066.5356500	chr7	156945121	156945288
SRR10612066.5357860	chr13	113951758	113960845
SRR10612066.5358195	chr15	80749345	80749491
SRR10612066.5358213	chr10	135371088	135371210
SRR10612066.5359627	chr11	3883171	3883272
SRR10612066.5359936	chr9	78722229	78772005
SRR10612066.5361301	chr2	230356616	230356728
SRR10612066.5361816	chr18	51797801	51800415
SRR10612066.5362136	chr5	137519236	137519679
SRR10612066.5362942	chr1	29665271	29686003
SRR10612066.5363078	chr22	33260913	33265113
SRR10612066.5364271	chr2	230356640	230356747
SRR10612066.5364700	chr6	24664146	24664307
SRR10612066.5365079	chr7	102553537	102669867
SRR10612066.5365212	chr14	31778201	31778307
SRR10612066.5365632	chr2	230356629	230356749
SRR10612066.5365690	chr2	230356616	230356730
SRR10612066.5365939	chr2	63756767	63756949
SRR10612066.5365946	chr2	171854248	171854406
SRR10612066.5366055	chr11	62300913	62301061
SRR10612066.5366135	chr8	58944631	58944757
SRR10612066.5367180	chr1	203831968	203832094
SRR10612066.5367356	chr5	167982211	167982373
SRR10612066.5367435	chr2	230356610	230356733
SRR10612066.5368411	chr2	230356644	230356748
SRR10612066.5368474	chr2	230356620	230356750
SRR10612066.5369018	chr2	230356616	230356732
SRR10612066.5369046	chr5	74495452	74526464
SRR10612066.5369225	chr4	76380138	76380231
SRR10612066.5369446	chr2	230356616	230356728
SRR10612066.5369657	chr7	107643042	107643186
SRR10612066.5370202	chr11	64807181	64807306
SRR10612066.5370676	chr1	31509982	31510116
SRR10612066.5371413	chr6	161470478	161470641
SRR10612066.5372744	chrX	8140230	8149211
SRR10612066.5373079	chr2	116077368	116077456
SRR10612066.5373847	chr2	230356616	230356726
SRR10612066.5374222	chr2	230356640	230356748
SRR10612066.5374413	chr8	124443032	124444370
SRR10612066.5375576	chr14	50781230	50781322
SRR10612066.5377391	chr11	114052446	114052558
SRR10612066.5379097	chr2	213280627	213280763
SRR10612066.5379729	chr11	47091997	47092141
SRR10612066.5379839	chr4	148787927	148800412
SRR10612066.5380210	chr9	115216640	115216805
SRR10612066.5380318	chr1	59787386	59805673
SRR10612066.5380339	chr8	68015276	68018157
SRR10612066.5380372	chr19	40740940	40741056
SRR10612066.5380868	chr7	45621383	45621568
SRR10612066.5381059	chr2	230356616	230356733
SRR10612066.5381072	chr8	91963443	91963580
SRR10612066.5381125	chr2	230356625	230356731
SRR10612066.5381699	chr2	230356616	230356725
SRR10612066.5382400	chr22	28993855	28994347
SRR10612066.5382934	chr13	80111537	80111624
SRR10612066.5383160	chr3	122230576	122230738
SRR10612066.5383196	chr13	19384095	19384221
SRR10612066.5383317	chr1	120594490	120594582
SRR10612066.5383501	chr8	136659287	136659390
SRR10612066.5384286	chr12	40443822	40443924
SRR10612066.5384299	chr14	20811283	20811450
SRR10612066.5384567	chr19	17167276	17167379
SRR10612066.5385034	chr13	113857242	113857380
SRR10612066.5385979	chr11	108204928	108205032
SRR10612066.5386783	chr16	698213	698337
SRR10612066.5386874	chr22	35812724	35812807
SRR10612066.5387729	chr6	74228660	74228819
SRR10612066.5387855	chr11	62300937	62301068
SRR10612066.5389654	chr7	121714100	121714236
SRR10612066.5389738	chr2	230356616	230356731
SRR10612066.5390052	chr14	24675161	24675308
SRR10612066.5390235	chr1	158182460	158182721
SRR10612066.5390425	chr9	86407873	86414168
SRR10612066.5390881	chr2	230356644	230356747
SRR10612066.5391168	chr19	36249227	36249351
SRR10612066.5391214	chr2	230356624	230356733
SRR10612066.5391483	chr14	20811266	20811384
SRR10612066.5391777	chr1	46164780	46164906
SRR10612066.5392267	chr11	8518069	8518265
SRR10612066.5392526	chr2	230356626	230356730
SRR10612066.5393230	chr10	132057917	132058059
SRR10612066.5394226	chr11	84418709	84418800
SRR10612066.5394335	chr7	94448623	94448735
SRR10612066.5394889	chr17	43233365	43233536
SRR10612066.5395161	chr2	230356619	230356750
SRR10612066.5395658	chr8	136659301	136660837
SRR10612066.5395943	chr15	71207784	71207942
SRR10612066.5396149	chr13	113951751	113960845
SRR10612066.5396531	chr1	158182460	158182721
SRR10612066.5396794	chr2	230356627	230356748
SRR10612066.5396803	chr1	31447518	31447652
SRR10612066.5398332	chr18	26297985	26301011
SRR10612066.5398643	chr7	99163733	99163905
SRR10612066.5399098	chr2	230356616	230356733
SRR10612066.5399651	chr2	230356616	230356728
SRR10612066.5400592	chr18	33740893	33751127
SRR10612066.5400839	chr11	93141396	93141501
SRR10612066.5401066	chr14	20811245	20811353
SRR10612066.5401139	chr9	115030329	115060196
SRR10612066.5401223	chr18	26734010	26734142
SRR10612066.5401923	chr1	197203535	197203737
SRR10612066.5402057	chr20	17695864	17696022
SRR10612066.5402499	chr2	230356616	230356732
SRR10612066.5403085	chr14	20811248	20811331
SRR10612066.5403877	chr12	109051210	109051333
SRR10612066.5403902	chr2	230356627	230356750
SRR10612066.5404119	chr2	230356624	230356729
SRR10612066.5404830	chr5	2788308	2788436
SRR10612066.5406563	chr7	132720349	132720571
SRR10612066.5406749	chr5	34415976	34416096
SRR10612066.5406957	chr17	28050851	28051016
SRR10612066.5409129	chr9	131070544	131070688
SRR10612066.5409429	chr2	183995176	183995255
SRR10612066.5409759	chr6	147038678	147042568
SRR10612066.5409819	chr6	97613229	97613313
SRR10612066.5411250	chr2	207728119	207799725
SRR10612066.5412001	chr2	58248026	58248176
SRR10612066.5412159	chr14	20811232	20811358
SRR10612066.5412427	chr5	36984861	36984985
SRR10612066.5412644	chr16	68961468	69008075
SRR10612066.5412728	chr2	230356616	230356726
SRR10612066.5412902	chr2	230356616	230356715
SRR10612066.5413037	chr11	50291205	50291286
SRR10612066.5413081	chr19	14674886	14675625
SRR10612066.5413110	chr6	32941654	32941839
SRR10612066.5413849	chr2	230356616	230356731
SRR10612066.5413892	chr14	20811266	20811436
SRR10612066.5414301	chr8	119046367	119046508
SRR10612066.5414631	chr2	230356616	230356728
SRR10612066.5414784	chr2	230356616	230356728
SRR10612066.5415903	chr1	84551704	84551917
SRR10612066.5416321	chr9	125833008	125833175
SRR10612066.5416749	chr2	230356616	230356733
SRR10612066.5416829	chr15	22534515	22534603
SRR10612066.5416899	chr2	230356616	230356733
SRR10612066.5417040	chr2	230356616	230356730
SRR10612066.5417265	chr2	154939309	154939441
SRR10612066.5417480	chr14	31808006	31808262
SRR10612066.5417564	chr20	32619327	32659916
SRR10612066.5417647	chr22	29013607	29013738
SRR10612066.5418439	chr2	230356615	230356734
SRR10612066.5418994	chr13	108194039	108194196
