readnames	chr	start	end	count
SRR10612066.594626	chr4	8477479	8477636	1
SRR10612066.594692	chr7	48886357	48965260	1
SRR10612066.594757	chr9	139836032	139836652	1
SRR10612066.594795	chr15	83876283	83876428	1
SRR10612066.594968_SRR10612066.2832735	chr14	102793198	102793316	2
SRR10612066.595331	chr10	1123853	1130476	1
SRR10612066.595373	chr7	117853033	117853158	1
SRR10612066.595515	chr18	34565063	34565307	1
SRR10612066.595710	chr12	3235273	3235607	1
SRR10612066.595726	chr7	123366564	123366660	1
SRR10612066.596062	chr14	55243132	55251295	1
SRR10612066.596448	chr5	89922327	89922971	1
SRR10612066.596514_SRR10612066.3433982	chr14	29711506	29711616	2
SRR10612066.596555	chr1	92442708	92443753	1
SRR10612066.596573	chr13	19787077	19787189	1
SRR10612066.596594	chr21	29904884	29905091	1
SRR10612066.596632	chr21	15249365	15268978	1
SRR10612066.596666	chr13	30727902	30728535	1
SRR10612066.596703	chr13	40039264	40039422	1
SRR10612066.596712_SRR10612066.5932962_SRR10612066.6637864	chr6	43337068	43337160	3
SRR10612066.596726	chr7	99822663	99822832	1
SRR10612066.596767	chr7	35050124	35204543	1
SRR10612066.597072	chr10	103558917	103559139	1
SRR10612066.597116	chr13	37306380	37306534	1
SRR10612066.597200_SRR10612066.1270344_SRR10612066.3091668	chr15	82991940	83124458	3
SRR10612066.597557	chr2	236663449	236663535	1
SRR10612066.597561	chr15	57563723	57564054	1
SRR10612066.597670	chrX	150392160	150392260	1
SRR10612066.597713	chr12	121158393	121158681	1
SRR10612066.597755	chr14	59951238	59954459	1
SRR10612066.598188	chr17	38024476	38027750	1
SRR10612066.598203	chr7	155448568	155448692	1
SRR10612066.598334	chr19	45412490	45412639	1
SRR10612066.598403	chr20	34284415	34284507	1
SRR10612066.598427	chr6	31935100	31935573	1
SRR10612066.598438	chr4	20706280	20715129	1
SRR10612066.598456	chr3	123813248	123813381	1
SRR10612066.598463	chr2	24962299	24981025	1
SRR10612066.598467_SRR10612066.624642	chr15	40920283	40920851	2
SRR10612066.598791_SRR10612066.6799009_SRR10612066.6899939	chr12	19646805	19653158	3
SRR10612066.598794	chr19	45854320	45854687	1
SRR10612066.598815	chr2	97941429	98097931	1
SRR10612066.598848	chr4	96075796	96078030	1
SRR10612066.598856	chr12	122944923	122945120	1
SRR10612066.598919	chr19	580428	582585	1
SRR10612066.598997	chr5	104085988	104086331	1
SRR10612066.599007	chr1	115269604	115269713	1
SRR10612066.599047	chrY	15467009	15467104	1
SRR10612066.599081_SRR10612066.1250553_SRR10612066.1818761_SRR10612066.2064374_SRR10612066.3433425	chr6	33863149	33863310	5
SRR10612066.599225	chr3	127841293	127841703	1
SRR10612066.599309	chr6	88220499	88220716	1
SRR10612066.599421	chr9	114392311	114392799	1
SRR10612066.599451	chr1	44208940	44209294	1
SRR10612066.599461	chr14	58962211	58965546	1
SRR10612066.599526	chr6	34846280	34846447	1
SRR10612066.599555	chr3	186288674	186290019	1
SRR10612066.599732	chr2	145704285	145704522	1
SRR10612066.599757	chr19	36174886	36175068	1
SRR10612066.599760	chr3	169889221	169896693	1
SRR10612066.599780	chr7	135848897	135849062	1
SRR10612066.599839	chr2	99781298	99804720	1
SRR10612066.599846_SRR10612066.1911552	chr22	50900839	50901103	2
SRR10612066.600003	chr4	103853401	103866480	1
SRR10612066.600147	chr14	104038009	104038151	1
SRR10612066.600177	chr11	8410081	8410172	1
SRR10612066.600220	chr10	101370916	101373536	1
SRR10612066.600230	chr19	31042779	31043027	1
SRR10612066.600257	chr10	115243840	115243989	1
SRR10612066.600402	chr7	87360389	87360538	1
SRR10612066.600483	chr9	100125217	100125924	1
SRR10612066.600648	chr9	35546872	35547054	1
SRR10612066.600649	chr15	44316793	44316926	1
SRR10612066.600696	chr3	99602411	99602582	1
SRR10612066.600847	chr2	6774726	6775045	1
SRR10612066.600976	chr5	136428730	136428860	1
SRR10612066.601005	chr10	89525675	89536186	1
SRR10612066.601055	chr7	333506	333636	1
SRR10612066.601073	chr5	1617855	1619419	1
SRR10612066.601102	chr7	17540255	17540522	1
SRR10612066.601198_SRR10612066.1382458	chr7	71633180	71633293	2
SRR10612066.601299_SRR10612066.5515362	chr1	41540948	41541073	2
SRR10612066.601325	chr19	7704077	7704509	1
SRR10612066.601432	chr4	1837515	1837754	1
SRR10612066.601796	chr3	67750880	67751060	1
SRR10612066.601957	chr5	70505336	70523505	1
SRR10612066.602085_SRR10612066.2397916	chr11	65272957	65273147	2
SRR10612066.602270_SRR10612066.5868100_SRR10612066.5763923	chr9	115030329	115030447	3
SRR10612066.602337	chr7	75021195	75021428	1
SRR10612066.602394_SRR10612066.910616_SRR10612066.2512016_SRR10612066.5486207_SRR10612066.5766377_SRR10612066.5841377_SRR10612066.5883065_SRR10612066.6192988_SRR10612066.6380064_SRR10612066.6616075_SRR10612066.6782954_SRR10612066.6811630_SRR10612066.6895068_SRR10612066.6918606_SRR10612066.7021334_SRR10612066.7197987_SRR10612066.3219232_SRR10612066.4223107_SRR10612066.4984940_SRR10612066.5428083_SRR10612066.5959182	chr3	196842872	196846352	21
SRR10612066.602396	chr20	3236771	3245172	1
SRR10612066.602420	chr16	4621560	4637114	1
SRR10612066.602497	chr17	65163755	65174949	1
SRR10612066.602519	chr1	47037812	47040695	1
SRR10612066.602543	chr1	92879356	92879552	1
SRR10612066.602614	chr5	101705748	101861580	1
SRR10612066.602676	chr15	24361841	24423018	1
SRR10612066.602776	chrX	2264101	2264276	1
SRR10612066.602854	chr4	112610084	112611456	1
SRR10612066.602855_SRR10612066.86611	chr7	106831484	106831630	2
SRR10612066.602876	chr6	77232483	77271367	1
SRR10612066.603143	chr6	30889233	30889339	1
SRR10612066.603324_SRR10612066.610499	chr17	66148360	66148612	2
SRR10612066.603405_SRR10612066.6600161	chr17	7402404	7402813	2
SRR10612066.603551	chr16	22507610	22553185	1
SRR10612066.603684_SRR10612066.3339711_SRR10612066.4570610_SRR10612066.4770500_SRR10612066.5068071_SRR10612066.6889059_SRR10612066.7053806_SRR10612066.519075_SRR10612066.1959955_SRR10612066.3374935_SRR10612066.3380912	chr1	178708537	178708673	11
SRR10612066.603746	chr2	233728361	233728812	1
SRR10612066.603818	chr4	110148394	110148617	1
SRR10612066.603994	chr1	186394263	186405384	1
SRR10612066.604084	chr7	5717074	5717360	1
SRR10612066.604206	chr4	87089824	87089969	1
SRR10612066.604298	chr4	48542462	48542587	1
SRR10612066.604316	chr2	71243973	71267265	1
SRR10612066.604406	chr6	44971507	44982630	1
SRR10612066.604515	chr5	40919777	40919921	1
SRR10612066.604518	chr5	110740173	110740360	1
SRR10612066.604536	chr19	55676760	55677319	1
SRR10612066.604562	chr1	155306391	155306554	1
SRR10612066.604585_SRR10612066.629510	chr6	155187534	155187687	2
SRR10612066.604655_SRR10612066.2945510	chr10	79531701	79531819	2
SRR10612066.604683	chr2	160334271	160334438	1
SRR10612066.604719	chr7	45108047	45108167	1
SRR10612066.604726	chr8	43078789	43093921	1
SRR10612066.604752	chr9	103275595	103279052	1
SRR10612066.605181	chr9	98645028	98645110	1
SRR10612066.605432_SRR10612066.2837793	chr17	34495777	34583940	2
SRR10612066.605756	chr12	88543997	88544315	1
SRR10612066.605877	chr5	109153096	109155585	1
SRR10612066.606058	chr9	108510363	108511562	1
SRR10612066.606301	chr4	26756165	26756327	1
SRR10612066.606483	chr7	135857618	135857733	1
SRR10612066.606633_SRR10612066.868200_SRR10612066.1953069_SRR10612066.2456214_SRR10612066.3264314_SRR10612066.3381421_SRR10612066.4351754_SRR10612066.400248_SRR10612066.2576615	chr14	55174250	55174373	9
SRR10612066.607070	chr10	91472243	91472333	1
SRR10612066.607121	chr3	47728359	47801774	1
SRR10612066.607233	chr16	87149937	87150160	1
SRR10612066.607243	chr1	155691475	155691588	1
SRR10612066.607328	chr11	47734490	47734598	1
SRR10612066.607380	chr2	37070644	37070756	1
SRR10612066.607399	chr17	34561891	34663562	1
SRR10612066.607507_SRR10612066.5456549_SRR10612066.5824253	chr2	114210719	114214748	3
SRR10612066.607549	chr7	29416750	29416946	1
SRR10612066.607598	chr2	215203929	215204050	1
SRR10612066.607660	chr9	128504566	128505118	1
SRR10612066.607749	chr2	27700439	27700930	1
SRR10612066.607808	chr1	220277790	220277990	1
SRR10612066.607865	chr10	99150535	99160125	1
SRR10612066.607894	chr3	157941623	157941805	1
SRR10612066.607921	chr16	57789788	57789959	1
SRR10612066.608201_SRR10612066.1974304_SRR10612066.4798826_SRR10612066.5270529_SRR10612066.5986563_SRR10612066.6608850_SRR10612066.4911401_SRR10612066.6797338	chr18	34539279	34557186	8
SRR10612066.608213	chr8	43095886	43096981	1
SRR10612066.608340	chr12	2907919	2909105	1
SRR10612066.608344	chr22	38897536	38897799	1
SRR10612066.608537	chrX	118214811	118215011	1
SRR10612066.608866	chr11	126059036	126059191	1
SRR10612066.608970	chr4	23795329	23795651	1
SRR10612066.609072	chr7	156435432	156435684	1
SRR10612066.609074	chr5	153662630	153662815	1
SRR10612066.609345	chr12	48463364	48463546	1
SRR10612066.609364	chr22	41613808	41614075	1
SRR10612066.609375	chr20	60703463	60703739	1
SRR10612066.609444	chr17	40154832	40154961	1
SRR10612066.609467	chr20	18292788	18292881	1
SRR10612066.609587	chr6	33836315	33836481	1
SRR10612066.609602	chr11	31327922	31329340	1
SRR10612066.609691	chr6	86283996	86303564	1
SRR10612066.609693	chr5	12242666	12242953	1
SRR10612066.609772	chr1	142660038	142688341	1
SRR10612066.609817	chr11	57466943	57467118	1
SRR10612066.609940	chrX	90562793	90605396	1
SRR10612066.610071	chr9	129837056	129837377	1
SRR10612066.610112	chr2	32654262	32654394	1
SRR10612066.610121	chr7	64526654	64527393	1
SRR10612066.610277	chr1	29479356	29479756	1
SRR10612066.610355	chr17	70740410	70740764	1
SRR10612066.610485	chr22	41240861	41246211	1
SRR10612066.610575	chr15	83381544	83381682	1
SRR10612066.610591	chr3	193740949	193745371	1
SRR10612066.610752	chr16	579862	579972	1
SRR10612066.610762	chr12	104910535	104910725	1
SRR10612066.610876	chr19	885924	890166	1
SRR10612066.611020	chr12	69641354	69641607	1
SRR10612066.611049	chr10	33588868	33589057	1
SRR10612066.611316	chr12	53910000	53910169	1
SRR10612066.611391	chr2	153570921	153571041	1
SRR10612066.611393	chr9	38478452	38490131	1
SRR10612066.611505_SRR10612066.660363	chr2	25043399	25043482	2
SRR10612066.611591	chr4	119622645	119622850	1
SRR10612066.611669	chrX	108923073	108923245	1
SRR10612066.611670	chr12	123471076	123471267	1
SRR10612066.611718	chr16	19656157	19659204	1
SRR10612066.611795	chr19	58519971	58520107	1
SRR10612066.611864_SRR10612066.5191687_SRR10612066.6149072	chr16	19745088	19746746	3
SRR10612066.611924	chr10	45906542	45906844	1
SRR10612066.612574_SRR10612066.956901	chr12	55808289	55808400	2
SRR10612066.612896	chr5	104580645	104580959	1
SRR10612066.613029_SRR10612066.3290635_SRR10612066.5446051_SRR10612066.5469849_SRR10612066.6693685_SRR10612066.1882745	chr16	11370172	11370337	6
SRR10612066.613031_SRR10612066.3020956	chr2	160592375	160592547	2
SRR10612066.613164	chr3	195702645	195704049	1
SRR10612066.613185	chr1	167692159	167692563	1
SRR10612066.613351	chr1	221626806	221626940	1
SRR10612066.613372	chr6	43578866	43579042	1
SRR10612066.613542	chr8	145515475	145535288	1
SRR10612066.613578	chr9	116005915	116006077	1
SRR10612066.613603_SRR10612066.6150972	chr13	77700453	77703367	2
SRR10612066.613714	chr18	60072579	60073413	1
SRR10612066.613737	chr8	93075523	93075678	1
SRR10612066.613740	chr7	151653544	151653648	1
SRR10612066.613770	chr1	143949609	143949752	1
SRR10612066.613824	chrY	24593578	24617171	1
SRR10612066.613861	chrX	153589699	153590630	1
SRR10612066.613952	chr7	92936512	92936720	1
SRR10612066.614141	chr1	148253893	148258802	1
SRR10612066.614165	chr10	104761793	104762067	1
SRR10612066.614179	chr3	44958396	44958550	1
SRR10612066.614293	chr6	139499074	139499444	1
SRR10612066.614422	chr9	12108716	12108806	1
SRR10612066.614504_SRR10612066.5976458	chr1	89570012	89570450	2
SRR10612066.614594	chr10	48910749	49227625	1
SRR10612066.614928	chr10	28831747	28831836	1
SRR10612066.615212	chr11	34988663	34988906	1
SRR10612066.615219	chr3	4091035	4091252	1
SRR10612066.615223	chr9	71835861	71836340	1
SRR10612066.615230	chr1	219384832	219384953	1
SRR10612066.615232	chr20	33077633	33092158	1
SRR10612066.615301	chr1	148260067	148266345	1
SRR10612066.615395	chr7	74285293	74490621	1
SRR10612066.615398	chr10	37469267	37481194	1
SRR10612066.615613_SRR10612066.2130118	chr11	65268938	65269713	2
SRR10612066.615615	chr7	75624102	75624347	1
SRR10612066.615636	chr19	50270371	50285228	1
SRR10612066.615692_SRR10612066.4407246	chr14	53654748	53656655	2
SRR10612066.615744	chr16	2296859	2301427	1
SRR10612066.615827	chr9	136530106	136530209	1
SRR10612066.616058	chr5	149755473	149755623	1
SRR10612066.616090	chr10	24802422	24802558	1
SRR10612066.616178	chr6	169812263	169812405	1
SRR10612066.616214_SRR10612066.3601245	chr2	95429331	95429440	2
SRR10612066.616216	chr13	25366480	25366597	1
SRR10612066.616277	chr15	51444858	51445112	1
SRR10612066.616473	chr9	139360757	139360927	1
SRR10612066.616662	chr1	166472824	166473571	1
SRR10612066.616715	chr1	43147243	43147456	1
SRR10612066.616774	chr6	20643098	20643333	1
SRR10612066.616806	chr4	86574852	86575108	1
SRR10612066.616818	chr6	1099682	1100025	1
SRR10612066.616865	chr3	8854599	8854901	1
SRR10612066.616886	chr15	87915679	87915985	1
SRR10612066.616903	chr6	43594589	43597011	1
SRR10612066.616919	chr20	10513286	10513451	1
SRR10612066.616944	chr1	93171653	93172123	1
SRR10612066.617029_SRR10612066.3512191	chr18	48323389	48323542	2
SRR10612066.617043	chr12	121248618	121341779	1
SRR10612066.617096	chr2	86309665	86309935	1
SRR10612066.617313	chr12	111990174	111990781	1
SRR10612066.617491	chr8	124812062	124818334	1
SRR10612066.617887	chr5	21511077	21511221	1
SRR10612066.618112	chr2	37223660	37223803	1
SRR10612066.618243	chr21	19617167	19617281	1
SRR10612066.618428	chr15	84860422	84957773	1
SRR10612066.618538	chr11	65204453	65204616	1
SRR10612066.618570	chr18	74162943	74163137	1
SRR10612066.618618	chr16	71799433	71803578	1
SRR10612066.618630_SRR10612066.6473744	chr11	2153382	2153512	2
SRR10612066.618680	chr16	85705345	85705527	1
SRR10612066.618861	chr9	71835873	71836155	1
SRR10612066.619049	chr22	42136671	42136922	1
SRR10612066.619170	chr8	12589256	12594535	1
SRR10612066.619294	chr4	16241411	16241576	1
SRR10612066.619329	chr7	130041842	130042306	1
SRR10612066.619382	chr9	7095420	7095592	1
SRR10612066.619396	chr1	23587904	23588093	1
SRR10612066.619425_SRR10612066.5622525_SRR10612066.5931313	chr1	92459636	92459808	3
SRR10612066.619456	chr18	13001497	13008527	1
SRR10612066.619523	chr7	142983423	142983606	1
SRR10612066.619565	chr2	109286757	109286982	1
SRR10612066.619665	chr8	80884022	80884166	1
SRR10612066.619693	chr3	39050938	39051231	1
SRR10612066.619724	chrX	63424072	63424167	1
SRR10612066.619754	chr7	131084074	131096116	1
SRR10612066.619760	chr6	71136271	71162274	1
SRR10612066.619775_SRR10612066.1831848_SRR10612066.3804837_SRR10612066.4112596_SRR10612066.1612150_SRR10612066.3667970	chr5	169960768	169960902	6
SRR10612066.620124	chr7	35937859	36006136	1
SRR10612066.620179	chr1	201345235	201345471	1
SRR10612066.620215	chr1	87416965	87417126	1
SRR10612066.620219	chr16	20818462	20818974	1
SRR10612066.620273	chr13	25051853	25052415	1
SRR10612066.620387_SRR10612066.771865_SRR10612066.935450_SRR10612066.1413507_SRR10612066.2292593_SRR10612066.2904906_SRR10612066.3368892_SRR10612066.3795874_SRR10612066.1829406	chr11	65686411	65686569	9
SRR10612066.620466	chr22	32313318	32313420	1
SRR10612066.620502	chr15	93432915	93433183	1
SRR10612066.620541_SRR10612066.7082038	chr17	37415275	37415499	2
SRR10612066.620546	chr4	41959475	41959747	1
SRR10612066.620552	chr9	18994066	18994667	1
SRR10612066.620636	chr11	12877261	12877507	1
SRR10612066.620719	chr16	57271771	57271892	1
SRR10612066.620781	chr5	17366908	17367068	1
SRR10612066.620797	chr1	151096113	151096836	1
SRR10612066.620835	chr2	131253095	131397476	1
SRR10612066.620915	chr3	96336392	96336502	1
SRR10612066.620952	chr3	49968388	49968522	1
SRR10612066.620961_SRR10612066.3762757	chr11	62334954	62338559	2
SRR10612066.620985	chr5	88346310	88346634	1
SRR10612066.621170	chr6	39056946	39057238	1
SRR10612066.621223	chr1	57039314	57039471	1
SRR10612066.621513	chr4	39739336	39739631	1
SRR10612066.621557	chr15	75951158	75951281	1
SRR10612066.621759	chr4	178381282	178381531	1
SRR10612066.621999	chrX	146344987	146345247	1
SRR10612066.622014	chr3	148256095	148256248	1
SRR10612066.622112	chr6	109547037	109547553	1
SRR10612066.622117	chr5	109991697	109991829	1
SRR10612066.622195_SRR10612066.310000	chr1	182529912	182530078	2
SRR10612066.622239	chr5	134450662	134450826	1
SRR10612066.622314_SRR10612066.1417307_SRR10612066.4157239_SRR10612066.5814351_SRR10612066.6516550_SRR10612066.4814157_SRR10612066.4921096	chr1	185183637	185200844	7
SRR10612066.622326	chr13	65724193	65724282	1
SRR10612066.622331	chr9	136247497	136247666	1
SRR10612066.622342	chr14	73955728	73955896	1
SRR10612066.622478	chr16	63296545	63296742	1
SRR10612066.622537	chr19	19542985	19543121	1
SRR10612066.622583_SRR10612066.3830077_SRR10612066.6155587	chr8	131192997	131193114	3
SRR10612066.622693	chr8	86022629	86022742	1
SRR10612066.622774_SRR10612066.1502064_SRR10612066.2115412_SRR10612066.2326249_SRR10612066.2712552_SRR10612066.3784008_SRR10612066.4092940_SRR10612066.5467946_SRR10612066.5530351_SRR10612066.5669890_SRR10612066.5688206_SRR10612066.6423749_SRR10612066.6543583_SRR10612066.6824333_SRR10612066.6884498_SRR10612066.1476624_SRR10612066.6221721	chr2	89087960	89091990	17
SRR10612066.622858	chr18	21335253	21335528	1
SRR10612066.622948	chr7	100190605	100192164	1
SRR10612066.622951	chr19	55743321	55748058	1
SRR10612066.623024	chr4	83676296	83676519	1
SRR10612066.623036	chr17	18128952	18129090	1
SRR10612066.623081	chr17	65914827	65914957	1
SRR10612066.623170	chr15	86189189	86190764	1
SRR10612066.623214	chr4	148575581	148575715	1
SRR10612066.623307	chr16	737848	738011	1
SRR10612066.623555	chr12	9521407	9521553	1
SRR10612066.623662	chr1	171824698	171824833	1
SRR10612066.623817	chr5	53341404	53341573	1
SRR10612066.623868	chr14	24904249	24904434	1
SRR10612066.623943	chr12	123986881	123987083	1
SRR10612066.623975_SRR10612066.6826153	chr6	31236834	31322075	2
SRR10612066.623995	chr1	49832931	49833110	1
SRR10612066.624155	chr4	39921939	39924368	1
SRR10612066.624317_SRR10612066.1047782_SRR10612066.6118065	chr1	144176328	144179605	3
SRR10612066.624562	chr3	56702447	56703811	1
SRR10612066.624804	chr17	61049061	61049221	1
SRR10612066.624885	chr2	87201336	87201542	1
SRR10612066.625189_SRR10612066.3875512	chr7	56453766	56465818	2
SRR10612066.625622	chr16	27644363	27644535	1
SRR10612066.625751_SRR10612066.2547527	chr6	160103343	160103463	2
SRR10612066.625939	chr16	59987682	59987767	1
SRR10612066.626053_SRR10612066.4107709	chr22	34902420	34902776	2
SRR10612066.626206	chr22	22142566	22143030	1
SRR10612066.626292	chr11	596969	597538	1
SRR10612066.626321	chr9	119449345	119449480	1
SRR10612066.626369_SRR10612066.2249892	chr19	2855471	2856243	2
SRR10612066.626465	chr6	163870409	163956157	1
SRR10612066.626507	chr5	60719301	60719471	1
SRR10612066.626607	chr9	31528895	31529108	1
SRR10612066.626672	chr16	28599723	28599886	1
SRR10612066.626790	chr2	201761194	201761452	1
SRR10612066.626854	chr11	73388500	73388805	1
SRR10612066.626907	chr9	44873709	44990952	1
SRR10612066.626915	chr1	145349000	145358549	1
SRR10612066.626923_SRR10612066.1156722_SRR10612066.3722071_SRR10612066.4288398	chr5	179055695	179055808	4
