readname	chr	start	end
SRR10612065.8195296	chrX	28619520	28619677
SRR10612065.8195302	chr1	12049225	12056273
SRR10612065.8195310	chr14	50320361	50329428
SRR10612065.8195311	chr10	7239563	7247892
SRR10612065.8195370	chr12	50262011	50262289
SRR10612065.8195572	chr14	20811402	20811535
SRR10612065.8195649	chr8	111819573	111819686
SRR10612065.8195660	chr6	107648238	107648417
SRR10612065.8195766	chr6	114181271	114181569
SRR10612065.8195863	chr2	230356620	230356708
SRR10612065.8195878	chr14	50320371	50329383
SRR10612065.8196082	chr19	2811163	2811313
SRR10612065.8196256	chr15	51758409	51766585
SRR10612065.8196328	chr18	5239910	5240018
SRR10612065.8196369	chrX	149937180	149963961
SRR10612065.8196417	chr2	230356620	230356720
SRR10612065.8196447	chr11	65272104	65272302
SRR10612065.8196462	chr17	30207638	30207772
SRR10612065.8196488	chr6	107824961	107827631
SRR10612065.8196600	chr5	127387265	127387446
SRR10612065.8196938	chr17	19316019	19316308
SRR10612065.8197061	chr13	41480759	41481761
SRR10612065.8197081	chr2	38812788	38818792
SRR10612065.8197122	chr1	49198161	49198353
SRR10612065.8197243	chr6	71442155	71483109
SRR10612065.8197326	chr15	91839158	91839322
SRR10612065.8197405	chr8	3835001	3835385
SRR10612065.8197515	chr3	60168788	60168942
SRR10612065.8197539	chr1	205684761	205684889
SRR10612065.8197630	chr2	25851214	25875495
SRR10612065.8197644	chr2	230356616	230359758
SRR10612065.8197694	chr14	50320493	50329547
SRR10612065.8197704	chr4	128590204	128608964
SRR10612065.8198133	chr14	20811265	20811440
SRR10612065.8198227	chr2	79631110	79631222
SRR10612065.8198319	chr9	103302043	103302191
SRR10612065.8198336	chr1	85009883	85021662
SRR10612065.8198383	chr2	230356619	230356742
SRR10612065.8198447	chr4	183502757	183503055
SRR10612065.8198583	chr12	129556433	129556552
SRR10612065.8198682	chr2	171884858	171902751
SRR10612065.8198849	chr3	196657717	196657818
SRR10612065.8198901	chr14	20811258	20811451
SRR10612065.8198966	chr16	28498145	28498255
SRR10612065.8199012	chr18	3693742	3693874
SRR10612065.8199023	chr18	45749070	45749286
SRR10612065.8199042	chr5	175717426	175717625
SRR10612065.8199053	chr4	30828267	30828371
SRR10612065.8199060	chr11	45267938	45268064
SRR10612065.8199105	chr14	50320413	50329383
SRR10612065.8199119	chr19	59056412	59057194
SRR10612065.8199144	chr7	108076876	108077042
SRR10612065.8199198	chr10	75576780	75583842
SRR10612065.8199312	chr2	230356616	230359758
SRR10612065.8199320	chr14	20811264	20811559
SRR10612065.8199382	chr8	28360512	28360640
SRR10612065.8199402	chr14	50320477	50329519
SRR10612065.8199425	chr9	68378719	68379270
SRR10612065.8199501	chr1	78267110	78272675
SRR10612065.8199540	chr14	20811245	20811367
SRR10612065.8199565	chr10	14108961	14109556
SRR10612065.8199613	chr10	13040359	13048146
SRR10612065.8199716	chr16	18847711	18848607
SRR10612065.8199831	chr16	5314762	5314989
SRR10612065.8199900	chr1	43830872	43831274
SRR10612065.8199909	chr2	230356616	230359758
SRR10612065.8200097	chrX	74803134	74804073
SRR10612065.8200123	chr1	75890903	75891122
SRR10612065.8200307	chr14	50320433	50329510
SRR10612065.8200456	chr3	183368930	183388853
SRR10612065.8200484	chr12	81769674	81777868
SRR10612065.8200724	chr4	186599282	186599422
SRR10612065.8200731	chr10	15881025	15881620
SRR10612065.8201142	chr2	230356619	230356752
SRR10612065.8201160	chr19	34830800	34832576
SRR10612065.8201182	chr15	41577438	41578243
SRR10612065.8201226	chr15	48455635	48455888
SRR10612065.8201257	chr8	19568248	19603679
SRR10612065.8201321	chr22	25016853	25017224
SRR10612065.8201363	chr2	230356619	230356734
SRR10612065.8201376	chr16	74685818	74695338
SRR10612065.8201460	chr3	43618184	43618517
SRR10612065.8201492	chr12	3958411	3958762
SRR10612065.8201503	chr14	50320493	50329547
SRR10612065.8201510	chr1	77855936	77856116
SRR10612065.8201859	chr5	27032325	27032539
SRR10612065.8201898	chr5	22803870	22804033
SRR10612065.8201978	chr11	117708056	117708213
SRR10612065.8201999	chr14	20811293	20811567
SRR10612065.8202070	chr12	113706241	113706402
SRR10612065.8202093	chr14	20811264	20811439
SRR10612065.8202098	chr14	20811265	20811486
SRR10612065.8202123	chr10	93711158	93726519
SRR10612065.8202131	chr14	50320530	50329508
SRR10612065.8202135	chr2	230356615	230356711
SRR10612065.8202606	chr6	117043367	117045517
SRR10612065.8202651	chr2	230356616	230359757
SRR10612065.8202674	chr17	45677040	45681324
SRR10612065.8202747	chr7	4772475	4772758
SRR10612065.8202966	chr9	19347345	19347502
SRR10612065.8202988	chr11	19762266	19762615
SRR10612065.8203067	chr14	50320494	50329547
SRR10612065.8203219	chr21	35267709	35267998
SRR10612065.8203227	chr2	235404661	235404947
SRR10612065.8203257	chr4	42590280	42592861
SRR10612065.8203347	chr19	7618756	7618850
SRR10612065.8203380	chr3	126241674	126241975
SRR10612065.8203452	chr15	100172301	100172513
SRR10612065.8203461	chr6	56891055	56891265
SRR10612065.8203475	chr17	4618733	4618942
SRR10612065.8203486	chr14	50320494	50329547
SRR10612065.8203599	chr21	45451819	45451986
SRR10612065.8203675	chr17	20107995	20108305
SRR10612065.8203688	chr10	46955734	46955978
SRR10612065.8203753	chr16	68954286	68954456
SRR10612065.8203770	chr14	20811283	20811563
SRR10612065.8203989	chr19	57803098	57840431
SRR10612065.8204292	chr2	39724563	39724829
SRR10612065.8204315	chr11	120277795	120278534
SRR10612065.8204326	chr14	20811246	20811384
SRR10612065.8204499	chr2	230356638	230356743
SRR10612065.8204616	chr14	95754183	95754294
SRR10612065.8204703	chr14	20811234	20811338
SRR10612065.8204712	chr14	20811264	20811444
SRR10612065.8204733	chr5	24600795	24600965
SRR10612065.8204806	chr20	56935365	56935629
SRR10612065.8204815	chr14	20811269	20811411
SRR10612065.8204825	chr3	150874047	150876496
SRR10612065.8204919	chr10	117318765	117318937
SRR10612065.8205026	chr12	69983938	69984057
SRR10612065.8205117	chr14	100747775	100747942
SRR10612065.8205351	chr2	148730339	148739577
SRR10612065.8205389	chr2	68413728	68479299
SRR10612065.8205410	chr20	2205863	2206225
SRR10612065.8205640	chr14	20811264	20811474
SRR10612065.8205694	chr14	20811255	20811446
SRR10612065.8205711	chr16	31200446	31200530
SRR10612065.8205769	chr22	38424641	38425735
SRR10612065.8205908	chr5	109117096	109125224
SRR10612065.8205929	chr18	39607405	39629572
SRR10612065.8205959	chr14	29876980	29877489
SRR10612065.8205985	chr1	70450890	70451189
SRR10612065.8206138	chr2	50724524	50724793
SRR10612065.8206203	chr14	20811230	20811338
SRR10612065.8206268	chr11	65269166	65269521
SRR10612065.8206294	chr20	62034848	62035044
SRR10612065.8206316	chr6	73371575	73372376
SRR10612065.8206327	chr14	20811245	20811367
SRR10612065.8206358	chr2	70441488	70444106
SRR10612065.8206392	chr1	179041556	179041750
SRR10612065.8206404	chr1	39957176	39957279
SRR10612065.8206429	chrX	91684188	91684439
SRR10612065.8206434	chr15	36909686	36909984
SRR10612065.8206468	chr2	230356641	230356745
SRR10612065.8206521	chr5	58928804	58929316
SRR10612065.8206523	chr17	26449627	26499646
SRR10612065.8206700	chr14	20811234	20811338
SRR10612065.8206742	chr21	30698749	30698955
SRR10612065.8206751	chr7	74909561	74937884
SRR10612065.8206807	chrX	3747209	3785730
SRR10612065.8206810	chr9	140956881	140957015
SRR10612065.8206825	chr7	6062130	6062270
SRR10612065.8206977	chr2	46540472	46540594
SRR10612065.8207070	chr4	154705650	154705807
SRR10612065.8207232	chr16	84773912	84779276
SRR10612065.8207405	chr7	82072962	82073142
SRR10612065.8207581	chr14	50320356	50329480
SRR10612065.8207596	chr14	50320488	50329516
SRR10612065.8207696	chr14	50320401	50329428
SRR10612065.8207784	chr7	45621383	45621568
SRR10612065.8207874	chr3	82633668	82634169
SRR10612065.8207899	chr3	57291289	57291386
SRR10612065.8207982	chr14	50320379	50329414
SRR10612065.8208117	chr11	77938023	77961385
SRR10612065.8208146	chr2	8693180	8693447
SRR10612065.8208278	chr3	133306904	133307136
SRR10612065.8208331	chr14	50320396	50329432
SRR10612065.8208398	chr7	157782356	157782469
SRR10612065.8208445	chr1	35334492	35334600
SRR10612065.8208450	chr20	32298946	32299146
SRR10612065.8208570	chr7	73122961	73133982
SRR10612065.8208731	chr6	44921133	44929555
SRR10612065.8208791	chr2	230356619	230356746
SRR10612065.8208882	chr1	204970351	204971803
SRR10612065.8209040	chr20	8646629	8646979
SRR10612065.8209088	chr5	155503539	155503739
SRR10612065.8209479	chr4	128904092	128905578
SRR10612065.8209553	chr14	50320377	50329428
SRR10612065.8209577	chr10	709150	709331
SRR10612065.8209581	chr10	117026308	117027913
SRR10612065.8209612	chr13	107195716	107195879
SRR10612065.8209654	chrX	153068666	153068759
SRR10612065.8209713	chr14	50320431	50329569
SRR10612065.8209793	chrX	134230776	134230946
SRR10612065.8209842	chr1	94342589	94343299
SRR10612065.8209848	chr10	66693005	66693088
SRR10612065.8209866	chr12	124970846	124971024
SRR10612065.8209954	chr9	124751472	124752054
SRR10612065.8209965	chr1	247319944	247320345
SRR10612065.8209979	chr14	20811230	20811343
SRR10612065.8210024	chr1	248884682	248885393
SRR10612065.8210040	chr14	50320478	50329547
SRR10612065.8210048	chr2	115499376	115499471
SRR10612065.8210178	chr14	20811240	20811457
SRR10612065.8210195	chr6	120123034	120123392
SRR10612065.8210263	chr11	84447004	84447417
SRR10612065.8210316	chr14	50320500	50329518
SRR10612065.8210346	chr12	69983938	69984050
SRR10612065.8210366	chr8	143959191	143997291
SRR10612065.8210397	chr19	1389111	1389267
SRR10612065.8210452	chr14	50320493	50329547
SRR10612065.8210502	chr14	50320400	50329428
SRR10612065.8210629	chr1	180167113	180167334
SRR10612065.8210630	chr5	177433768	177433915
SRR10612065.8210636	chr14	20811242	20811425
SRR10612065.8210644	chr2	71414780	71414952
SRR10612065.8210663	chr17	9878904	9879006
SRR10612065.8210849	chrX	77110290	77110509
SRR10612065.8210927	chr14	50320381	50329428
SRR10612065.8210929	chr1	22415032	22415335
SRR10612065.8210961	chr4	2069148	2069371
SRR10612065.8211008	chr3	48016273	48016496
SRR10612065.8211064	chr6	116599947	116600550
SRR10612065.8211333	chr21	27462267	27542978
SRR10612065.8211402	chr14	20811264	20811468
SRR10612065.8211417	chr2	230356616	230359757
SRR10612065.8211495	chr16	53281205	53288519
SRR10612065.8211605	chr9	14137017	14137343
SRR10612065.8211626	chr4	36081838	36093546
SRR10612065.8211631	chr8	73576403	73576725
SRR10612065.8211754	chr1	156563166	156563343
SRR10612065.8211782	chr2	100897830	100898210
SRR10612065.8211901	chrX	139865680	139865977
SRR10612065.8211974	chr4	1718507	1718775
SRR10612065.8212000	chr12	91160858	91160984
SRR10612065.8212105	chr1	203029388	203029546
SRR10612065.8212191	chr10	98778426	98778579
SRR10612065.8212210	chr3	57882087	57882748
SRR10612065.8212212	chr16	16416981	16457131
SRR10612065.8212224	chr5	149514772	149514946
SRR10612065.8212321	chr5	154135536	154135649
SRR10612065.8212372	chr12	9722012	9723204
SRR10612065.8212428	chr14	20811243	20811367
SRR10612065.8212605	chr1	46744367	46744472
SRR10612065.8212671	chr9	92110016	92110129
SRR10612065.8212718	chr14	20811235	20811458
SRR10612065.8212816	chr9	68155960	68156076
SRR10612065.8212937	chr14	50320502	50329515
SRR10612065.8213267	chr14	20811261	20811476
SRR10612065.8213334	chr12	52446537	52446696
SRR10612065.8213384	chr4	160279497	160279591
SRR10612065.8213430	chr22	20825645	20843342
SRR10612065.8213525	chr14	93760204	93762507
SRR10612065.8213536	chr14	20811263	20811455
SRR10612065.8213699	chr11	68369393	68370940
SRR10612065.8213740	chr14	20811283	20811435
SRR10612065.8213814	chr14	20811283	20811446
SRR10612065.8213973	chr11	73182840	73182947
SRR10612065.8213979	chr10	22064468	22064654
SRR10612065.8213989	chr9	130414823	130414944
SRR10612065.8214023	chr2	230356615	230356733
SRR10612065.8214025	chr11	111598620	111598760
SRR10612065.8214060	chr3	127339711	127339870
SRR10612065.8214068	chr14	50320494	50329547
SRR10612065.8214120	chr12	121220518	121222293
SRR10612065.8214292	chr15	84286984	84287273
SRR10612065.8214327	chr11	115201214	115201384
SRR10612065.8214329	chr8	94934419	94934518
SRR10612065.8214464	chr3	85979294	85979475
SRR10612065.8214596	chr5	71494470	71494561
SRR10612065.8214608	chr2	26359149	26359263
SRR10612065.8214668	chr5	149652669	149669209
SRR10612065.8214707	chr17	30500848	30503234
SRR10612065.8214711	chr2	99781298	99804720
SRR10612065.8214809	chr17	35794108	35794345
SRR10612065.8214835	chr14	20811265	20811463
SRR10612065.8214848	chr2	100898552	100898809
SRR10612065.8214891	chr1	110737339	110740124
SRR10612065.8215002	chr1	183038814	183038913
SRR10612065.8215007	chr5	136314129	136314236
SRR10612065.8215585	chr14	23624432	23625090
SRR10612065.8215588	chr11	35274469	35274609
SRR10612065.8215621	chr9	45584357	45584463
SRR10612065.8215749	chr12	19364216	19364689
SRR10612065.8215880	chr2	230356617	230359759
SRR10612065.8215974	chr7	43537210	43537327
SRR10612065.8216106	chr2	153512136	153512285
SRR10612065.8216481	chr2	54278095	54284497
SRR10612065.8216531	chr2	2897818	2901076
SRR10612065.8216658	chr1	6423260	6423449
SRR10612065.8216675	chr10	74859908	74859991
SRR10612065.8216897	chr3	39188011	39195029
SRR10612065.8217154	chr8	101960980	101965564
SRR10612065.8217284	chr8	29920774	29927544
SRR10612065.8217451	chr1	67356864	67358962
SRR10612065.8217510	chr3	194977406	194977647
SRR10612065.8217584	chr14	20811265	20811437
SRR10612065.8217686	chr14	50320466	50329547
SRR10612065.8217779	chr19	18395789	18395985
SRR10612065.8217780	chr1	10415270	10415575
SRR10612065.8217787	chr13	51509103	51522176
SRR10612065.8217793	chr2	16819981	16820115
SRR10612065.8218006	chr4	132757537	132757654
SRR10612065.8218097	chr7	74645870	74860255
SRR10612065.8218156	chr11	45926322	45926577
SRR10612065.8218195	chr5	149602661	149602746
SRR10612065.8218209	chr9	134323118	134334567
SRR10612065.8218229	chr2	230356617	230359758
SRR10612065.8218459	chr1	51171482	51210428
SRR10612065.8218580	chr5	765877	765998
SRR10612065.8218662	chr4	183467714	183467888
SRR10612065.8218741	chr6	73984794	73985888
SRR10612065.8218754	chr1	235746553	235747150
SRR10612065.8218911	chr10	38394620	38394804
SRR10612065.8218982	chr1	219366422	219564456
SRR10612065.8219082	chr2	230356619	230356734
SRR10612065.8219458	chr7	140422411	140422499
SRR10612065.8219503	chr14	50320494	50329547
SRR10612065.8219541	chr1	10407816	10408793
SRR10612065.8219574	chr3	178869978	178870071
SRR10612065.8219599	chr14	20811266	20811453
SRR10612065.8219684	chr12	8568464	8591202
SRR10612065.8219715	chr12	46117692	46117995
SRR10612065.8219735	chr14	20811293	20811398
SRR10612065.8219882	chr10	11014231	11014449
SRR10612065.8220008	chr14	50320405	50329414
SRR10612065.8220058	chr20	34638594	34638833
SRR10612065.8220104	chr9	68155979	68156076
SRR10612065.8220400	chr2	219093462	219093561
SRR10612065.8220448	chr1	220870197	220870294
SRR10612065.8220458	chr14	20811235	20811338
SRR10612065.8220543	chr14	20811244	20811346
SRR10612065.8220570	chr2	203355109	203355217
SRR10612065.8220597	chr14	20811237	20811346
SRR10612065.8220614	chr6	107824859	107824999
SRR10612065.8220628	chr20	44665968	44669044
SRR10612065.8220677	chr12	52407502	52408602
SRR10612065.8220689	chr5	19798366	19798621
SRR10612065.8220703	chr14	20811239	20811346
SRR10612065.8220759	chr14	20811237	20811455
SRR10612065.8220804	chr11	66625453	66625646
SRR10612065.8220917	chr1	212792482	212792581
SRR10612065.8220961	chr12	66826328	66849248
SRR10612065.8220987	chr1	40425278	40425466
SRR10612065.8221051	chr18	49986072	49986416
SRR10612065.8221156	chr14	20811283	20811527
SRR10612065.8221352	chr13	52600721	52601129
SRR10612065.8221436	chr10	225929	267296
SRR10612065.8221440	chr14	50320395	50329430
SRR10612065.8221513	chr2	230356619	230356730
SRR10612065.8221599	chr17	73280852	73280954
SRR10612065.8221640	chr2	162516572	162516714
SRR10612065.8221644	chr3	75810719	75811116
SRR10612065.8221669	chr2	116520148	116548932
SRR10612065.8221837	chr19	1816475	1816789
SRR10612065.8221944	chr1	10297268	10297631
SRR10612065.8221986	chr3	15115501	15115618
SRR10612065.8222035	chr14	50320493	50329547
SRR10612065.8222109	chr2	230356619	230356732
SRR10612065.8222142	chr14	20811265	20811408
SRR10612065.8222288	chr20	1258942	1259275
SRR10612065.8222348	chr7	119924189	119924661
SRR10612065.8222451	chr1	160105063	160145972
SRR10612065.8222523	chr14	50320494	50329544
SRR10612065.8222673	chr14	50320494	50329547
SRR10612065.8222954	chr14	20811264	20811432
SRR10612065.8222996	chr6	69431632	69431835
SRR10612065.8223004	chr9	131152096	131152267
SRR10612065.8223079	chr16	7208439	7208957
SRR10612065.8223160	chr19	5221183	5238950
SRR10612065.8223183	chr6	167268562	167269110
SRR10612065.8223189	chr14	20811230	20811338
SRR10612065.8223190	chr1	42189449	42189579
SRR10612065.8223208	chr14	20811230	20811436
SRR10612065.8223216	chr1	233296030	233297107
SRR10612065.8223234	chr19	30475610	30475729
SRR10612065.8223251	chr2	191354495	191362207
SRR10612065.8223309	chr12	90010620	90015444
SRR10612065.8223600	chr16	24104123	24105584
SRR10612065.8223807	chr3	105446020	105446320
SRR10612065.8223932	chr2	230356620	230356734
SRR10612065.8223996	chr14	20811230	20811475
SRR10612065.8224050	chr14	50320464	50329547
SRR10612065.8224391	chr14	50320479	50329547
SRR10612065.8224430	chr14	50320343	50329392
SRR10612065.8224537	chr2	155610131	155610235
SRR10612065.8224660	chr16	5010523	5012125
SRR10612065.8224726	chr18	25546845	25546970
SRR10612065.8224790	chr20	4763633	4763784
SRR10612065.8224886	chr6	79786161	79786341
SRR10612065.8224899	chr2	230356616	230359758
SRR10612065.8224940	chr2	142232324	142232660
SRR10612065.8224965	chr11	43813523	43813856
SRR10612065.8224972	chr4	154198211	154198551
SRR10612065.8225071	chr14	50320493	50329547
SRR10612065.8225087	chr10	123623771	123623984
SRR10612065.8225092	chr16	67916857	67916956
SRR10612065.8225152	chr4	105290380	105290532
SRR10612065.8225238	chr14	20811262	20811408
SRR10612065.8225330	chr14	50320487	50329449
SRR10612065.8225445	chr17	70407805	70407953
SRR10612065.8225503	chr11	118245832	118247381
SRR10612065.8225689	chr15	64041855	64045180
SRR10612065.8225839	chr13	67185688	67185835
SRR10612065.8225946	chr5	21481823	21482686
SRR10612065.8225995	chr17	76233682	76233795
SRR10612065.8226019	chr14	20811237	20811346
SRR10612065.8226087	chrX	153135048	153135549
SRR10612065.8226329	chr14	50320461	50329545
SRR10612065.8226447	chr10	97155877	97156181
SRR10612065.8226479	chr5	76326762	76335545
SRR10612065.8226509	chr17	36882539	36882870
SRR10612065.8226635	chr2	230356622	230356748
SRR10612065.8226716	chr10	13169763	13178897
SRR10612065.8226718	chr9	68155953	68156077
SRR10612065.8226749	chr14	50320494	50329547
SRR10612065.8226780	chr2	15534348	15557836
SRR10612065.8226800	chr2	230356615	230359748
SRR10612065.8226801	chr4	162646956	162647179
SRR10612065.8226812	chr8	144098353	144098449
SRR10612065.8226824	chr1	237445361	237445635
SRR10612065.8226922	chr14	36561463	36561682
SRR10612065.8226973	chr14	20811265	20811570
SRR10612065.8227015	chr9	131975498	131975722
SRR10612065.8227021	chr2	230356616	230359758
SRR10612065.8227068	chr14	20811246	20811469
SRR10612065.8227121	chr13	26539485	26540064
SRR10612065.8227161	chr6	166721717	166721936
SRR10612065.8227193	chr14	20811233	20811463
SRR10612065.8227234	chr3	127062953	127063420
SRR10612065.8227274	chr10	61015343	61017155
SRR10612065.8227282	chrX	74100390	74100728
SRR10612065.8227346	chr1	239858848	239859116
SRR10612065.8227706	chr14	50320518	50329512
SRR10612065.8227863	chr16	89780702	89780916
SRR10612065.8228158	chr14	20811259	20811379
SRR10612065.8228192	chr8	26269396	26269577
SRR10612065.8228287	chr14	20811283	20811381
SRR10612065.8228374	chr15	35393101	35393326
SRR10612065.8228442	chr1	53755389	53755849
SRR10612065.8228642	chr1	65117843	65119503
SRR10612065.8228647	chr14	20811233	20811443
SRR10612065.8228732	chr1	247511572	247511781
SRR10612065.8228763	chr7	135614312	135614433
SRR10612065.8228765	chr7	5632762	5632991
SRR10612065.8228807	chr10	53535944	53536286
SRR10612065.8228897	chr14	50320468	50329578
SRR10612065.8229525	chr14	50320385	50329547
SRR10612065.8229591	chr14	50320489	50329547
SRR10612065.8229593	chr19	37772094	37774737
SRR10612065.8229611	chr17	57126715	57128680
SRR10612065.8229617	chr11	33308033	33309029
SRR10612065.8229913	chr14	50320461	50329547
SRR10612065.8230223	chr3	58097955	58104636
SRR10612065.8230315	chr14	50320478	50329547
SRR10612065.8230322	chr14	20811441	20811555
SRR10612065.8230511	chr5	175308926	175309141
SRR10612065.8230552	chr14	50320471	50329547
SRR10612065.8230596	chr8	69552710	69553080
SRR10612065.8230883	chr14	20811283	20811425
SRR10612065.8230898	chr14	50320478	50329547
SRR10612065.8230899	chr17	45123612	45123909
SRR10612065.8231115	chr14	20811246	20811401
SRR10612065.8231214	chr14	20811280	20811463
SRR10612065.8231228	chr14	20811244	20811398
SRR10612065.8231334	chr7	77900132	77900349
SRR10612065.8231347	chr7	66124613	66127391
SRR10612065.8231352	chr14	50320493	50329547
SRR10612065.8231428	chr7	72891271	72891894
SRR10612065.8231536	chr12	72313079	72313363
SRR10612065.8231584	chr14	50320500	50329547
SRR10612065.8231586	chr14	20811293	20811439
SRR10612065.8231641	chr14	50320476	50329514
SRR10612065.8231645	chr21	34399439	34399823
SRR10612065.8231681	chr14	50320493	50329547
SRR10612065.8231950	chr7	100799894	100802408
SRR10612065.8232052	chr14	50320372	50329428
SRR10612065.8232061	chr10	50373481	50374859
SRR10612065.8232265	chr14	95605772	95606080
SRR10612065.8232278	chr14	50320503	50329539
SRR10612065.8232347	chr1	52290969	52299711
SRR10612065.8232379	chr8	56321640	56321734
SRR10612065.8232451	chr2	8874068	8874235
SRR10612065.8232502	chr6	136709531	136710657
SRR10612065.8232542	chr1	182229093	182229340
SRR10612065.8232572	chr13	33817790	33817912
SRR10612065.8232628	chr13	41744812	41745146
SRR10612065.8232674	chr14	50320494	50329547
SRR10612065.8232838	chr14	20811230	20811460
SRR10612065.8232995	chr14	50320412	50329406
SRR10612065.8233010	chr19	47112840	47112999
SRR10612065.8233023	chr1	70887246	70890102
SRR10612065.8233037	chr1	110742993	110743263
SRR10612065.8233122	chr4	3109026	3109150
SRR10612065.8233242	chr14	50320473	50329552
SRR10612065.8233275	chr14	20811265	20811432
SRR10612065.8233468	chr22	30384478	30387553
SRR10612065.8233477	chr4	103969004	103969115
SRR10612065.8233493	chr9	131784576	131784704
SRR10612065.8233636	chr14	50616725	50616955
SRR10612065.8233755	chr7	8648057	8648277
SRR10612065.8233793	chr3	183097081	183107570
SRR10612065.8233800	chr14	50320493	50329547
SRR10612065.8234101	chr14	50320358	50329399
SRR10612065.8234127	chr12	50263776	50263922
SRR10612065.8234229	chr5	149636367	149669168
SRR10612065.8234281	chr1	146431163	146435985
SRR10612065.8234301	chr1	11290434	11290518
SRR10612065.8234340	chr10	129739221	129739419
SRR10612065.8234391	chr2	230356616	230359748
SRR10612065.8234414	chr19	3981344	3981959
SRR10612065.8234570	chr3	50967025	50967144
SRR10612065.8234576	chr1	185143525	185183787
SRR10612065.8234689	chr3	10393505	10393798
SRR10612065.8234849	chr13	67437002	67453957
SRR10612065.8234850	chr19	1231855	1231968
SRR10612065.8234967	chr11	113090961	113091123
SRR10612065.8235051	chr14	20811245	20811434
SRR10612065.8235083	chr11	768141	768263
SRR10612065.8235205	chr3	117702273	117702396
SRR10612065.8235264	chr14	20811268	20811450
SRR10612065.8235291	chr3	62192895	62193164
SRR10612065.8235322	chr19	283157	283454
SRR10612065.8235325	chr2	230356616	230359756
SRR10612065.8235460	chr9	103261046	103279053
SRR10612065.8235542	chr4	92266534	92266618
SRR10612065.8235651	chr1	225175056	225175382
SRR10612065.8235769	chr9	5697716	5697985
SRR10612065.8235863	chr18	32479047	32613728
SRR10612065.8235950	chr8	131070864	131071221
SRR10612065.8235959	chr14	105850821	105851191
SRR10612065.8236174	chr14	50320342	50329428
SRR10612065.8236196	chr7	151303454	151303595
SRR10612065.8236298	chr14	20811242	20811354
SRR10612065.8236300	chr11	65272322	65272553
SRR10612065.8236419	chr10	112269944	112270081
SRR10612065.8236462	chr11	77336008	77336864
SRR10612065.8236473	chr14	50320498	50329515
SRR10612065.8236494	chr2	230356639	230356747
SRR10612065.8236499	chr6	163971218	163971620
SRR10612065.8236556	chr14	20811268	20811412
SRR10612065.8236559	chr5	93889943	93890092
SRR10612065.8236631	chr13	45955636	45955934
SRR10612065.8236703	chr14	50320355	50329466
SRR10612065.8236797	chr1	19439180	19440324
SRR10612065.8236894	chr15	29779280	29779515
SRR10612065.8236905	chr11	1478864	1479024
SRR10612065.8236933	chr13	110438248	110438378
SRR10612065.8236957	chr11	72294506	72295613
SRR10612065.8236985	chr14	50320375	50329521
SRR10612065.8237055	chr5	696894	788316
SRR10612065.8237076	chr14	20811257	20811367
SRR10612065.8237161	chr2	230356620	230356733
SRR10612065.8237182	chr3	75977848	75978225
SRR10612065.8237186	chr14	20811268	20811399
SRR10612065.8237278	chr3	74458038	74458137
SRR10612065.8237382	chr1	78001653	78024378
SRR10612065.8237450	chr1	146046402	146412829
SRR10612065.8237531	chr8	17513480	17542024
SRR10612065.8237537	chr3	197547638	197547783
SRR10612065.8237880	chr14	20811234	20811352
SRR10612065.8237937	chrX	146014143	146014390
SRR10612065.8237965	chr14	20811293	20811513
SRR10612065.8238003	chr7	70148440	70148658
SRR10612065.8238014	chr5	175298623	175305724
SRR10612065.8238045	chr3	183495328	183495489
SRR10612065.8238077	chr14	20811246	20811389
SRR10612065.8238102	chr14	20811413	20811499
SRR10612065.8238358	chr14	50320366	50329351
SRR10612065.8238359	chr14	50320460	50329522
SRR10612065.8238407	chr9	97678300	97678432
SRR10612065.8238444	chr1	202500678	202500849
SRR10612065.8238447	chr17	65548381	65548461
SRR10612065.8238459	chr5	140083538	140084157
SRR10612065.8238469	chr9	138337449	138337554
SRR10612065.8238488	chr11	9451219	9452554
SRR10612065.8238602	chr14	50320359	50329420
SRR10612065.8238646	chr11	122929769	122930476
SRR10612065.8238662	chr4	66374441	66374599
SRR10612065.8238677	chr9	129709444	129709878
SRR10612065.8238681	chr1	42172343	42172497
SRR10612065.8238716	chr2	230356616	230359758
SRR10612065.8238746	chr14	50320485	50329547
SRR10612065.8238755	chr10	128313436	128313539
SRR10612065.8238784	chr6	41761468	41761884
SRR10612065.8238869	chr11	115217791	115218684
SRR10612065.8239098	chr14	20811230	20811395
SRR10612065.8239240	chr4	90229010	90229132
SRR10612065.8239263	chr2	39086657	39086821
SRR10612065.8239329	chr2	112217201	112217467
SRR10612065.8239588	chr11	126431930	126432093
SRR10612065.8239636	chr5	69499707	69517819
SRR10612065.8239763	chr10	81145136	81145389
SRR10612065.8239935	chr1	202104773	202104988
SRR10612065.8239946	chr1	21950435	21950574
SRR10612065.8240102	chr14	20811254	20811368
SRR10612065.8240137	chr14	20811230	20811496
SRR10612065.8240143	chr14	20811293	20811567
SRR10612065.8240183	chr2	25563410	25563544
SRR10612065.8240239	chr14	21708658	21708830
SRR10612065.8240273	chr13	99512460	99512777
SRR10612065.8240279	chr7	5334504	5336653
SRR10612065.8240284	chr5	156748862	156748988
SRR10612065.8240291	chr9	131644035	131644170
SRR10612065.8240318	chr17	40133666	40133887
SRR10612065.8240437	chr14	50320351	50329529
SRR10612065.8240477	chr7	86223712	86226367
SRR10612065.8240514	chr18	72587859	72588151
